""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"blood"	"CALHM6"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"1"	"188"	"FAM26F"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"blood"	"XRN1"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"1"	"188"	"XRN1"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"blood"	"PARP9"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"1"	"188"	"PARP9"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"blood"	"UBE2L6"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"1"	"188"	"UBE2L6"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"blood"	"CARD17"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"1"	"188"	"CARD17"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"blood"	"CASP1"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"1"	"188"	"CASP1"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"blood"	"MRPL44"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"1"	"188"	"MRPL44"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"blood"	"ETV7"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"1"	"188"	"ETV7"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"blood"	"CASP4"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"1"	"188"	"CASP4"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"blood"	"MT1G"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"1"	"188"	"MT1G"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"blood"	"POMP"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"1"	"188"	"POMP"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"blood"	"ESYT1"	"gene expression"	"down"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"2"	"189"	"ESYT1"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"blood"	"BRI3BP"	"gene expression"	"down"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"2"	"189"	"BRI3BP"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"blood"	"VEZT"	"gene expression"	"down"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"2"	"189"	"VEZT"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"blood"	"LOC100129034"	"gene expression"	"down"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"2"	"189"	"LOC100129034"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"blood"	"ARAP3"	"gene expression"	"down"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"2"	"189"	"ARAP3"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"blood"	"BBS2"	"gene expression"	"down"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"2"	"189"	"BBS2"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"blood"	"FCMR"	"gene expression"	"down"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"2"	"189"	"FAIM3"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"blood"	"PCBP2"	"gene expression"	"down"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"2"	"189"	"PCBP2"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"blood"	"ZNF395"	"gene expression"	"down"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"2"	"189"	"ZNF395"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"blood"	"SGK1"	"gene expression"	"down"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"2"	"189"	"SGK1"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"blood"	"COQ8A"	"gene expression"	"down"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"2"	"189"	"COQ8A"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"STAT1"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"3"	"190"	"STAT1"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"GBP5"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"28d-7d"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"4"	"191"	"GBP5"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"WARS"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"28d-7d"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"4"	"191"	"WARS"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"ANKRD22"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"28d-7d"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"4"	"191"	"ANKRD22"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"GBP4"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"28d-7d"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"4"	"191"	"GBP4"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"TAP1"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"28d-7d"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"4"	"191"	"TAP1"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"AIM2"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"28d-7d"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"4"	"191"	"AIM2"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"PSME2"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"28d-7d"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"4"	"191"	"PSME2"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"CXCL9"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"28d-7d"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"4"	"191"	"CXCL9"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"GBP1"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"28d-7d"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"4"	"191"	"GBP1"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"STAT1"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"28d-7d"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"4"	"191"	"STAT1"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"STAT1"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"5"	"192"	"STAT1"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"CXCL10"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"5"	"192"	"CXCL10"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"CCL8"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"5"	"192"	"CCL8"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"GBP4"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"5"	"192"	"GBP4"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"CXCL9"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"5"	"192"	"CXCL9"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"WARS"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"5"	"192"	"WARS"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"IFI35"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"5"	"192"	"IFI35"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"GBP1"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"5"	"192"	"GBP1"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"PARP9"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"5"	"192"	"PARP9"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"FBXO6"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"5"	"192"	"FBXO6"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"blood"	"IDO1"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Infants vs adults"	"time of vaccination (first dose)"	"infants (4-6m), adults (18-55y)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"6"	"193"	"IDO1"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"blood"	"CXCL10"	"gene expression"	"positive"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Correlated with IFN-gamma ELISpot spot forming cell (SFC) 28d"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"7"	"194"	"CXCL10"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"blood"	"IDO1"	"gene expression"	"positive"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Correlated with IFN-gamma ELISpot spot forming cell (SFC) 28d"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"7"	"194"	"IDO1"
""	"20191106-hipciof_gene_24912498"	"2019.11.06"	"hipciof_gene_28"	"blood"	"CXCL10"	"gene expression"	"positive"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"Correlated with IDO1"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"8"	"195"	"CXCL10"
