""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"publication_reference_url"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"FGL2"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"GBP4"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"GBP5"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"GBP6"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"GZMA"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"GZMB"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"HTR1A"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"IFNG"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"IL12RB2"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"IL13"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"IL17F"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"IL17RB"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"IL18R1"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"IL2RA"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"IL3"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"IL5"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"IL9"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"LIF"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"LTA"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"OSM"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"SERPING1"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"TNFSF4"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"ANLN"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"ASPM"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"AURKB"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"BIRC5"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"BUB1"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"BUB1B"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"KNL1"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"CCNA2"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"CCNB1"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"CCNB2"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"CDC20"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"CDC25A"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"CDCA2"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"CENPE"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"CENPF"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"CEP55"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"CHEK1"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"CIT"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"CLSPN"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"DLGAP5"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"USP17L2"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"ESCO2"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"ESPL1"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"GTSE1"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"HJURP"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"KIF11"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"MKI67"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"NCAPG"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"NCAPH"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"PBK"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"PLK1"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"RAD51"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"SPC25"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"TRIP13"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
""	"20190305-hipciof_gene_21645573"	"2019.03.05"	"hipciof_gene_25"	"peripheral blood mononuclear cell"	"TYMS"	"gene expression"	"up"	"none"	"9"	"Months"	"Streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated-unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"
