""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"ACKR2"	"gene expression"	"down"	""	"5"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"1"	"367"	"CCBP2"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"UPK1B"	"gene expression"	"down"	""	"5"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"1"	"367"	"UPK1B"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"ZNF596"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"ZNF596"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"KIAA1586"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"KIAA1586"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"ZNF85"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"ZNF85"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"SERPINE1"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"SERPINE1"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"SERPINE1"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"PAI1"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"RMDN2"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"RMDN2"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"SLC6A9"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"SLC6A9"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"LINC02603"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"LINC02603"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"RNF227"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"RNF227"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"CEP83"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"CCDC41"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"OTUD6B-AS1"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"OTUD6B-AS1"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"DPCD"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"DPCD"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"OTUD6B"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"OTUD6B"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"GYPB"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"GYPB"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"GYPA"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"GYPA"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"MAP4K3"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"MAP4K3"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"KANK2"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"KANK2"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"LOC643802"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"LOC643802"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"GON7"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"C14orf142"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"NAT1"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"NAT1"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"TIGD1"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"TIGD1"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"TRMT11"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"TRMT11"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"GIN1"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"GIN1"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"KBTBD8"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"KBTBD8"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"ITGAV"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"ITGAV"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"C2orf49"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"C2orf49"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"CGRRF1"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"CGRRF1"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"ZCCHC10"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"ZCCHC10"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"C4orf33"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"C4orf33"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"C12orf29"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"C12orf29"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"COMMD8"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"COMMD8"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"TOGARAM1"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"FAM179B"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"PIGA"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"PIGA"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"ZNF100"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"ZNF100"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"PIK3R3"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"PIK3R3"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"ZUP1"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"ZUFSP"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"ZNF181"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"ZNF181"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"ZNF615"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"ZNF615"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"BBIP1"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"BBIP1"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"EMC2"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"EMC2"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"CEP290"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"CEP290"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"TFB2M"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"TFB2M"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"GRAMD1C"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"GRAMD1C"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"PIBF1"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"PIBF1"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"MTERF1"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"MTERF"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"SLF1"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"ANKRD32"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"USP53"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"USP53"
""	"20191009-hipciof_gene_29920562"	"2019.10.09"	"hipciof_gene_44"	"whole blood"	"LY96"	"gene expression"	"up"	""	"associated"	"days"	"Plasmodium falciparum"	""	"P. falciparum sporozoites (Sanaria PfSPZ Challenge)"	"VO_0000900"	""	"5d-0d"	"Time of controlled human malaria infection (CHMI)"	"Males (20-35)"	"29920562"	"2018"	"https://www.ncbi.nlm.nih.gov/pubmed/29920562"	"2"	"368"	"LY96"
