""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"KLRK1"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"KLRK1"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"KLRK1"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"KLRK1"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"KLRK1"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"KLRK1"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"CD96"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"CD96"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"CD96"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"CD96"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"CD96"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"CD96"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"CD247"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"CD247"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"CD247"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"CD247"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"CD247"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"CD247"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"PVRIG"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"PVRIG"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"PVRIG"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"PVRIG"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"PVRIG"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"PVRIG"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"KLRB1"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"KLRB1"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"KLRB1"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"KLRB1"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"KLRB1"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"KLRB1"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"KLRF1"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"KLRF1"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"KLRF1"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"KLRF1"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"KLRF1"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"KLRF1"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"TGFBR3"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"TGFBR3"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"TGFBR3"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"TGFBR3"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"TGFBR3"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"TGFBR3"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"CD7"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"CD7"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"CD7"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"CD7"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"CD7"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"CD7"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"NKG7"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"NKG7"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"NKG7"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"NKG7"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"NKG7"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"NKG7"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"S1PR5"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"S1PR5"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"S1PR5"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"S1PR5"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"S1PR5"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"S1PR5"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"ADGRG1"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"ADGRG1"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"ADGRG1"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"ADGRG1"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"ADGRG1"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"ADGRG1"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"KIR2DL2"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"KIR2DL2"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"KIR2DL2"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"KIR2DL2"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"KIR2DL2"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"KIR2DL2"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"KIR2DS1"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"KIR2DS1"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"KIR2DS1"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"KIR2DS1"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"KIR2DS1"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"KIR2DS1"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"KIR2DS3"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"KIR2DS3"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"KIR2DS3"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"KIR2DS3"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"KIR2DS3"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"KIR2DS3"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"KIR2DS2"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"KIR2DS2"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"KIR2DS2"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"KIR2DS2"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"KIR2DS2"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"KIR2DS2"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"KIR2DL5A"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"KIR2DL5A"
""	"20191106-hipciof_gene_26682988"	"2019.11.06"	"hipciof_gene_39"	"peripheral blood mononuclear cell"	"KIR2DL5A"	"gene expression"	"positive"	"2010 season"	"3"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2010"	"Inactivated influenza vaccine"	"VO_0001176"	""	"Correlated with age"	"time of vaccination (first dose)"	"adults (21-86)"	"26682988"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988"	"1"	"285"	"KIR2DL5A"
