""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"UBE2N"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"D83004"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"PSMD3"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"D67025"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"UPK1A"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"AF085807"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"S1PR1"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"M31210"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"MAGI1"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"AB010894"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"PFN1"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"J03191"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"PIGL"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"AB017165"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"SRSF8"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"AF031166"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"PLK4"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"Y13115"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"EPM2AIP1"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"AB018309"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"GIGYF2"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"AB014542"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"NPY6R"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"D86519"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"RNASE1"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"S79281"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"MATN3"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"AJ224741"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"ZNF710-AS1"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"ZNF710-AS1"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"DARS"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"J05032"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"ABCG1"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"X91249"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"TST"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"D87292"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"SPRR2A"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"SPRR2A"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"PROCR"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"L35545"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"ITGB1BP1"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"AF012024"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"COL8A1"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"X57527"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"SPIN2A"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"Y09858"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"UBE2V2"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"AF049140"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"UNC119"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"U40998"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"SLC11A2"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"AB004857"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"BCAS2"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"AB020623"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"EEA1"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"L40157"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"MAGEC1"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"AF056334"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"SMARCD2"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"U66618"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"SLC19A1"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"U17566"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"F2R"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"M62424"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"GATA3"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"X58072"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"PLS3"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"M22299"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"ASCL1"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"L08424"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"CKMT2"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"J05401"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"CIITA"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"U18259"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"YES1"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"M15990"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"KLK11"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"AB012917"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"ASPA"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"S67156"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"SOGA1"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"AB020696"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"COBL"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"AB014533"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"ATF2"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"X15875"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"HNRNPAB"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"M65028"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"FCHO1"	"gene expression"	"up"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"461"	"AB006628"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"SCEL"	"gene expression"	"down"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"3"	"463"	"AF045941"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"IFNA1"	"gene expression"	"down"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"3"	"463"	"J00210"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"GCLM"	"gene expression"	"down"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"3"	"463"	"L35546"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"ABCB4"	"gene expression"	"down"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"3"	"463"	"M23234"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"DHPS"	"gene expression"	"down"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"3"	"463"	"U26266"
""	"20191106-hipciof_gene_16571413"	"2019.11.06"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"OPCML"	"gene expression"	"down"	""	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"Time of vaccination (first dose)"	"Adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"3"	"463"	"OPCML"
