""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"	"signature_file"	"complete_signature_file"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"blood"	"FCGR1CP"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"1"	"184"	"FCGR1C"	"hipciof_gene_24912498_184.txt"	"hipciof_gene_complete_24912498_184.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"blood"	"CALHM6"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"1"	"184"	"FAM26F"	"hipciof_gene_24912498_184.txt"	"hipciof_gene_complete_24912498_184.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"blood"	"XRN1"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"1"	"184"	"XRN1"	"hipciof_gene_24912498_184.txt"	"hipciof_gene_complete_24912498_184.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"blood"	"PARP9"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"1"	"184"	"PARP9"	"hipciof_gene_24912498_184.txt"	"hipciof_gene_complete_24912498_184.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"blood"	"UBE2L6"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"1"	"184"	"UBE2L6"	"hipciof_gene_24912498_184.txt"	"hipciof_gene_complete_24912498_184.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"blood"	"CARD17"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"1"	"184"	"CARD17"	"hipciof_gene_24912498_184.txt"	"hipciof_gene_complete_24912498_184.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"blood"	"CASP1"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"1"	"184"	"CASP1"	"hipciof_gene_24912498_184.txt"	"hipciof_gene_complete_24912498_184.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"blood"	"MRPL44"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"1"	"184"	"MRPL44"	"hipciof_gene_24912498_184.txt"	"hipciof_gene_complete_24912498_184.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"blood"	"ETV7"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"1"	"184"	"ETV7"	"hipciof_gene_24912498_184.txt"	"hipciof_gene_complete_24912498_184.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"blood"	"CASP4"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"1"	"184"	"CASP4"	"hipciof_gene_24912498_184.txt"	"hipciof_gene_complete_24912498_184.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"blood"	"MT1G"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"1"	"184"	"MT1G"	"hipciof_gene_24912498_184.txt"	"hipciof_gene_complete_24912498_184.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"blood"	"POMP"	"gene expression"	"up"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"1"	"184"	"POMP"	"hipciof_gene_24912498_184.txt"	"hipciof_gene_complete_24912498_184.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"blood"	"ESYT1"	"gene expression"	"down"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"2"	"185"	"ESYT1"	"hipciof_gene_24912498_185.txt"	"hipciof_gene_complete_24912498_185.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"blood"	"BRI3BP"	"gene expression"	"down"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"2"	"185"	"BRI3BP"	"hipciof_gene_24912498_185.txt"	"hipciof_gene_complete_24912498_185.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"blood"	"VEZT"	"gene expression"	"down"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"2"	"185"	"VEZT"	"hipciof_gene_24912498_185.txt"	"hipciof_gene_complete_24912498_185.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"blood"	"LOC100129034"	"gene expression"	"down"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"2"	"185"	"LOC100129034"	"hipciof_gene_24912498_185.txt"	"hipciof_gene_complete_24912498_185.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"blood"	"ARAP3"	"gene expression"	"down"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"2"	"185"	"ARAP3"	"hipciof_gene_24912498_185.txt"	"hipciof_gene_complete_24912498_185.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"blood"	"BBS2"	"gene expression"	"down"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"2"	"185"	"BBS2"	"hipciof_gene_24912498_185.txt"	"hipciof_gene_complete_24912498_185.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"blood"	"FCMR"	"gene expression"	"down"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"2"	"185"	"FAIM3"	"hipciof_gene_24912498_185.txt"	"hipciof_gene_complete_24912498_185.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"blood"	"PCBP2"	"gene expression"	"down"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"2"	"185"	"PCBP2"	"hipciof_gene_24912498_185.txt"	"hipciof_gene_complete_24912498_185.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"blood"	"ZNF395"	"gene expression"	"down"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"2"	"185"	"ZNF395"	"hipciof_gene_24912498_185.txt"	"hipciof_gene_complete_24912498_185.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"blood"	"SGK1"	"gene expression"	"down"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"2"	"185"	"SGK1"	"hipciof_gene_24912498_185.txt"	"hipciof_gene_complete_24912498_185.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"blood"	"COQ8A"	"gene expression"	"down"	"BCG-primed"	"1"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"2"	"185"	"COQ8A"	"hipciof_gene_24912498_185.txt"	"hipciof_gene_complete_24912498_185.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"STAT1"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"3"	"186"	"STAT1"	"hipciof_gene_24912498_186.txt"	"hipciof_gene_complete_24912498_186.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"WARS"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"28d-7d"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"4"	"187"	"WARS"	"hipciof_gene_24912498_187.txt"	"hipciof_gene_complete_24912498_187.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"GBP4"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"28d-7d"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"4"	"187"	"GBP4"	"hipciof_gene_24912498_187.txt"	"hipciof_gene_complete_24912498_187.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"TAP1"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"28d-7d"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"4"	"187"	"TAP1"	"hipciof_gene_24912498_187.txt"	"hipciof_gene_complete_24912498_187.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"AIM2"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"28d-7d"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"4"	"187"	"AIM2"	"hipciof_gene_24912498_187.txt"	"hipciof_gene_complete_24912498_187.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"PSME2"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"28d-7d"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"4"	"187"	"PSME2"	"hipciof_gene_24912498_187.txt"	"hipciof_gene_complete_24912498_187.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"CXCL9"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"28d-7d"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"4"	"187"	"CXCL9"	"hipciof_gene_24912498_187.txt"	"hipciof_gene_complete_24912498_187.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"GBP1"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"28d-7d"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"4"	"187"	"GBP1"	"hipciof_gene_24912498_187.txt"	"hipciof_gene_complete_24912498_187.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"CCL8"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"5"	"188"	"CCL8"	"hipciof_gene_24912498_188.txt"	"hipciof_gene_complete_24912498_188.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"IFI35"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"5"	"188"	"IFI35"	"hipciof_gene_24912498_188.txt"	"hipciof_gene_complete_24912498_188.txt"
""	"20150623-hipciof_gene_24912498"	"2015.06.23"	"hipciof_gene_28"	"peripheral blood mononuclear cell"	"FBXO6"	"gene expression"	"up"	"BCG-primed"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"vaccinated vs candin placebo"	"time of vaccination (first dose)"	"infants (4-6m)"	"24912498"	"2014"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498"	"5"	"188"	"FBXO6"	"hipciof_gene_24912498_188.txt"	"hipciof_gene_complete_24912498_188.txt"
