""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"TIMD4"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"TIMD4"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"CCL15"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"CCL15"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"CCL15"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"CCL15"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"CCL15"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"CCL15"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"JAKMIP1"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"JAKMIP1"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"JAKMIP1"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"JAKMIP1"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"JAKMIP1"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"JAKMIP1"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"CD24"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"CD24"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"CD24"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"CD24"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"CD24"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"CD24"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"LEPR"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"LEPR"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"LEPR"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"LEPR"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"LEPR"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"LEPR"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"GZMK"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"GZMK"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"GZMK"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"GZMK"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"GZMK"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"GZMK"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"PRG3"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"PRG3"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"PRG3"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"PRG3"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"PRG3"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"PRG3"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"KLRC1"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"KLRC1"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"KLRC1"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"KLRC1"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"KLRC1"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"KLRC1"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"GPR15"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"GPR15"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"GPR15"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"GPR15"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"GPR15"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"GPR15"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"RTKN2"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"RTKN2"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"RTKN2"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"RTKN2"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"RTKN2"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"RTKN2"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"TRIM23"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"TRIM23"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"TRIM23"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"TRIM23"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"TRIM23"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"TRIM23"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"SLAMF6"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"SLAMF6"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"SLAMF6"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"SLAMF6"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"SLAMF6"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"SLAMF6"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"FCRL1"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"FCRL1"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"FCRL1"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"FCRL1"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"FCRL1"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"FCRL1"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"TNFRSF17"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"TNFRSF17"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"TNFRSF17"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"TNFRSF17"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"TNFRSF17"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"TNFRSF17"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"TRIM35"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"TRIM35"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"TRIM35"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"TRIM35"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"TRIM35"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"TRIM35"
""	"20191009-hipciof_gene_30566602"	"2019.10.09"	"hipciof_gene_51"	"peripheral blood mononuclear cell"	"OAS2"	"gene expression"	"down"	""	"1"	"day"	"character(0)"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0001176"	""	"Vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"Time of vaccination (first dose)"	"Adults (19-39)"	"30566602"	"2019"	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"1"	"406"	"OAS2"
