""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"MT1X"	"gene expression"	"up"	"none"	"0"	"Days"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"1"	"181"	"MT1X"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"MT2A"	"gene expression"	"up"	"none"	"0"	"Days"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"1"	"181"	"MT2A"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"MT1IP"	"gene expression"	"up"	"none"	"0"	"Days"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"1"	"181"	"MTE"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"MT1A"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"2"	"182"	"MT1A"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"MT1E"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"2"	"182"	"MT1E"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"MT1F"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"2"	"182"	"MT1F"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"MT1G"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"2"	"182"	"MT1G"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"MT1H"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"2"	"182"	"MT1H"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"MT1M"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"2"	"182"	"MT1M"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"MT1X"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"2"	"182"	"MT1X"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"MT2A"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"2"	"182"	"MT2A"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"MT1IP"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"2"	"182"	"MTE"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"IFNG"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"3"	"183"	"IFNG"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"CXCL9"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"3"	"183"	"CXCL9"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"IL2RA"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"3"	"183"	"IL2RA"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"TNFAIP6"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"3"	"183"	"TNFAIP6"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"CCL3L1"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"3"	"183"	"CCL3L1"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"IL6"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"3"	"183"	"IL-6"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"IFNG"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"4"	"184"	"IFNG"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"STAT1"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"4"	"184"	"STAT1"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"SOCS1"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"4"	"184"	"SOCS1"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"IFI35"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"4"	"184"	"IFI35"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"TAP1"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"4"	"184"	"TAP1"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"IFNGR1"	"gene expression"	"down"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"5"	"185"	"IFNGR1"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"IFNG"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"6"	"186"	"IFNG"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"IL15RA"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"7"	"187"	"IL15RA"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"TLR10"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"7"	"187"	"TLR10"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"TFPI2"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"7"	"187"	"TFPI2"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"UBD"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"7"	"187"	"UBD"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"CCL3L1"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"7"	"187"	"CCL3L1"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"TNFRSF18"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"7"	"187"	"TNFRSF18"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"PSMB9"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"7"	"187"	"PSMB9"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"TAP2"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"7"	"187"	"TAP2"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"CXCL6"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"7"	"187"	"CXCL6"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"CXCL9"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"7"	"187"	"CXCL9"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"TAP1"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"7"	"187"	"TAP1"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"IL36G"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"7"	"187"	"IL36G"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"CCL1"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"7"	"187"	"CCL1"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"SOCS1"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"7"	"187"	"SOCS1"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"STAT1"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"7"	"187"	"STAT1"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"EBI3"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"7"	"187"	"EBI3"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"UHMK1"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"7"	"187"	"UHMK1"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"IL1A"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"7"	"187"	"IL1A"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"IFNG"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"7"	"187"	"IFNG"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"GBP1"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"7"	"187"	"GBP1"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"TNFRSF4"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"7"	"187"	"TNFRSF4"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"IL24"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"7"	"187"	"IL24"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"IDO1"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"7"	"187"	"IDO1"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"CD69"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"7"	"187"	"CD69"
""	"20191106-hipciof_gene_23759749"	"2019.11.06"	"hipciof_gene_27"	"peripheral blood mononuclear cell"	"RIPK2"	"gene expression"	"up"	"none"	"14"	"Weeks"	"Human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"Stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"7"	"187"	"RIPK2"
