""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"complete_signature_file"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"COL21A1"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"COL21A1"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"CRIP1"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"CRIP1"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"CSTB"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"CSTB"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"DGUOK"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"DGUOK"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"LIMCH1"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"LIMCH1"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"DRG1"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"DRG1"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"EIF3F"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"EIF3F"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"ENG"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"ENG"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"FNTA"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"FNTA"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"GLIPR1"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"GLIPR1"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"GRIA1"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"GRIA1"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"HMGCL"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"HMGCL"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"MRPL58"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"MRPL58"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"IGKC"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"IGKC"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"IL15RA"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"IL15RA"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"PATJ"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"PATJ"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"KLRB1"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"KLRB1"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"MRPL3"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"MRPL3"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"PEX7"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"PEX7"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"PLA2G1B"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"PLA2G1B"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"POLR2H"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"POLR2H"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"RNASE6"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"RNASE6"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"RPL12"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"RPL12"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"RPL13A"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"RPL13A"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"RPL19"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"RPL19"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"RPLP1"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"RPLP1"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"RPS21"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"RPS21"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"RPS4Y1"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"RPS4Y1"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"S100A4"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"S100A4"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"SLC25A20"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"SLC25A20"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"TRO"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"TRO"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"TTK"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"TTK"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"TXNDC5"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"TXNDC5"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
""	"hipc_gene_17651872_2"	"2007.08"	"hipc_gene_17651872_2"	"peripheral blood mononuclear cell"	"UQCR11"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	"time of vaccination (first dose)"	"(2-4)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"2"	"114"	"UQCR11"	"38"	"hipc_gene_sig_17651872_2.txt"	"hipc_gene_sig_complete_17651872_2.txt"
