""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"signature_source_url"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"complete_signature_file"
""	"hipc_gene_17651872_4"	"2007.08"	"hipc_gene_17651872_4"	"peripheral blood mononuclear cell"	"ALOX5AP"	"gene expression"	"down"	"none"	"5 to 7"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"4"	"116"	"ALOX5AP"	"190"	"hipc_gene_sig_17651872_4.txt"	"hipc_gene_sig_complete_17651872_4.txt"
""	"hipc_gene_17651872_4"	"2007.08"	"hipc_gene_17651872_4"	"peripheral blood mononuclear cell"	"ARL4C"	"gene expression"	"down"	"none"	"5 to 7"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"4"	"116"	"ARL4C"	"190"	"hipc_gene_sig_17651872_4.txt"	"hipc_gene_sig_complete_17651872_4.txt"
""	"hipc_gene_17651872_4"	"2007.08"	"hipc_gene_17651872_4"	"peripheral blood mononuclear cell"	"ATP2B4"	"gene expression"	"down"	"none"	"5 to 7"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"4"	"116"	"ATP2B4"	"190"	"hipc_gene_sig_17651872_4.txt"	"hipc_gene_sig_complete_17651872_4.txt"
""	"hipc_gene_17651872_4"	"2007.08"	"hipc_gene_17651872_4"	"peripheral blood mononuclear cell"	"ATP5PO"	"gene expression"	"down"	"none"	"5 to 7"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"4"	"116"	"ATP5O"	"190"	"hipc_gene_sig_17651872_4.txt"	"hipc_gene_sig_complete_17651872_4.txt"
""	"hipc_gene_17651872_4"	"2007.08"	"hipc_gene_17651872_4"	"peripheral blood mononuclear cell"	"AXIN1"	"gene expression"	"down"	"none"	"5 to 7"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"4"	"116"	"AXIN1"	"190"	"hipc_gene_sig_17651872_4.txt"	"hipc_gene_sig_complete_17651872_4.txt"
""	"hipc_gene_17651872_4"	"2007.08"	"hipc_gene_17651872_4"	"peripheral blood mononuclear cell"	"B4GALT3"	"gene expression"	"down"	"none"	"5 to 7"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"4"	"116"	"B4GALT3"	"190"	"hipc_gene_sig_17651872_4.txt"	"hipc_gene_sig_complete_17651872_4.txt"
""	"hipc_gene_17651872_4"	"2007.08"	"hipc_gene_17651872_4"	"peripheral blood mononuclear cell"	"BIN1"	"gene expression"	"down"	"none"	"5 to 7"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"4"	"116"	"BIN1"	"190"	"hipc_gene_sig_17651872_4.txt"	"hipc_gene_sig_complete_17651872_4.txt"
""	"hipc_gene_17651872_4"	"2007.08"	"hipc_gene_17651872_4"	"peripheral blood mononuclear cell"	"XIAP"	"gene expression"	"down"	"none"	"5 to 7"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"4"	"116"	"BIRC4"	"190"	"hipc_gene_sig_17651872_4.txt"	"hipc_gene_sig_complete_17651872_4.txt"
""	"hipc_gene_17651872_4"	"2007.08"	"hipc_gene_17651872_4"	"peripheral blood mononuclear cell"	"C12orf57"	"gene expression"	"down"	"none"	"5 to 7"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"4"	"116"	"C12orf57"	"190"	"hipc_gene_sig_17651872_4.txt"	"hipc_gene_sig_complete_17651872_4.txt"
""	"hipc_gene_17651872_4"	"2007.08"	"hipc_gene_17651872_4"	"peripheral blood mononuclear cell"	"OSER1"	"gene expression"	"down"	"none"	"5 to 7"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"4"	"116"	"OSER1"	"190"	"hipc_gene_sig_17651872_4.txt"	"hipc_gene_sig_complete_17651872_4.txt"
""	"hipc_gene_17651872_4"	"2007.08"	"hipc_gene_17651872_4"	"peripheral blood mononuclear cell"	"SNHG32"	"gene expression"	"down"	"none"	"5 to 7"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"4"	"116"	"SNHG32"	"190"	"hipc_gene_sig_17651872_4.txt"	"hipc_gene_sig_complete_17651872_4.txt"
""	"hipc_gene_17651872_4"	"2007.08"	"hipc_gene_17651872_4"	"peripheral blood mononuclear cell"	"TMEM8B"	"gene expression"	"down"	"none"	"5 to 7"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"4"	"116"	"TMEM8B"	"190"	"hipc_gene_sig_17651872_4.txt"	"hipc_gene_sig_complete_17651872_4.txt"
""	"hipc_gene_17651872_4"	"2007.08"	"hipc_gene_17651872_4"	"peripheral blood mononuclear cell"	"CBLB"	"gene expression"	"down"	"none"	"5 to 7"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"4"	"116"	"CBLB"	"190"	"hipc_gene_sig_17651872_4.txt"	"hipc_gene_sig_complete_17651872_4.txt"
""	"hipc_gene_17651872_4"	"2007.08"	"hipc_gene_17651872_4"	"peripheral blood mononuclear cell"	"CBX7"	"gene expression"	"down"	"none"	"5 to 7"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"4"	"116"	"CBX7"	"190"	"hipc_gene_sig_17651872_4.txt"	"hipc_gene_sig_complete_17651872_4.txt"
""	"hipc_gene_17651872_4"	"2007.08"	"hipc_gene_17651872_4"	"peripheral blood mononuclear cell"	"CCDC107"	"gene expression"	"down"	"none"	"5 to 7"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"4"	"116"	"CCDC107"	"190"	"hipc_gene_sig_17651872_4.txt"	"hipc_gene_sig_complete_17651872_4.txt"
""	"hipc_gene_17651872_4"	"2007.08"	"hipc_gene_17651872_4"	"peripheral blood mononuclear cell"	"CCL5"	"gene expression"	"down"	"none"	"5 to 7"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"4"	"116"	"CCL5"	"190"	"hipc_gene_sig_17651872_4.txt"	"hipc_gene_sig_complete_17651872_4.txt"
""	"hipc_gene_17651872_4"	"2007.08"	"hipc_gene_17651872_4"	"peripheral blood mononuclear cell"	"CCR7"	"gene expression"	"down"	"none"	"5 to 7"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"4"	"116"	"CCR7"	"190"	"hipc_gene_sig_17651872_4.txt"	"hipc_gene_sig_complete_17651872_4.txt"
""	"hipc_gene_17651872_4"	"2007.08"	"hipc_gene_17651872_4"	"peripheral blood mononuclear cell"	"CD19"	"gene expression"	"down"	"none"	"5 to 7"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"4"	"116"	"CD19"	"190"	"hipc_gene_sig_17651872_4.txt"	"hipc_gene_sig_complete_17651872_4.txt"
""	"hipc_gene_17651872_4"	"2007.08"	"hipc_gene_17651872_4"	"peripheral blood mononuclear cell"	"CD1C"	"gene expression"	"down"	"none"	"5 to 7"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"4"	"116"	"CD1C"	"190"	"hipc_gene_sig_17651872_4.txt"	"hipc_gene_sig_complete_17651872_4.txt"
""	"hipc_gene_17651872_4"	"2007.08"	"hipc_gene_17651872_4"	"peripheral blood mononuclear cell"	"CD2"	"gene expression"	"down"	"none"	"5 to 7"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"4"	"116"	"CD2"	"190"	"hipc_gene_sig_17651872_4.txt"	"hipc_gene_sig_complete_17651872_4.txt"
""	"hipc_gene_17651872_4"	"2007.08"	"hipc_gene_17651872_4"	"peripheral blood mononuclear cell"	"CD3D"	"gene expression"	"down"	"none"	"5 to 7"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"4"	"116"	"CD3D"	"190"	"hipc_gene_sig_17651872_4.txt"	"hipc_gene_sig_complete_17651872_4.txt"
""	"hipc_gene_17651872_4"	"2007.08"	"hipc_gene_17651872_4"	"peripheral blood mononuclear cell"	"CD3G"	"gene expression"	"down"	"none"	"5 to 7"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"4"	"116"	"CD3G"	"190"	"hipc_gene_sig_17651872_4.txt"	"hipc_gene_sig_complete_17651872_4.txt"
""	"hipc_gene_17651872_4"	"2007.08"	"hipc_gene_17651872_4"	"peripheral blood mononuclear cell"	"CD79B"	"gene expression"	"down"	"none"	"5 to 7"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"4"	"116"	"CD79B"	"190"	"hipc_gene_sig_17651872_4.txt"	"hipc_gene_sig_complete_17651872_4.txt"
""	"hipc_gene_17651872_4"	"2007.08"	"hipc_gene_17651872_4"	"peripheral blood mononuclear cell"	"CD8A"	"gene expression"	"down"	"none"	"5 to 7"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"4"	"116"	"CD8A"	"190"	"hipc_gene_sig_17651872_4.txt"	"hipc_gene_sig_complete_17651872_4.txt"
