""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_27764254_2"	"2016.10"	"hipc_gene_27764254_2"	"peripheral blood mononuclear cell"	"SIGLEC10"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with T cell responses"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"2"	"82"	"SIGLEC10"	"hipc_gene_sig_27764254_2.txt"	"hipc_gene_sig_complete_27764254_2.txt"
""	"hipc_gene_27764254_2"	"2016.10"	"hipc_gene_27764254_2"	"peripheral blood mononuclear cell"	"STAT3"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with T cell responses"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"2"	"82"	"STAT3"	"hipc_gene_sig_27764254_2.txt"	"hipc_gene_sig_complete_27764254_2.txt"
""	"hipc_gene_27764254_2"	"2016.10"	"hipc_gene_27764254_2"	"peripheral blood mononuclear cell"	"CD14"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with T cell responses"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"2"	"82"	"CD14"	"hipc_gene_sig_27764254_2.txt"	"hipc_gene_sig_complete_27764254_2.txt"
""	"hipc_gene_27764254_2"	"2016.10"	"hipc_gene_27764254_2"	"peripheral blood mononuclear cell"	"RXRA"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with T cell responses"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"2"	"82"	"RXRA"	"hipc_gene_sig_27764254_2.txt"	"hipc_gene_sig_complete_27764254_2.txt"
""	"hipc_gene_27764254_2"	"2016.10"	"hipc_gene_27764254_2"	"peripheral blood mononuclear cell"	"TSC22D3"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with T cell responses"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"2"	"82"	"TSC22D3"	"hipc_gene_sig_27764254_2.txt"	"hipc_gene_sig_complete_27764254_2.txt"
""	"hipc_gene_27764254_2"	"2016.10"	"hipc_gene_27764254_2"	"peripheral blood mononuclear cell"	"JAK1"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with T cell responses"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"2"	"82"	"JAK1"	"hipc_gene_sig_27764254_2.txt"	"hipc_gene_sig_complete_27764254_2.txt"
""	"hipc_gene_27764254_2"	"2016.10"	"hipc_gene_27764254_2"	"peripheral blood mononuclear cell"	"CXCR2"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with T cell responses"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"2"	"82"	"CXCR2"	"hipc_gene_sig_27764254_2.txt"	"hipc_gene_sig_complete_27764254_2.txt"
""	"hipc_gene_27764254_2"	"2016.10"	"hipc_gene_27764254_2"	"peripheral blood mononuclear cell"	"WAS"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with T cell responses"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"2"	"82"	"WAS"	"hipc_gene_sig_27764254_2.txt"	"hipc_gene_sig_complete_27764254_2.txt"
""	"hipc_gene_27764254_2"	"2016.10"	"hipc_gene_27764254_2"	"peripheral blood mononuclear cell"	"CX3CR1"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with T cell responses"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"2"	"82"	"CX3CR1"	"hipc_gene_sig_27764254_2.txt"	"hipc_gene_sig_complete_27764254_2.txt"
""	"hipc_gene_27764254_2"	"2016.10"	"hipc_gene_27764254_2"	"peripheral blood mononuclear cell"	"CCL5"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with T cell responses"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"2"	"82"	"CCL5"	"hipc_gene_sig_27764254_2.txt"	"hipc_gene_sig_complete_27764254_2.txt"
""	"hipc_gene_27764254_2"	"2016.10"	"hipc_gene_27764254_2"	"peripheral blood mononuclear cell"	"APOBEC3G"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with T cell responses"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"2"	"82"	"APOBEC3G"	"hipc_gene_sig_27764254_2.txt"	"hipc_gene_sig_complete_27764254_2.txt"
""	"hipc_gene_27764254_2"	"2016.10"	"hipc_gene_27764254_2"	"peripheral blood mononuclear cell"	"HLA-G"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with T cell responses"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	""	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"2"	"82"	"HLA-G"	"hipc_gene_sig_27764254_2.txt"	"hipc_gene_sig_complete_27764254_2.txt"
