""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"signature_source_url"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"signature_file_complete"
""	"hipc_gene_27870591_2"	"2017.01"	"hipc_gene_27870591_2"	"blood"	"PDZD8"	"gene expression"	"down"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"vaccinated vs control"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"adults (23-48)"	"27870591"	"2017"	"Suppl mat, 2016HV0244R-s01.xlsx"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5287313/bin/khvi-13-01-1227900-s001.zip' target='_blank'>khvi-13-01-1227900-s001.zip</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"2"	"100"	"PDZD8"	"32"	"hipc_gene_sig_27870591_2.txt"	"hipc_gene_sig_complete_27870591_2.txt"
""	"hipc_gene_27870591_2"	"2017.01"	"hipc_gene_27870591_2"	"blood"	"SH3YL1"	"gene expression"	"down"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"vaccinated vs control"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"adults (23-48)"	"27870591"	"2017"	"Suppl mat, 2016HV0244R-s01.xlsx"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5287313/bin/khvi-13-01-1227900-s001.zip' target='_blank'>khvi-13-01-1227900-s001.zip</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"2"	"100"	"SH3YL1"	"32"	"hipc_gene_sig_27870591_2.txt"	"hipc_gene_sig_complete_27870591_2.txt"
""	"hipc_gene_27870591_2"	"2017.01"	"hipc_gene_27870591_2"	"blood"	"STEAP4"	"gene expression"	"down"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"vaccinated vs control"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"adults (23-48)"	"27870591"	"2017"	"Suppl mat, 2016HV0244R-s01.xlsx"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5287313/bin/khvi-13-01-1227900-s001.zip' target='_blank'>khvi-13-01-1227900-s001.zip</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"2"	"100"	"STEAP4"	"32"	"hipc_gene_sig_27870591_2.txt"	"hipc_gene_sig_complete_27870591_2.txt"
""	"hipc_gene_27870591_2"	"2017.01"	"hipc_gene_27870591_2"	"blood"	"ABAT"	"gene expression"	"down"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"vaccinated vs control"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"adults (23-48)"	"27870591"	"2017"	"Suppl mat, 2016HV0244R-s01.xlsx"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5287313/bin/khvi-13-01-1227900-s001.zip' target='_blank'>khvi-13-01-1227900-s001.zip</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"2"	"100"	"ABAT"	"32"	"hipc_gene_sig_27870591_2.txt"	"hipc_gene_sig_complete_27870591_2.txt"
""	"hipc_gene_27870591_2"	"2017.01"	"hipc_gene_27870591_2"	"blood"	"DPY19L3"	"gene expression"	"down"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"vaccinated vs control"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"adults (23-48)"	"27870591"	"2017"	"Suppl mat, 2016HV0244R-s01.xlsx"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5287313/bin/khvi-13-01-1227900-s001.zip' target='_blank'>khvi-13-01-1227900-s001.zip</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"2"	"100"	"DPY19L3"	"32"	"hipc_gene_sig_27870591_2.txt"	"hipc_gene_sig_complete_27870591_2.txt"
""	"hipc_gene_27870591_2"	"2017.01"	"hipc_gene_27870591_2"	"blood"	"CEP68"	"gene expression"	"down"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"vaccinated vs control"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"adults (23-48)"	"27870591"	"2017"	"Suppl mat, 2016HV0244R-s01.xlsx"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5287313/bin/khvi-13-01-1227900-s001.zip' target='_blank'>khvi-13-01-1227900-s001.zip</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"2"	"100"	"CEP68"	"32"	"hipc_gene_sig_27870591_2.txt"	"hipc_gene_sig_complete_27870591_2.txt"
""	"hipc_gene_27870591_2"	"2017.01"	"hipc_gene_27870591_2"	"blood"	"LINC01215"	"gene expression"	"down"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"vaccinated vs control"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"adults (23-48)"	"27870591"	"2017"	"Suppl mat, 2016HV0244R-s01.xlsx"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5287313/bin/khvi-13-01-1227900-s001.zip' target='_blank'>khvi-13-01-1227900-s001.zip</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"2"	"100"	"LINC01215"	"32"	"hipc_gene_sig_27870591_2.txt"	"hipc_gene_sig_complete_27870591_2.txt"
""	"hipc_gene_27870591_2"	"2017.01"	"hipc_gene_27870591_2"	"blood"	"FCHO2"	"gene expression"	"down"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"vaccinated vs control"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"adults (23-48)"	"27870591"	"2017"	"Suppl mat, 2016HV0244R-s01.xlsx"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5287313/bin/khvi-13-01-1227900-s001.zip' target='_blank'>khvi-13-01-1227900-s001.zip</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"2"	"100"	"FCHO2"	"32"	"hipc_gene_sig_27870591_2.txt"	"hipc_gene_sig_complete_27870591_2.txt"
""	"hipc_gene_27870591_2"	"2017.01"	"hipc_gene_27870591_2"	"blood"	"KBTBD7"	"gene expression"	"down"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"vaccinated vs control"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"adults (23-48)"	"27870591"	"2017"	"Suppl mat, 2016HV0244R-s01.xlsx"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5287313/bin/khvi-13-01-1227900-s001.zip' target='_blank'>khvi-13-01-1227900-s001.zip</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"2"	"100"	"KBTBD7"	"32"	"hipc_gene_sig_27870591_2.txt"	"hipc_gene_sig_complete_27870591_2.txt"
""	"hipc_gene_27870591_2"	"2017.01"	"hipc_gene_27870591_2"	"blood"	"IRS2"	"gene expression"	"down"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"vaccinated vs control"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"adults (23-48)"	"27870591"	"2017"	"Suppl mat, 2016HV0244R-s01.xlsx"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5287313/bin/khvi-13-01-1227900-s001.zip' target='_blank'>khvi-13-01-1227900-s001.zip</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"2"	"100"	"IRS2"	"32"	"hipc_gene_sig_27870591_2.txt"	"hipc_gene_sig_complete_27870591_2.txt"
""	"hipc_gene_27870591_2"	"2017.01"	"hipc_gene_27870591_2"	"blood"	"GPR27"	"gene expression"	"down"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"vaccinated vs control"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"adults (23-48)"	"27870591"	"2017"	"Suppl mat, 2016HV0244R-s01.xlsx"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5287313/bin/khvi-13-01-1227900-s001.zip' target='_blank'>khvi-13-01-1227900-s001.zip</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"2"	"100"	"GPR27"	"32"	"hipc_gene_sig_27870591_2.txt"	"hipc_gene_sig_complete_27870591_2.txt"
""	"hipc_gene_27870591_2"	"2017.01"	"hipc_gene_27870591_2"	"blood"	"DIP2A"	"gene expression"	"down"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"vaccinated vs control"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"adults (23-48)"	"27870591"	"2017"	"Suppl mat, 2016HV0244R-s01.xlsx"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5287313/bin/khvi-13-01-1227900-s001.zip' target='_blank'>khvi-13-01-1227900-s001.zip</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"2"	"100"	"DIP2A"	"32"	"hipc_gene_sig_27870591_2.txt"	"hipc_gene_sig_complete_27870591_2.txt"
""	"hipc_gene_27870591_2"	"2017.01"	"hipc_gene_27870591_2"	"blood"	"BRI3BP"	"gene expression"	"down"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"vaccinated vs control"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"adults (23-48)"	"27870591"	"2017"	"Suppl mat, 2016HV0244R-s01.xlsx"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5287313/bin/khvi-13-01-1227900-s001.zip' target='_blank'>khvi-13-01-1227900-s001.zip</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"2"	"100"	"BRI3BP"	"32"	"hipc_gene_sig_27870591_2.txt"	"hipc_gene_sig_complete_27870591_2.txt"
""	"hipc_gene_27870591_2"	"2017.01"	"hipc_gene_27870591_2"	"blood"	"RNF141"	"gene expression"	"down"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"vaccinated vs control"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"adults (23-48)"	"27870591"	"2017"	"Suppl mat, 2016HV0244R-s01.xlsx"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5287313/bin/khvi-13-01-1227900-s001.zip' target='_blank'>khvi-13-01-1227900-s001.zip</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"2"	"100"	"RNF141"	"32"	"hipc_gene_sig_27870591_2.txt"	"hipc_gene_sig_complete_27870591_2.txt"
""	"hipc_gene_27870591_2"	"2017.01"	"hipc_gene_27870591_2"	"blood"	"RUNX2"	"gene expression"	"down"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"vaccinated vs control"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"adults (23-48)"	"27870591"	"2017"	"Suppl mat, 2016HV0244R-s01.xlsx"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5287313/bin/khvi-13-01-1227900-s001.zip' target='_blank'>khvi-13-01-1227900-s001.zip</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"2"	"100"	"RUNX2"	"32"	"hipc_gene_sig_27870591_2.txt"	"hipc_gene_sig_complete_27870591_2.txt"
""	"hipc_gene_27870591_2"	"2017.01"	"hipc_gene_27870591_2"	"blood"	"RFLNB"	"gene expression"	"down"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"vaccinated vs control"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"adults (23-48)"	"27870591"	"2017"	"Suppl mat, 2016HV0244R-s01.xlsx"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5287313/bin/khvi-13-01-1227900-s001.zip' target='_blank'>khvi-13-01-1227900-s001.zip</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"2"	"100"	"RFLNB"	"32"	"hipc_gene_sig_27870591_2.txt"	"hipc_gene_sig_complete_27870591_2.txt"
""	"hipc_gene_27870591_2"	"2017.01"	"hipc_gene_27870591_2"	"blood"	"IGF1R"	"gene expression"	"down"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"vaccinated vs control"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"adults (23-48)"	"27870591"	"2017"	"Suppl mat, 2016HV0244R-s01.xlsx"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5287313/bin/khvi-13-01-1227900-s001.zip' target='_blank'>khvi-13-01-1227900-s001.zip</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"2"	"100"	"IGF1R"	"32"	"hipc_gene_sig_27870591_2.txt"	"hipc_gene_sig_complete_27870591_2.txt"
""	"hipc_gene_27870591_2"	"2017.01"	"hipc_gene_27870591_2"	"blood"	"THBD"	"gene expression"	"down"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"vaccinated vs control"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"adults (23-48)"	"27870591"	"2017"	"Suppl mat, 2016HV0244R-s01.xlsx"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5287313/bin/khvi-13-01-1227900-s001.zip' target='_blank'>khvi-13-01-1227900-s001.zip</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"2"	"100"	"THBD"	"32"	"hipc_gene_sig_27870591_2.txt"	"hipc_gene_sig_complete_27870591_2.txt"
""	"hipc_gene_27870591_2"	"2017.01"	"hipc_gene_27870591_2"	"blood"	"GRAMD1C"	"gene expression"	"down"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"vaccinated vs control"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"adults (23-48)"	"27870591"	"2017"	"Suppl mat, 2016HV0244R-s01.xlsx"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5287313/bin/khvi-13-01-1227900-s001.zip' target='_blank'>khvi-13-01-1227900-s001.zip</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"2"	"100"	"GRAMD1C"	"32"	"hipc_gene_sig_27870591_2.txt"	"hipc_gene_sig_complete_27870591_2.txt"
""	"hipc_gene_27870591_2"	"2017.01"	"hipc_gene_27870591_2"	"blood"	"SGK1"	"gene expression"	"down"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"vaccinated vs control"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"adults (23-48)"	"27870591"	"2017"	"Suppl mat, 2016HV0244R-s01.xlsx"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5287313/bin/khvi-13-01-1227900-s001.zip' target='_blank'>khvi-13-01-1227900-s001.zip</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"2"	"100"	"SGK1"	"32"	"hipc_gene_sig_27870591_2.txt"	"hipc_gene_sig_complete_27870591_2.txt"
""	"hipc_gene_27870591_2"	"2017.01"	"hipc_gene_27870591_2"	"blood"	"ITM2A"	"gene expression"	"down"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"vaccinated vs control"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"adults (23-48)"	"27870591"	"2017"	"Suppl mat, 2016HV0244R-s01.xlsx"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5287313/bin/khvi-13-01-1227900-s001.zip' target='_blank'>khvi-13-01-1227900-s001.zip</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"2"	"100"	"ITM2A"	"32"	"hipc_gene_sig_27870591_2.txt"	"hipc_gene_sig_complete_27870591_2.txt"
