""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"signature_source_url"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"complete_signature_file"
""	"hipc_gene_17651872_11"	"2007.08"	"hipc_gene_17651872_11"	"peripheral blood mononuclear cell"	"KIF22"	"gene expression"	"down"	"none"	"any"	"Days"	"time of vaccination (first dose)"	"post-vaccination vs pre-vaccination"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/table/T2/' target='_blank'>table/T2</a>"	"Significantly Modulated Genes Common to Vaccinia and Yellow Fever Vaccination"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"11"	"123"	"KIF22"	"23"	"hipc_gene_sig_17651872_11.txt"	"hipc_gene_sig_complete_17651872_11.txt"
""	"hipc_gene_17651872_11"	"2007.08"	"hipc_gene_17651872_11"	"peripheral blood mononuclear cell"	"KLRB1"	"gene expression"	"down"	"none"	"any"	"Days"	"time of vaccination (first dose)"	"post-vaccination vs pre-vaccination"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/table/T2/' target='_blank'>table/T2</a>"	"Significantly Modulated Genes Common to Vaccinia and Yellow Fever Vaccination"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"11"	"123"	"KLRB1"	"23"	"hipc_gene_sig_17651872_11.txt"	"hipc_gene_sig_complete_17651872_11.txt"
""	"hipc_gene_17651872_11"	"2007.08"	"hipc_gene_17651872_11"	"peripheral blood mononuclear cell"	"LTB"	"gene expression"	"down"	"none"	"any"	"Days"	"time of vaccination (first dose)"	"post-vaccination vs pre-vaccination"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/table/T2/' target='_blank'>table/T2</a>"	"Significantly Modulated Genes Common to Vaccinia and Yellow Fever Vaccination"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"11"	"123"	"LTB"	"23"	"hipc_gene_sig_17651872_11.txt"	"hipc_gene_sig_complete_17651872_11.txt"
""	"hipc_gene_17651872_11"	"2007.08"	"hipc_gene_17651872_11"	"peripheral blood mononuclear cell"	"LDHB"	"gene expression"	"down"	"none"	"any"	"Days"	"time of vaccination (first dose)"	"post-vaccination vs pre-vaccination"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/table/T2/' target='_blank'>table/T2</a>"	"Significantly Modulated Genes Common to Vaccinia and Yellow Fever Vaccination"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"11"	"123"	"LDHB"	"23"	"hipc_gene_sig_17651872_11.txt"	"hipc_gene_sig_complete_17651872_11.txt"
""	"hipc_gene_17651872_11"	"2007.08"	"hipc_gene_17651872_11"	"peripheral blood mononuclear cell"	"RPL10A"	"gene expression"	"down"	"none"	"any"	"Days"	"time of vaccination (first dose)"	"post-vaccination vs pre-vaccination"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/table/T2/' target='_blank'>table/T2</a>"	"Significantly Modulated Genes Common to Vaccinia and Yellow Fever Vaccination"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"11"	"123"	"RPL10A"	"23"	"hipc_gene_sig_17651872_11.txt"	"hipc_gene_sig_complete_17651872_11.txt"
""	"hipc_gene_17651872_11"	"2007.08"	"hipc_gene_17651872_11"	"peripheral blood mononuclear cell"	"RPL13"	"gene expression"	"down"	"none"	"any"	"Days"	"time of vaccination (first dose)"	"post-vaccination vs pre-vaccination"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/table/T2/' target='_blank'>table/T2</a>"	"Significantly Modulated Genes Common to Vaccinia and Yellow Fever Vaccination"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"11"	"123"	"RPL13"	"23"	"hipc_gene_sig_17651872_11.txt"	"hipc_gene_sig_complete_17651872_11.txt"
""	"hipc_gene_17651872_11"	"2007.08"	"hipc_gene_17651872_11"	"peripheral blood mononuclear cell"	"RPL23A"	"gene expression"	"down"	"none"	"any"	"Days"	"time of vaccination (first dose)"	"post-vaccination vs pre-vaccination"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/table/T2/' target='_blank'>table/T2</a>"	"Significantly Modulated Genes Common to Vaccinia and Yellow Fever Vaccination"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"11"	"123"	"RPL23A"	"23"	"hipc_gene_sig_17651872_11.txt"	"hipc_gene_sig_complete_17651872_11.txt"
""	"hipc_gene_17651872_11"	"2007.08"	"hipc_gene_17651872_11"	"peripheral blood mononuclear cell"	"RPL9"	"gene expression"	"down"	"none"	"any"	"Days"	"time of vaccination (first dose)"	"post-vaccination vs pre-vaccination"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/table/T2/' target='_blank'>table/T2</a>"	"Significantly Modulated Genes Common to Vaccinia and Yellow Fever Vaccination"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"11"	"123"	"RPL9"	"23"	"hipc_gene_sig_17651872_11.txt"	"hipc_gene_sig_complete_17651872_11.txt"
""	"hipc_gene_17651872_11"	"2007.08"	"hipc_gene_17651872_11"	"peripheral blood mononuclear cell"	"RPS10"	"gene expression"	"down"	"none"	"any"	"Days"	"time of vaccination (first dose)"	"post-vaccination vs pre-vaccination"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/table/T2/' target='_blank'>table/T2</a>"	"Significantly Modulated Genes Common to Vaccinia and Yellow Fever Vaccination"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"11"	"123"	"RPS10"	"23"	"hipc_gene_sig_17651872_11.txt"	"hipc_gene_sig_complete_17651872_11.txt"
""	"hipc_gene_17651872_11"	"2007.08"	"hipc_gene_17651872_11"	"peripheral blood mononuclear cell"	"RPS15A"	"gene expression"	"down"	"none"	"any"	"Days"	"time of vaccination (first dose)"	"post-vaccination vs pre-vaccination"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/table/T2/' target='_blank'>table/T2</a>"	"Significantly Modulated Genes Common to Vaccinia and Yellow Fever Vaccination"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"11"	"123"	"RPS15A"	"23"	"hipc_gene_sig_17651872_11.txt"	"hipc_gene_sig_complete_17651872_11.txt"
""	"hipc_gene_17651872_11"	"2007.08"	"hipc_gene_17651872_11"	"peripheral blood mononuclear cell"	"RPS21"	"gene expression"	"down"	"none"	"any"	"Days"	"time of vaccination (first dose)"	"post-vaccination vs pre-vaccination"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/table/T2/' target='_blank'>table/T2</a>"	"Significantly Modulated Genes Common to Vaccinia and Yellow Fever Vaccination"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"11"	"123"	"RPS21"	"23"	"hipc_gene_sig_17651872_11.txt"	"hipc_gene_sig_complete_17651872_11.txt"
""	"hipc_gene_17651872_11"	"2007.08"	"hipc_gene_17651872_11"	"peripheral blood mononuclear cell"	"RPS3A"	"gene expression"	"down"	"none"	"any"	"Days"	"time of vaccination (first dose)"	"post-vaccination vs pre-vaccination"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/table/T2/' target='_blank'>table/T2</a>"	"Significantly Modulated Genes Common to Vaccinia and Yellow Fever Vaccination"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"11"	"123"	"RPS3A"	"23"	"hipc_gene_sig_17651872_11.txt"	"hipc_gene_sig_complete_17651872_11.txt"
""	"hipc_gene_17651872_11"	"2007.08"	"hipc_gene_17651872_11"	"peripheral blood mononuclear cell"	"TCF3"	"gene expression"	"down"	"none"	"any"	"Days"	"time of vaccination (first dose)"	"post-vaccination vs pre-vaccination"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/table/T2/' target='_blank'>table/T2</a>"	"Significantly Modulated Genes Common to Vaccinia and Yellow Fever Vaccination"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"11"	"123"	"TCF3"	"23"	"hipc_gene_sig_17651872_11.txt"	"hipc_gene_sig_complete_17651872_11.txt"
""	"hipc_gene_17651872_11"	"2007.08"	"hipc_gene_17651872_11"	"peripheral blood mononuclear cell"	"TMC6"	"gene expression"	"down"	"none"	"any"	"Days"	"time of vaccination (first dose)"	"post-vaccination vs pre-vaccination"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/table/T2/' target='_blank'>table/T2</a>"	"Significantly Modulated Genes Common to Vaccinia and Yellow Fever Vaccination"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"11"	"123"	"TMC6"	"23"	"hipc_gene_sig_17651872_11.txt"	"hipc_gene_sig_complete_17651872_11.txt"
""	"hipc_gene_17651872_11"	"2007.08"	"hipc_gene_17651872_11"	"peripheral blood mononuclear cell"	"ZAP70"	"gene expression"	"down"	"none"	"any"	"Days"	"time of vaccination (first dose)"	"post-vaccination vs pre-vaccination"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/table/T2/' target='_blank'>table/T2</a>"	"Significantly Modulated Genes Common to Vaccinia and Yellow Fever Vaccination"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"11"	"123"	"ZAP70"	"23"	"hipc_gene_sig_17651872_11.txt"	"hipc_gene_sig_complete_17651872_11.txt"
""	"hipc_gene_17651872_11"	"2007.08"	"hipc_gene_17651872_11"	"peripheral blood mononuclear cell"	"TSPAN4"	"gene expression"	"down"	"none"	"any"	"Days"	"time of vaccination (first dose)"	"post-vaccination vs pre-vaccination"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/table/T2/' target='_blank'>table/T2</a>"	"Significantly Modulated Genes Common to Vaccinia and Yellow Fever Vaccination"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"11"	"123"	"TSPAN4"	"23"	"hipc_gene_sig_17651872_11.txt"	"hipc_gene_sig_complete_17651872_11.txt"
