""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"complete_signature_file"
""	"hipc_gene_17651872_14"	"2007.08"	"hipc_gene_17651872_14"	"peripheral blood mononuclear cell"	"FGFBP2"	"gene expression"	"down"	"none"	"44017"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 3"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"14"	"126"	"KSP37"	"21"	"hipc_gene_sig_17651872_14.txt"	"hipc_gene_sig_complete_17651872_14.txt"
""	"hipc_gene_17651872_14"	"2007.08"	"hipc_gene_17651872_14"	"peripheral blood mononuclear cell"	"SPOCK2"	"gene expression"	"down"	"none"	"44017"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 3"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"14"	"126"	"SPOCK2"	"21"	"hipc_gene_sig_17651872_14.txt"	"hipc_gene_sig_complete_17651872_14.txt"
""	"hipc_gene_17651872_14"	"2007.08"	"hipc_gene_17651872_14"	"peripheral blood mononuclear cell"	"GRAP"	"gene expression"	"down"	"none"	"44017"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 3"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"14"	"126"	"GRAP"	"21"	"hipc_gene_sig_17651872_14.txt"	"hipc_gene_sig_complete_17651872_14.txt"
""	"hipc_gene_17651872_14"	"2007.08"	"hipc_gene_17651872_14"	"peripheral blood mononuclear cell"	"MS4A1"	"gene expression"	"down"	"none"	"44017"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 3"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"14"	"126"	"MS4A1"	"21"	"hipc_gene_sig_17651872_14.txt"	"hipc_gene_sig_complete_17651872_14.txt"
""	"hipc_gene_17651872_14"	"2007.08"	"hipc_gene_17651872_14"	"peripheral blood mononuclear cell"	"RPL12"	"gene expression"	"down"	"none"	"44017"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 3"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"14"	"126"	"RPL12"	"21"	"hipc_gene_sig_17651872_14.txt"	"hipc_gene_sig_complete_17651872_14.txt"
""	"hipc_gene_17651872_14"	"2007.08"	"hipc_gene_17651872_14"	"peripheral blood mononuclear cell"	"HYAL2"	"gene expression"	"down"	"none"	"44017"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 3"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"14"	"126"	"HYAL2"	"21"	"hipc_gene_sig_17651872_14.txt"	"hipc_gene_sig_complete_17651872_14.txt"
""	"hipc_gene_17651872_14"	"2007.08"	"hipc_gene_17651872_14"	"peripheral blood mononuclear cell"	"TARP"	"gene expression"	"down"	"none"	"44017"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 3"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"14"	"126"	"TARP"	"21"	"hipc_gene_sig_17651872_14.txt"	"hipc_gene_sig_complete_17651872_14.txt"
""	"hipc_gene_17651872_14"	"2007.08"	"hipc_gene_17651872_14"	"peripheral blood mononuclear cell"	"NAP1L4"	"gene expression"	"down"	"none"	"44017"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 3"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"14"	"126"	"NAP1L4"	"21"	"hipc_gene_sig_17651872_14.txt"	"hipc_gene_sig_complete_17651872_14.txt"
""	"hipc_gene_17651872_14"	"2007.08"	"hipc_gene_17651872_14"	"peripheral blood mononuclear cell"	"SKAP1"	"gene expression"	"down"	"none"	"44017"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 3"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"14"	"126"	"SCAP1"	"21"	"hipc_gene_sig_17651872_14.txt"	"hipc_gene_sig_complete_17651872_14.txt"
""	"hipc_gene_17651872_14"	"2007.08"	"hipc_gene_17651872_14"	"peripheral blood mononuclear cell"	"CBLB"	"gene expression"	"down"	"none"	"44017"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 3"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"14"	"126"	"CBLB"	"21"	"hipc_gene_sig_17651872_14.txt"	"hipc_gene_sig_complete_17651872_14.txt"
""	"hipc_gene_17651872_14"	"2007.08"	"hipc_gene_17651872_14"	"peripheral blood mononuclear cell"	"ITPKB"	"gene expression"	"down"	"none"	"44017"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 3"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"14"	"126"	"ITPKB"	"21"	"hipc_gene_sig_17651872_14.txt"	"hipc_gene_sig_complete_17651872_14.txt"
""	"hipc_gene_17651872_14"	"2007.08"	"hipc_gene_17651872_14"	"peripheral blood mononuclear cell"	"FLNB"	"gene expression"	"down"	"none"	"44017"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 3"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"14"	"126"	"FLNB"	"21"	"hipc_gene_sig_17651872_14.txt"	"hipc_gene_sig_complete_17651872_14.txt"
""	"hipc_gene_17651872_14"	"2007.08"	"hipc_gene_17651872_14"	"peripheral blood mononuclear cell"	"P2RX5"	"gene expression"	"down"	"none"	"44017"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 3"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"14"	"126"	"P2RX5"	"21"	"hipc_gene_sig_17651872_14.txt"	"hipc_gene_sig_complete_17651872_14.txt"
""	"hipc_gene_17651872_14"	"2007.08"	"hipc_gene_17651872_14"	"peripheral blood mononuclear cell"	"CD79B"	"gene expression"	"down"	"none"	"44017"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 3"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"14"	"126"	"CD79B"	"21"	"hipc_gene_sig_17651872_14.txt"	"hipc_gene_sig_complete_17651872_14.txt"
""	"hipc_gene_17651872_14"	"2007.08"	"hipc_gene_17651872_14"	"peripheral blood mononuclear cell"	"SNHG32"	"gene expression"	"down"	"none"	"44017"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 3"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"14"	"126"	"C6orf48"	"21"	"hipc_gene_sig_17651872_14.txt"	"hipc_gene_sig_complete_17651872_14.txt"
""	"hipc_gene_17651872_14"	"2007.08"	"hipc_gene_17651872_14"	"peripheral blood mononuclear cell"	"OSER1"	"gene expression"	"down"	"none"	"44017"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 3"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"14"	"126"	"C20orf111"	"21"	"hipc_gene_sig_17651872_14.txt"	"hipc_gene_sig_complete_17651872_14.txt"
""	"hipc_gene_17651872_14"	"2007.08"	"hipc_gene_17651872_14"	"peripheral blood mononuclear cell"	"CD2"	"gene expression"	"down"	"none"	"44017"	"Days"	"time of vaccination (first dose)"	"(5-7)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-40)"	"17651872"	"2007"	"Table 3"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"40"	"years"	"14"	"126"	"CD2"	"21"	"hipc_gene_sig_17651872_14.txt"	"hipc_gene_sig_complete_17651872_14.txt"
