""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"complete_signature_file"
""	"hipc_gene_22617845_6"	"2012.08"	"hipc_gene_22617845_6"	"peripheral blood mononuclear cell"	"IFIH1"	"gene expression"	"up"	"responders (previously immunized)"	"24"	"hours"	"time of challenge infection (PBMCs, in vitro)"	"24h-0h"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	"Live attenuated vaccine TC-83 challenge"	"adults (18-45)"	"22617845"	"2012"	"Table 3"	"initial exposure 2-10 months before PBMCs drawn. significant genes chosen for membership in canonical pathways"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"IFIH1"	"34"	"hipc_gene_sig_22617845_6.txt"	"hipc_gene_sig_complete_22617845_6.txt"
""	"hipc_gene_22617845_6"	"2012.08"	"hipc_gene_22617845_6"	"peripheral blood mononuclear cell"	"IRF7"	"gene expression"	"up"	"responders (previously immunized)"	"24"	"hours"	"time of challenge infection (PBMCs, in vitro)"	"24h-0h"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	"Live attenuated vaccine TC-83 challenge"	"adults (18-45)"	"22617845"	"2012"	"Table 3"	"initial exposure 2-10 months before PBMCs drawn. significant genes chosen for membership in canonical pathways"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"IRF7"	"34"	"hipc_gene_sig_22617845_6.txt"	"hipc_gene_sig_complete_22617845_6.txt"
""	"hipc_gene_22617845_6"	"2012.08"	"hipc_gene_22617845_6"	"peripheral blood mononuclear cell"	"DDX58"	"gene expression"	"up"	"responders (previously immunized)"	"24"	"hours"	"time of challenge infection (PBMCs, in vitro)"	"24h-0h"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	"Live attenuated vaccine TC-83 challenge"	"adults (18-45)"	"22617845"	"2012"	"Table 3"	"initial exposure 2-10 months before PBMCs drawn. significant genes chosen for membership in canonical pathways"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"DDX58"	"34"	"hipc_gene_sig_22617845_6.txt"	"hipc_gene_sig_complete_22617845_6.txt"
""	"hipc_gene_22617845_6"	"2012.08"	"hipc_gene_22617845_6"	"peripheral blood mononuclear cell"	"TLR3"	"gene expression"	"up"	"responders (previously immunized)"	"24"	"hours"	"time of challenge infection (PBMCs, in vitro)"	"24h-0h"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	"Live attenuated vaccine TC-83 challenge"	"adults (18-45)"	"22617845"	"2012"	"Table 3"	"initial exposure 2-10 months before PBMCs drawn. significant genes chosen for membership in canonical pathways"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"TLR3"	"34"	"hipc_gene_sig_22617845_6.txt"	"hipc_gene_sig_complete_22617845_6.txt"
""	"hipc_gene_22617845_6"	"2012.08"	"hipc_gene_22617845_6"	"peripheral blood mononuclear cell"	"EIF2AK2"	"gene expression"	"up"	"responders (previously immunized)"	"24"	"hours"	"time of challenge infection (PBMCs, in vitro)"	"24h-0h"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	"Live attenuated vaccine TC-83 challenge"	"adults (18-45)"	"22617845"	"2012"	"Table 3"	"initial exposure 2-10 months before PBMCs drawn. significant genes chosen for membership in canonical pathways"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"EIF2AK2"	"34"	"hipc_gene_sig_22617845_6.txt"	"hipc_gene_sig_complete_22617845_6.txt"
""	"hipc_gene_22617845_6"	"2012.08"	"hipc_gene_22617845_6"	"peripheral blood mononuclear cell"	"TNF"	"gene expression"	"up"	"responders (previously immunized)"	"24"	"hours"	"time of challenge infection (PBMCs, in vitro)"	"24h-0h"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	"Live attenuated vaccine TC-83 challenge"	"adults (18-45)"	"22617845"	"2012"	"Table 3"	"initial exposure 2-10 months before PBMCs drawn. significant genes chosen for membership in canonical pathways"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"TNF"	"34"	"hipc_gene_sig_22617845_6.txt"	"hipc_gene_sig_complete_22617845_6.txt"
""	"hipc_gene_22617845_6"	"2012.08"	"hipc_gene_22617845_6"	"peripheral blood mononuclear cell"	"IFNA8"	"gene expression"	"up"	"responders (previously immunized)"	"24"	"hours"	"time of challenge infection (PBMCs, in vitro)"	"24h-0h"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	"Live attenuated vaccine TC-83 challenge"	"adults (18-45)"	"22617845"	"2012"	"Table 3"	"initial exposure 2-10 months before PBMCs drawn. significant genes chosen for membership in canonical pathways"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"IFNA8"	"34"	"hipc_gene_sig_22617845_6.txt"	"hipc_gene_sig_complete_22617845_6.txt"
""	"hipc_gene_22617845_6"	"2012.08"	"hipc_gene_22617845_6"	"peripheral blood mononuclear cell"	"IFNA4"	"gene expression"	"up"	"responders (previously immunized)"	"24"	"hours"	"time of challenge infection (PBMCs, in vitro)"	"24h-0h"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	"Live attenuated vaccine TC-83 challenge"	"adults (18-45)"	"22617845"	"2012"	"Table 3"	"initial exposure 2-10 months before PBMCs drawn. significant genes chosen for membership in canonical pathways"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"IFNA4"	"34"	"hipc_gene_sig_22617845_6.txt"	"hipc_gene_sig_complete_22617845_6.txt"
""	"hipc_gene_22617845_6"	"2012.08"	"hipc_gene_22617845_6"	"peripheral blood mononuclear cell"	"IFNA16"	"gene expression"	"up"	"responders (previously immunized)"	"24"	"hours"	"time of challenge infection (PBMCs, in vitro)"	"24h-0h"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	"Live attenuated vaccine TC-83 challenge"	"adults (18-45)"	"22617845"	"2012"	"Table 3"	"initial exposure 2-10 months before PBMCs drawn. significant genes chosen for membership in canonical pathways"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"IFNA16"	"34"	"hipc_gene_sig_22617845_6.txt"	"hipc_gene_sig_complete_22617845_6.txt"
""	"hipc_gene_22617845_6"	"2012.08"	"hipc_gene_22617845_6"	"peripheral blood mononuclear cell"	"IFNA1"	"gene expression"	"up"	"responders (previously immunized)"	"24"	"hours"	"time of challenge infection (PBMCs, in vitro)"	"24h-0h"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	"Live attenuated vaccine TC-83 challenge"	"adults (18-45)"	"22617845"	"2012"	"Table 3"	"initial exposure 2-10 months before PBMCs drawn. significant genes chosen for membership in canonical pathways"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"IFNA1"	"34"	"hipc_gene_sig_22617845_6.txt"	"hipc_gene_sig_complete_22617845_6.txt"
""	"hipc_gene_22617845_6"	"2012.08"	"hipc_gene_22617845_6"	"peripheral blood mononuclear cell"	"IFNA14"	"gene expression"	"up"	"responders (previously immunized)"	"24"	"hours"	"time of challenge infection (PBMCs, in vitro)"	"24h-0h"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	"Live attenuated vaccine TC-83 challenge"	"adults (18-45)"	"22617845"	"2012"	"Table 3"	"initial exposure 2-10 months before PBMCs drawn. significant genes chosen for membership in canonical pathways"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"IFNA14"	"34"	"hipc_gene_sig_22617845_6.txt"	"hipc_gene_sig_complete_22617845_6.txt"
""	"hipc_gene_22617845_6"	"2012.08"	"hipc_gene_22617845_6"	"peripheral blood mononuclear cell"	"IFNA7"	"gene expression"	"up"	"responders (previously immunized)"	"24"	"hours"	"time of challenge infection (PBMCs, in vitro)"	"24h-0h"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	"Live attenuated vaccine TC-83 challenge"	"adults (18-45)"	"22617845"	"2012"	"Table 3"	"initial exposure 2-10 months before PBMCs drawn. significant genes chosen for membership in canonical pathways"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"IFNA7"	"34"	"hipc_gene_sig_22617845_6.txt"	"hipc_gene_sig_complete_22617845_6.txt"
""	"hipc_gene_22617845_6"	"2012.08"	"hipc_gene_22617845_6"	"peripheral blood mononuclear cell"	"IFNA2"	"gene expression"	"up"	"responders (previously immunized)"	"24"	"hours"	"time of challenge infection (PBMCs, in vitro)"	"24h-0h"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	"Live attenuated vaccine TC-83 challenge"	"adults (18-45)"	"22617845"	"2012"	"Table 3"	"initial exposure 2-10 months before PBMCs drawn. significant genes chosen for membership in canonical pathways"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"IFNA2"	"34"	"hipc_gene_sig_22617845_6.txt"	"hipc_gene_sig_complete_22617845_6.txt"
""	"hipc_gene_22617845_6"	"2012.08"	"hipc_gene_22617845_6"	"peripheral blood mononuclear cell"	"IFNA21"	"gene expression"	"up"	"responders (previously immunized)"	"24"	"hours"	"time of challenge infection (PBMCs, in vitro)"	"24h-0h"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	"Live attenuated vaccine TC-83 challenge"	"adults (18-45)"	"22617845"	"2012"	"Table 3"	"initial exposure 2-10 months before PBMCs drawn. significant genes chosen for membership in canonical pathways"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"IFNA21"	"34"	"hipc_gene_sig_22617845_6.txt"	"hipc_gene_sig_complete_22617845_6.txt"
""	"hipc_gene_22617845_6"	"2012.08"	"hipc_gene_22617845_6"	"peripheral blood mononuclear cell"	"IL15"	"gene expression"	"up"	"responders (previously immunized)"	"24"	"hours"	"time of challenge infection (PBMCs, in vitro)"	"24h-0h"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	"Live attenuated vaccine TC-83 challenge"	"adults (18-45)"	"22617845"	"2012"	"Table 3"	"initial exposure 2-10 months before PBMCs drawn. significant genes chosen for membership in canonical pathways"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"IL15"	"34"	"hipc_gene_sig_22617845_6.txt"	"hipc_gene_sig_complete_22617845_6.txt"
""	"hipc_gene_22617845_6"	"2012.08"	"hipc_gene_22617845_6"	"peripheral blood mononuclear cell"	"CXCL11"	"gene expression"	"up"	"responders (previously immunized)"	"24"	"hours"	"time of challenge infection (PBMCs, in vitro)"	"24h-0h"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	"Live attenuated vaccine TC-83 challenge"	"adults (18-45)"	"22617845"	"2012"	"Table 3"	"initial exposure 2-10 months before PBMCs drawn. significant genes chosen for membership in canonical pathways"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"CXCL11"	"34"	"hipc_gene_sig_22617845_6.txt"	"hipc_gene_sig_complete_22617845_6.txt"
""	"hipc_gene_22617845_6"	"2012.08"	"hipc_gene_22617845_6"	"peripheral blood mononuclear cell"	"IFIT2"	"gene expression"	"up"	"responders (previously immunized)"	"24"	"hours"	"time of challenge infection (PBMCs, in vitro)"	"24h-0h"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	"Live attenuated vaccine TC-83 challenge"	"adults (18-45)"	"22617845"	"2012"	"Table 3"	"initial exposure 2-10 months before PBMCs drawn. significant genes chosen for membership in canonical pathways"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"IFIT2"	"34"	"hipc_gene_sig_22617845_6.txt"	"hipc_gene_sig_complete_22617845_6.txt"
""	"hipc_gene_22617845_6"	"2012.08"	"hipc_gene_22617845_6"	"peripheral blood mononuclear cell"	"NEXN"	"gene expression"	"up"	"responders (previously immunized)"	"24"	"hours"	"time of challenge infection (PBMCs, in vitro)"	"24h-0h"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	"Live attenuated vaccine TC-83 challenge"	"adults (18-45)"	"22617845"	"2012"	"Table 3"	"initial exposure 2-10 months before PBMCs drawn. significant genes chosen for membership in canonical pathways"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"NEXN"	"34"	"hipc_gene_sig_22617845_6.txt"	"hipc_gene_sig_complete_22617845_6.txt"
""	"hipc_gene_22617845_6"	"2012.08"	"hipc_gene_22617845_6"	"peripheral blood mononuclear cell"	"TNFSF10"	"gene expression"	"up"	"responders (previously immunized)"	"24"	"hours"	"time of challenge infection (PBMCs, in vitro)"	"24h-0h"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	"Live attenuated vaccine TC-83 challenge"	"adults (18-45)"	"22617845"	"2012"	"Table 3"	"initial exposure 2-10 months before PBMCs drawn. significant genes chosen for membership in canonical pathways"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"TNFSF10"	"34"	"hipc_gene_sig_22617845_6.txt"	"hipc_gene_sig_complete_22617845_6.txt"
""	"hipc_gene_22617845_6"	"2012.08"	"hipc_gene_22617845_6"	"peripheral blood mononuclear cell"	"SAMD9L"	"gene expression"	"up"	"responders (previously immunized)"	"24"	"hours"	"time of challenge infection (PBMCs, in vitro)"	"24h-0h"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	"Live attenuated vaccine TC-83 challenge"	"adults (18-45)"	"22617845"	"2012"	"Table 3"	"initial exposure 2-10 months before PBMCs drawn. significant genes chosen for membership in canonical pathways"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"SAMD9L"	"34"	"hipc_gene_sig_22617845_6.txt"	"hipc_gene_sig_complete_22617845_6.txt"
""	"hipc_gene_22617845_6"	"2012.08"	"hipc_gene_22617845_6"	"peripheral blood mononuclear cell"	"XAF1"	"gene expression"	"up"	"responders (previously immunized)"	"24"	"hours"	"time of challenge infection (PBMCs, in vitro)"	"24h-0h"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	"Live attenuated vaccine TC-83 challenge"	"adults (18-45)"	"22617845"	"2012"	"Table 3"	"initial exposure 2-10 months before PBMCs drawn. significant genes chosen for membership in canonical pathways"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"XAF1"	"34"	"hipc_gene_sig_22617845_6.txt"	"hipc_gene_sig_complete_22617845_6.txt"
""	"hipc_gene_22617845_6"	"2012.08"	"hipc_gene_22617845_6"	"peripheral blood mononuclear cell"	"CD38"	"gene expression"	"up"	"responders (previously immunized)"	"24"	"hours"	"time of challenge infection (PBMCs, in vitro)"	"24h-0h"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	"Live attenuated vaccine TC-83 challenge"	"adults (18-45)"	"22617845"	"2012"	"Table 3"	"initial exposure 2-10 months before PBMCs drawn. significant genes chosen for membership in canonical pathways"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"CD38"	"34"	"hipc_gene_sig_22617845_6.txt"	"hipc_gene_sig_complete_22617845_6.txt"
""	"hipc_gene_22617845_6"	"2012.08"	"hipc_gene_22617845_6"	"peripheral blood mononuclear cell"	"HSH2D"	"gene expression"	"up"	"responders (previously immunized)"	"24"	"hours"	"time of challenge infection (PBMCs, in vitro)"	"24h-0h"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	"Live attenuated vaccine TC-83 challenge"	"adults (18-45)"	"22617845"	"2012"	"Table 3"	"initial exposure 2-10 months before PBMCs drawn. significant genes chosen for membership in canonical pathways"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"HSH2D"	"34"	"hipc_gene_sig_22617845_6.txt"	"hipc_gene_sig_complete_22617845_6.txt"
""	"hipc_gene_22617845_6"	"2012.08"	"hipc_gene_22617845_6"	"peripheral blood mononuclear cell"	"CCRL2"	"gene expression"	"up"	"responders (previously immunized)"	"24"	"hours"	"time of challenge infection (PBMCs, in vitro)"	"24h-0h"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	"Live attenuated vaccine TC-83 challenge"	"adults (18-45)"	"22617845"	"2012"	"Table 3"	"initial exposure 2-10 months before PBMCs drawn. significant genes chosen for membership in canonical pathways"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"CCRL2"	"34"	"hipc_gene_sig_22617845_6.txt"	"hipc_gene_sig_complete_22617845_6.txt"
""	"hipc_gene_22617845_6"	"2012.08"	"hipc_gene_22617845_6"	"peripheral blood mononuclear cell"	"TCN2"	"gene expression"	"up"	"responders (previously immunized)"	"24"	"hours"	"time of challenge infection (PBMCs, in vitro)"	"24h-0h"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	"Live attenuated vaccine TC-83 challenge"	"adults (18-45)"	"22617845"	"2012"	"Table 3"	"initial exposure 2-10 months before PBMCs drawn. significant genes chosen for membership in canonical pathways"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"TCN2"	"34"	"hipc_gene_sig_22617845_6.txt"	"hipc_gene_sig_complete_22617845_6.txt"
""	"hipc_gene_22617845_6"	"2012.08"	"hipc_gene_22617845_6"	"peripheral blood mononuclear cell"	"LYN"	"gene expression"	"up"	"responders (previously immunized)"	"24"	"hours"	"time of challenge infection (PBMCs, in vitro)"	"24h-0h"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	"Live attenuated vaccine TC-83 challenge"	"adults (18-45)"	"22617845"	"2012"	"Table 3"	"initial exposure 2-10 months before PBMCs drawn. significant genes chosen for membership in canonical pathways"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"LYN"	"34"	"hipc_gene_sig_22617845_6.txt"	"hipc_gene_sig_complete_22617845_6.txt"
""	"hipc_gene_22617845_6"	"2012.08"	"hipc_gene_22617845_6"	"peripheral blood mononuclear cell"	"NOD2"	"gene expression"	"up"	"responders (previously immunized)"	"24"	"hours"	"time of challenge infection (PBMCs, in vitro)"	"24h-0h"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	"Live attenuated vaccine TC-83 challenge"	"adults (18-45)"	"22617845"	"2012"	"Table 3"	"initial exposure 2-10 months before PBMCs drawn. significant genes chosen for membership in canonical pathways"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"NOD2"	"34"	"hipc_gene_sig_22617845_6.txt"	"hipc_gene_sig_complete_22617845_6.txt"
""	"hipc_gene_22617845_6"	"2012.08"	"hipc_gene_22617845_6"	"peripheral blood mononuclear cell"	"CD68"	"gene expression"	"up"	"responders (previously immunized)"	"24"	"hours"	"time of challenge infection (PBMCs, in vitro)"	"24h-0h"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	"Live attenuated vaccine TC-83 challenge"	"adults (18-45)"	"22617845"	"2012"	"Table 3"	"initial exposure 2-10 months before PBMCs drawn. significant genes chosen for membership in canonical pathways"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"CD68"	"34"	"hipc_gene_sig_22617845_6.txt"	"hipc_gene_sig_complete_22617845_6.txt"
