""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"target_pathogen_1"	"target_pathogen_2"	"target_pathogen_3"	"signature_file"	"complete_signature_file"
""	"hipc_gene_27441275_1"	"2016.05"	"hipc_gene_27441275_1"	"peripheral blood mononuclear cell"	"FAM177B"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"1"	"91"	"FAM177B"	"32"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_1.txt"	"hipc_gene_sig_complete_27441275_1.txt"
""	"hipc_gene_27441275_1"	"2016.05"	"hipc_gene_27441275_1"	"peripheral blood mononuclear cell"	"FAM30A"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"1"	"91"	"FAM30A"	"32"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_1.txt"	"hipc_gene_sig_complete_27441275_1.txt"
""	"hipc_gene_27441275_1"	"2016.05"	"hipc_gene_27441275_1"	"peripheral blood mononuclear cell"	"FAM24B"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"1"	"91"	"FAM24B"	"32"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_1.txt"	"hipc_gene_sig_complete_27441275_1.txt"
""	"hipc_gene_27441275_1"	"2016.05"	"hipc_gene_27441275_1"	"peripheral blood mononuclear cell"	"ZIK1"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"1"	"91"	"ZIK1"	"32"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_1.txt"	"hipc_gene_sig_complete_27441275_1.txt"
""	"hipc_gene_27441275_1"	"2016.05"	"hipc_gene_27441275_1"	"peripheral blood mononuclear cell"	"GADD45GIP1"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"1"	"91"	"GADD45GIP1"	"32"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_1.txt"	"hipc_gene_sig_complete_27441275_1.txt"
""	"hipc_gene_27441275_1"	"2016.05"	"hipc_gene_27441275_1"	"peripheral blood mononuclear cell"	"CCDC106"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"1"	"91"	"CCDC106"	"32"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_1.txt"	"hipc_gene_sig_complete_27441275_1.txt"
""	"hipc_gene_27441275_1"	"2016.05"	"hipc_gene_27441275_1"	"peripheral blood mononuclear cell"	"TTC27"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"1"	"91"	"TTC27"	"32"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_1.txt"	"hipc_gene_sig_complete_27441275_1.txt"
""	"hipc_gene_27441275_1"	"2016.05"	"hipc_gene_27441275_1"	"peripheral blood mononuclear cell"	"LIG1"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"1"	"91"	"LIG1"	"32"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_1.txt"	"hipc_gene_sig_complete_27441275_1.txt"
""	"hipc_gene_27441275_1"	"2016.05"	"hipc_gene_27441275_1"	"peripheral blood mononuclear cell"	"ZNF880"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"1"	"91"	"ZNF880"	"32"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_1.txt"	"hipc_gene_sig_complete_27441275_1.txt"
""	"hipc_gene_27441275_1"	"2016.05"	"hipc_gene_27441275_1"	"peripheral blood mononuclear cell"	"ATP13A4"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"1"	"91"	"ATP13A4"	"32"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_1.txt"	"hipc_gene_sig_complete_27441275_1.txt"
""	"hipc_gene_27441275_1"	"2016.05"	"hipc_gene_27441275_1"	"peripheral blood mononuclear cell"	"PKIG"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"1"	"91"	"PKIG"	"32"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_1.txt"	"hipc_gene_sig_complete_27441275_1.txt"
""	"hipc_gene_27441275_1"	"2016.05"	"hipc_gene_27441275_1"	"peripheral blood mononuclear cell"	"AHRR"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"1"	"91"	"AHRR"	"32"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_1.txt"	"hipc_gene_sig_complete_27441275_1.txt"
""	"hipc_gene_27441275_1"	"2016.05"	"hipc_gene_27441275_1"	"peripheral blood mononuclear cell"	"ZNF608"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"1"	"91"	"ZNF608"	"32"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_1.txt"	"hipc_gene_sig_complete_27441275_1.txt"
""	"hipc_gene_27441275_1"	"2016.05"	"hipc_gene_27441275_1"	"peripheral blood mononuclear cell"	"CD22"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"1"	"91"	"CD22"	"32"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_1.txt"	"hipc_gene_sig_complete_27441275_1.txt"
""	"hipc_gene_27441275_1"	"2016.05"	"hipc_gene_27441275_1"	"peripheral blood mononuclear cell"	"VPREB3"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"1"	"91"	"VPREB3"	"32"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_1.txt"	"hipc_gene_sig_complete_27441275_1.txt"
""	"hipc_gene_27441275_1"	"2016.05"	"hipc_gene_27441275_1"	"peripheral blood mononuclear cell"	"ACSF3"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"1"	"91"	"ACSF3"	"32"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_1.txt"	"hipc_gene_sig_complete_27441275_1.txt"
""	"hipc_gene_27441275_1"	"2016.05"	"hipc_gene_27441275_1"	"peripheral blood mononuclear cell"	"MRPL38"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"1"	"91"	"MRPL38"	"32"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_1.txt"	"hipc_gene_sig_complete_27441275_1.txt"
""	"hipc_gene_27441275_1"	"2016.05"	"hipc_gene_27441275_1"	"peripheral blood mononuclear cell"	"LRWD1"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"1"	"91"	"LRWD1"	"32"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_1.txt"	"hipc_gene_sig_complete_27441275_1.txt"
""	"hipc_gene_27441275_1"	"2016.05"	"hipc_gene_27441275_1"	"peripheral blood mononuclear cell"	"GTF2H4"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"1"	"91"	"GTF2H4"	"32"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_1.txt"	"hipc_gene_sig_complete_27441275_1.txt"
""	"hipc_gene_27441275_1"	"2016.05"	"hipc_gene_27441275_1"	"peripheral blood mononuclear cell"	"CENPV"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"1"	"91"	"CENPV"	"32"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_1.txt"	"hipc_gene_sig_complete_27441275_1.txt"
""	"hipc_gene_27441275_1"	"2016.05"	"hipc_gene_27441275_1"	"peripheral blood mononuclear cell"	"ZNF502"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"1"	"91"	"ZNF502"	"32"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_1.txt"	"hipc_gene_sig_complete_27441275_1.txt"
""	"hipc_gene_27441275_1"	"2016.05"	"hipc_gene_27441275_1"	"peripheral blood mononuclear cell"	"NEK8"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"1"	"91"	"NEK8"	"32"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_1.txt"	"hipc_gene_sig_complete_27441275_1.txt"
""	"hipc_gene_27441275_1"	"2016.05"	"hipc_gene_27441275_1"	"peripheral blood mononuclear cell"	"CACTIN"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"1"	"91"	"CACTIN"	"32"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_1.txt"	"hipc_gene_sig_complete_27441275_1.txt"
""	"hipc_gene_27441275_1"	"2016.05"	"hipc_gene_27441275_1"	"peripheral blood mononuclear cell"	"KRI1"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"1"	"91"	"KRI1"	"32"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_1.txt"	"hipc_gene_sig_complete_27441275_1.txt"
""	"hipc_gene_27441275_1"	"2016.05"	"hipc_gene_27441275_1"	"peripheral blood mononuclear cell"	"SNX22"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"1"	"91"	"SNX22"	"32"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_1.txt"	"hipc_gene_sig_complete_27441275_1.txt"
""	"hipc_gene_27441275_1"	"2016.05"	"hipc_gene_27441275_1"	"peripheral blood mononuclear cell"	"MTA1"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"1"	"91"	"MTA1"	"32"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_1.txt"	"hipc_gene_sig_complete_27441275_1.txt"
""	"hipc_gene_27441275_1"	"2016.05"	"hipc_gene_27441275_1"	"peripheral blood mononuclear cell"	"CEP295"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"1"	"91"	"CEP295"	"32"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_1.txt"	"hipc_gene_sig_complete_27441275_1.txt"
""	"hipc_gene_27441275_1"	"2016.05"	"hipc_gene_27441275_1"	"peripheral blood mononuclear cell"	"METTL26"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"1"	"91"	"METTL26"	"32"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_1.txt"	"hipc_gene_sig_complete_27441275_1.txt"
