""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"signature_source_url"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"complete_signature_file"
""	"hipc_gene_28853442_6"	"2018.03"	"hipc_gene_28853442_6"	"CD4-positive, alpha-beta memory T cell"	"CA5B"	"gene expression"	"up"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"481"	"CA5B"	"24"	"hipc_gene_sig_28853442_6.txt"	"hipc_gene_sig_complete_28853442_6.txt"
""	"hipc_gene_28853442_6"	"2018.03"	"hipc_gene_28853442_6"	"CD4-positive, alpha-beta memory T cell"	"GPKOW"	"gene expression"	"up"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"481"	"GPKOW"	"24"	"hipc_gene_sig_28853442_6.txt"	"hipc_gene_sig_complete_28853442_6.txt"
""	"hipc_gene_28853442_6"	"2018.03"	"hipc_gene_28853442_6"	"CD4-positive, alpha-beta memory T cell"	"PTMA"	"gene expression"	"up"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"481"	"PTMA"	"24"	"hipc_gene_sig_28853442_6.txt"	"hipc_gene_sig_complete_28853442_6.txt"
""	"hipc_gene_28853442_6"	"2018.03"	"hipc_gene_28853442_6"	"CD4-positive, alpha-beta memory T cell"	"ZNF93"	"gene expression"	"up"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"481"	"ZNF93"	"24"	"hipc_gene_sig_28853442_6.txt"	"hipc_gene_sig_complete_28853442_6.txt"
""	"hipc_gene_28853442_6"	"2018.03"	"hipc_gene_28853442_6"	"CD4-positive, alpha-beta memory T cell"	"TNFAIP8L1"	"gene expression"	"up"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"481"	"TNFAIP8L1"	"24"	"hipc_gene_sig_28853442_6.txt"	"hipc_gene_sig_complete_28853442_6.txt"
""	"hipc_gene_28853442_6"	"2018.03"	"hipc_gene_28853442_6"	"CD4-positive, alpha-beta memory T cell"	"TMEM70"	"gene expression"	"up"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"481"	"TMEM70"	"24"	"hipc_gene_sig_28853442_6.txt"	"hipc_gene_sig_complete_28853442_6.txt"
""	"hipc_gene_28853442_6"	"2018.03"	"hipc_gene_28853442_6"	"CD4-positive, alpha-beta memory T cell"	"UBE2Z"	"gene expression"	"up"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"481"	"UBE2Z"	"24"	"hipc_gene_sig_28853442_6.txt"	"hipc_gene_sig_complete_28853442_6.txt"
""	"hipc_gene_28853442_6"	"2018.03"	"hipc_gene_28853442_6"	"CD4-positive, alpha-beta memory T cell"	"RPL12P6"	"gene expression"	"up"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"481"	"RPL12P6"	"24"	"hipc_gene_sig_28853442_6.txt"	"hipc_gene_sig_complete_28853442_6.txt"
""	"hipc_gene_28853442_6"	"2018.03"	"hipc_gene_28853442_6"	"CD4-positive, alpha-beta memory T cell"	"PI16"	"gene expression"	"up"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"481"	"PI16"	"24"	"hipc_gene_sig_28853442_6.txt"	"hipc_gene_sig_complete_28853442_6.txt"
""	"hipc_gene_28853442_6"	"2018.03"	"hipc_gene_28853442_6"	"CD4-positive, alpha-beta memory T cell"	"TUBD1"	"gene expression"	"up"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"481"	"TUBD1"	"24"	"hipc_gene_sig_28853442_6.txt"	"hipc_gene_sig_complete_28853442_6.txt"
""	"hipc_gene_28853442_6"	"2018.03"	"hipc_gene_28853442_6"	"CD4-positive, alpha-beta memory T cell"	"PHF20L1"	"gene expression"	"up"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"481"	"PHF20L1"	"24"	"hipc_gene_sig_28853442_6.txt"	"hipc_gene_sig_complete_28853442_6.txt"
""	"hipc_gene_28853442_6"	"2018.03"	"hipc_gene_28853442_6"	"CD4-positive, alpha-beta memory T cell"	"COPS2"	"gene expression"	"up"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"481"	"COPS2"	"24"	"hipc_gene_sig_28853442_6.txt"	"hipc_gene_sig_complete_28853442_6.txt"
""	"hipc_gene_28853442_6"	"2018.03"	"hipc_gene_28853442_6"	"CD4-positive, alpha-beta memory T cell"	"RNY1"	"gene expression"	"up"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"481"	"RNY1"	"24"	"hipc_gene_sig_28853442_6.txt"	"hipc_gene_sig_complete_28853442_6.txt"
""	"hipc_gene_28853442_6"	"2018.03"	"hipc_gene_28853442_6"	"CD4-positive, alpha-beta memory T cell"	"SNORD38A"	"gene expression"	"up"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"481"	"SNORD38A"	"24"	"hipc_gene_sig_28853442_6.txt"	"hipc_gene_sig_complete_28853442_6.txt"
""	"hipc_gene_28853442_6"	"2018.03"	"hipc_gene_28853442_6"	"CD4-positive, alpha-beta memory T cell"	"RNU1-4"	"gene expression"	"up"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"481"	"RNU1-4"	"24"	"hipc_gene_sig_28853442_6.txt"	"hipc_gene_sig_complete_28853442_6.txt"
""	"hipc_gene_28853442_6"	"2018.03"	"hipc_gene_28853442_6"	"CD4-positive, alpha-beta memory T cell"	"LUC7L3"	"gene expression"	"up"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"481"	"LUC7L3"	"24"	"hipc_gene_sig_28853442_6.txt"	"hipc_gene_sig_complete_28853442_6.txt"
""	"hipc_gene_28853442_6"	"2018.03"	"hipc_gene_28853442_6"	"CD4-positive, alpha-beta memory T cell"	"METTL17"	"gene expression"	"up"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"481"	"METTL17"	"24"	"hipc_gene_sig_28853442_6.txt"	"hipc_gene_sig_complete_28853442_6.txt"
""	"hipc_gene_28853442_6"	"2018.03"	"hipc_gene_28853442_6"	"CD4-positive, alpha-beta memory T cell"	"ANKRD36C"	"gene expression"	"up"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"6"	"481"	"ANKRD36C"	"24"	"hipc_gene_sig_28853442_6.txt"	"hipc_gene_sig_complete_28853442_6.txt"
