""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"signature_source_url"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"complete_signature_file"
""	"hipc_gene_27764254_6"	"2016.10"	"hipc_gene_27764254_6"	"peripheral blood mononuclear cell"	"BOLA2"	"gene expression"	"negatively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with expansion of VZV specific T cells (0d to peak)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"BOLA2"	"138"	"hipc_gene_sig_27764254_6.txt"	"hipc_gene_sig_complete_27764254_6.txt"
""	"hipc_gene_27764254_6"	"2016.10"	"hipc_gene_27764254_6"	"peripheral blood mononuclear cell"	"C12orf57"	"gene expression"	"negatively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with expansion of VZV specific T cells (0d to peak)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"C12orf57"	"138"	"hipc_gene_sig_27764254_6.txt"	"hipc_gene_sig_complete_27764254_6.txt"
""	"hipc_gene_27764254_6"	"2016.10"	"hipc_gene_27764254_6"	"peripheral blood mononuclear cell"	"C1QBP"	"gene expression"	"negatively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with expansion of VZV specific T cells (0d to peak)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"C1QBP"	"138"	"hipc_gene_sig_27764254_6.txt"	"hipc_gene_sig_complete_27764254_6.txt"
""	"hipc_gene_27764254_6"	"2016.10"	"hipc_gene_27764254_6"	"peripheral blood mononuclear cell"	"ATRAID"	"gene expression"	"negatively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with expansion of VZV specific T cells (0d to peak)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"ATRAID"	"138"	"hipc_gene_sig_27764254_6.txt"	"hipc_gene_sig_complete_27764254_6.txt"
""	"hipc_gene_27764254_6"	"2016.10"	"hipc_gene_27764254_6"	"peripheral blood mononuclear cell"	"SNHG5"	"gene expression"	"negatively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with expansion of VZV specific T cells (0d to peak)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"SNHG5"	"138"	"hipc_gene_sig_27764254_6.txt"	"hipc_gene_sig_complete_27764254_6.txt"
""	"hipc_gene_27764254_6"	"2016.10"	"hipc_gene_27764254_6"	"peripheral blood mononuclear cell"	"C7orf50"	"gene expression"	"negatively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with expansion of VZV specific T cells (0d to peak)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"C7orf50"	"138"	"hipc_gene_sig_27764254_6.txt"	"hipc_gene_sig_complete_27764254_6.txt"
""	"hipc_gene_27764254_6"	"2016.10"	"hipc_gene_27764254_6"	"peripheral blood mononuclear cell"	"CA1"	"gene expression"	"negatively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with expansion of VZV specific T cells (0d to peak)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"CA1"	"138"	"hipc_gene_sig_27764254_6.txt"	"hipc_gene_sig_complete_27764254_6.txt"
""	"hipc_gene_27764254_6"	"2016.10"	"hipc_gene_27764254_6"	"peripheral blood mononuclear cell"	"CARD14"	"gene expression"	"negatively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with expansion of VZV specific T cells (0d to peak)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"CARD14"	"138"	"hipc_gene_sig_27764254_6.txt"	"hipc_gene_sig_complete_27764254_6.txt"
""	"hipc_gene_27764254_6"	"2016.10"	"hipc_gene_27764254_6"	"peripheral blood mononuclear cell"	"TMA7"	"gene expression"	"negatively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with expansion of VZV specific T cells (0d to peak)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"TMA7"	"138"	"hipc_gene_sig_27764254_6.txt"	"hipc_gene_sig_complete_27764254_6.txt"
""	"hipc_gene_27764254_6"	"2016.10"	"hipc_gene_27764254_6"	"peripheral blood mononuclear cell"	"CD200"	"gene expression"	"negatively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with expansion of VZV specific T cells (0d to peak)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"CD200"	"138"	"hipc_gene_sig_27764254_6.txt"	"hipc_gene_sig_complete_27764254_6.txt"
""	"hipc_gene_27764254_6"	"2016.10"	"hipc_gene_27764254_6"	"peripheral blood mononuclear cell"	"CD52"	"gene expression"	"negatively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with expansion of VZV specific T cells (0d to peak)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"CD52"	"138"	"hipc_gene_sig_27764254_6.txt"	"hipc_gene_sig_complete_27764254_6.txt"
""	"hipc_gene_27764254_6"	"2016.10"	"hipc_gene_27764254_6"	"peripheral blood mononuclear cell"	"CD79B"	"gene expression"	"negatively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with expansion of VZV specific T cells (0d to peak)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"CD79B"	"138"	"hipc_gene_sig_27764254_6.txt"	"hipc_gene_sig_complete_27764254_6.txt"
""	"hipc_gene_27764254_6"	"2016.10"	"hipc_gene_27764254_6"	"peripheral blood mononuclear cell"	"CDK11A"	"gene expression"	"negatively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with expansion of VZV specific T cells (0d to peak)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"CDK11A"	"138"	"hipc_gene_sig_27764254_6.txt"	"hipc_gene_sig_complete_27764254_6.txt"
""	"hipc_gene_27764254_6"	"2016.10"	"hipc_gene_27764254_6"	"peripheral blood mononuclear cell"	"CHRNB3"	"gene expression"	"negatively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with expansion of VZV specific T cells (0d to peak)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"CHRNB3"	"138"	"hipc_gene_sig_27764254_6.txt"	"hipc_gene_sig_complete_27764254_6.txt"
""	"hipc_gene_27764254_6"	"2016.10"	"hipc_gene_27764254_6"	"peripheral blood mononuclear cell"	"CLC"	"gene expression"	"negatively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with expansion of VZV specific T cells (0d to peak)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"CLC"	"138"	"hipc_gene_sig_27764254_6.txt"	"hipc_gene_sig_complete_27764254_6.txt"
""	"hipc_gene_27764254_6"	"2016.10"	"hipc_gene_27764254_6"	"peripheral blood mononuclear cell"	"CLTB"	"gene expression"	"negatively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with expansion of VZV specific T cells (0d to peak)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"CLTB"	"138"	"hipc_gene_sig_27764254_6.txt"	"hipc_gene_sig_complete_27764254_6.txt"
""	"hipc_gene_27764254_6"	"2016.10"	"hipc_gene_27764254_6"	"peripheral blood mononuclear cell"	"COMMD6"	"gene expression"	"negatively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with expansion of VZV specific T cells (0d to peak)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"COMMD6"	"138"	"hipc_gene_sig_27764254_6.txt"	"hipc_gene_sig_complete_27764254_6.txt"
""	"hipc_gene_27764254_6"	"2016.10"	"hipc_gene_27764254_6"	"peripheral blood mononuclear cell"	"COPZ1"	"gene expression"	"negatively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with expansion of VZV specific T cells (0d to peak)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"COPZ1"	"138"	"hipc_gene_sig_27764254_6.txt"	"hipc_gene_sig_complete_27764254_6.txt"
""	"hipc_gene_27764254_6"	"2016.10"	"hipc_gene_27764254_6"	"peripheral blood mononuclear cell"	"COX6C"	"gene expression"	"negatively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with expansion of VZV specific T cells (0d to peak)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"COX6C"	"138"	"hipc_gene_sig_27764254_6.txt"	"hipc_gene_sig_complete_27764254_6.txt"
""	"hipc_gene_27764254_6"	"2016.10"	"hipc_gene_27764254_6"	"peripheral blood mononuclear cell"	"CXorf38"	"gene expression"	"negatively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with expansion of VZV specific T cells (0d to peak)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"CXorf38"	"138"	"hipc_gene_sig_27764254_6.txt"	"hipc_gene_sig_complete_27764254_6.txt"
""	"hipc_gene_27764254_6"	"2016.10"	"hipc_gene_27764254_6"	"peripheral blood mononuclear cell"	"DAB2"	"gene expression"	"negatively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with expansion of VZV specific T cells (0d to peak)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"DAB2"	"138"	"hipc_gene_sig_27764254_6.txt"	"hipc_gene_sig_complete_27764254_6.txt"
""	"hipc_gene_27764254_6"	"2016.10"	"hipc_gene_27764254_6"	"peripheral blood mononuclear cell"	"DHX29"	"gene expression"	"negatively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with expansion of VZV specific T cells (0d to peak)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"DHX29"	"138"	"hipc_gene_sig_27764254_6.txt"	"hipc_gene_sig_complete_27764254_6.txt"
""	"hipc_gene_27764254_6"	"2016.10"	"hipc_gene_27764254_6"	"peripheral blood mononuclear cell"	"DPM2"	"gene expression"	"negatively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with expansion of VZV specific T cells (0d to peak)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"DPM2"	"138"	"hipc_gene_sig_27764254_6.txt"	"hipc_gene_sig_complete_27764254_6.txt"
""	"hipc_gene_27764254_6"	"2016.10"	"hipc_gene_27764254_6"	"peripheral blood mononuclear cell"	"DPP9"	"gene expression"	"negatively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with expansion of VZV specific T cells (0d to peak)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"DPP9"	"138"	"hipc_gene_sig_27764254_6.txt"	"hipc_gene_sig_complete_27764254_6.txt"
