""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"signature_source_url"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"target_pathogen_1"	"target_pathogen_2"	"target_pathogen_3"	"signature_file"	"signature_file_complete"
""	"hipc_gene_27441275_2"	"2016.05"	"hipc_gene_27441275_2"	"peripheral blood mononuclear cell"	"DUSP18"	"gene expression"	"down"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4946173/bin/mmc1.docx' target='_blank'>mmc1.docx</a>"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"2"	"92"	"DUSP18"	"17"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_2.txt"	"hipc_gene_sig_complete_27441275_2.txt"
""	"hipc_gene_27441275_2"	"2016.05"	"hipc_gene_27441275_2"	"peripheral blood mononuclear cell"	"LOC100288846"	"gene expression"	"down"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4946173/bin/mmc1.docx' target='_blank'>mmc1.docx</a>"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"2"	"92"	"LOC100288846"	"17"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_2.txt"	"hipc_gene_sig_complete_27441275_2.txt"
""	"hipc_gene_27441275_2"	"2016.05"	"hipc_gene_27441275_2"	"peripheral blood mononuclear cell"	"INIP"	"gene expression"	"down"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4946173/bin/mmc1.docx' target='_blank'>mmc1.docx</a>"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"2"	"92"	"INIP"	"17"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_2.txt"	"hipc_gene_sig_complete_27441275_2.txt"
""	"hipc_gene_27441275_2"	"2016.05"	"hipc_gene_27441275_2"	"peripheral blood mononuclear cell"	"TMED5"	"gene expression"	"down"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4946173/bin/mmc1.docx' target='_blank'>mmc1.docx</a>"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"2"	"92"	"TMED5"	"17"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_2.txt"	"hipc_gene_sig_complete_27441275_2.txt"
""	"hipc_gene_27441275_2"	"2016.05"	"hipc_gene_27441275_2"	"peripheral blood mononuclear cell"	"SHISA4"	"gene expression"	"down"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4946173/bin/mmc1.docx' target='_blank'>mmc1.docx</a>"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"2"	"92"	"SHISA4"	"17"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_2.txt"	"hipc_gene_sig_complete_27441275_2.txt"
""	"hipc_gene_27441275_2"	"2016.05"	"hipc_gene_27441275_2"	"peripheral blood mononuclear cell"	"AP3S1"	"gene expression"	"down"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4946173/bin/mmc1.docx' target='_blank'>mmc1.docx</a>"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"2"	"92"	"AP3S1"	"17"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_2.txt"	"hipc_gene_sig_complete_27441275_2.txt"
""	"hipc_gene_27441275_2"	"2016.05"	"hipc_gene_27441275_2"	"peripheral blood mononuclear cell"	"GET3"	"gene expression"	"down"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4946173/bin/mmc1.docx' target='_blank'>mmc1.docx</a>"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"2"	"92"	"GET3"	"17"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_2.txt"	"hipc_gene_sig_complete_27441275_2.txt"
""	"hipc_gene_27441275_2"	"2016.05"	"hipc_gene_27441275_2"	"peripheral blood mononuclear cell"	"SFXN3"	"gene expression"	"down"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4946173/bin/mmc1.docx' target='_blank'>mmc1.docx</a>"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"2"	"92"	"SFXN3"	"17"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_2.txt"	"hipc_gene_sig_complete_27441275_2.txt"
""	"hipc_gene_27441275_2"	"2016.05"	"hipc_gene_27441275_2"	"peripheral blood mononuclear cell"	"RDX"	"gene expression"	"down"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4946173/bin/mmc1.docx' target='_blank'>mmc1.docx</a>"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"2"	"92"	"RDX"	"17"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_2.txt"	"hipc_gene_sig_complete_27441275_2.txt"
""	"hipc_gene_27441275_2"	"2016.05"	"hipc_gene_27441275_2"	"peripheral blood mononuclear cell"	"FBXL18"	"gene expression"	"down"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4946173/bin/mmc1.docx' target='_blank'>mmc1.docx</a>"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"2"	"92"	"FBXL18"	"17"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_2.txt"	"hipc_gene_sig_complete_27441275_2.txt"
""	"hipc_gene_27441275_2"	"2016.05"	"hipc_gene_27441275_2"	"peripheral blood mononuclear cell"	"ISL2"	"gene expression"	"down"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4946173/bin/mmc1.docx' target='_blank'>mmc1.docx</a>"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"2"	"92"	"ISL2"	"17"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_2.txt"	"hipc_gene_sig_complete_27441275_2.txt"
""	"hipc_gene_27441275_2"	"2016.05"	"hipc_gene_27441275_2"	"peripheral blood mononuclear cell"	"ZFAND6"	"gene expression"	"down"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4946173/bin/mmc1.docx' target='_blank'>mmc1.docx</a>"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"2"	"92"	"ZFAND6"	"17"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_2.txt"	"hipc_gene_sig_complete_27441275_2.txt"
""	"hipc_gene_27441275_2"	"2016.05"	"hipc_gene_27441275_2"	"peripheral blood mononuclear cell"	"PCBD1"	"gene expression"	"down"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"responders vs nonresponders"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (55-64)"	"27441275"	"2016"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4946173/bin/mmc1.docx' target='_blank'>mmc1.docx</a>"	"Gene expression related to HAI response"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275"	"adults, seniors"	"55"	"64"	"years"	"2"	"92"	"PCBD1"	"17"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27441275_2.txt"	"hipc_gene_sig_complete_27441275_2.txt"
