""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"complete_signature_file"
""	"hipc_gene_26726811_9"	"2016.02"	"hipc_gene_26726811_9"	"T cell"	"CD8A"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"316"	"CD8A"	"23"	"hipc_gene_sig_26726811_9.txt"	"hipc_gene_sig_complete_26726811_9.txt"
""	"hipc_gene_26726811_9"	"2016.02"	"hipc_gene_26726811_9"	"T cell"	"CD8B"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"316"	"CD8B"	"23"	"hipc_gene_sig_26726811_9.txt"	"hipc_gene_sig_complete_26726811_9.txt"
""	"hipc_gene_26726811_9"	"2016.02"	"hipc_gene_26726811_9"	"T cell"	"CD3E"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"316"	"CD3E"	"23"	"hipc_gene_sig_26726811_9.txt"	"hipc_gene_sig_complete_26726811_9.txt"
""	"hipc_gene_26726811_9"	"2016.02"	"hipc_gene_26726811_9"	"T cell"	"CD3D"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"316"	"CD3D"	"23"	"hipc_gene_sig_26726811_9.txt"	"hipc_gene_sig_complete_26726811_9.txt"
""	"hipc_gene_26726811_9"	"2016.02"	"hipc_gene_26726811_9"	"T cell"	"LAT"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"316"	"LAT"	"23"	"hipc_gene_sig_26726811_9.txt"	"hipc_gene_sig_complete_26726811_9.txt"
""	"hipc_gene_26726811_9"	"2016.02"	"hipc_gene_26726811_9"	"T cell"	"RASGRP1"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"316"	"RASGRP1"	"23"	"hipc_gene_sig_26726811_9.txt"	"hipc_gene_sig_complete_26726811_9.txt"
""	"hipc_gene_26726811_9"	"2016.02"	"hipc_gene_26726811_9"	"T cell"	"MAP4K1"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"316"	"MAP4K1"	"23"	"hipc_gene_sig_26726811_9.txt"	"hipc_gene_sig_complete_26726811_9.txt"
""	"hipc_gene_26726811_9"	"2016.02"	"hipc_gene_26726811_9"	"T cell"	"PRF1"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"316"	"PRF1"	"23"	"hipc_gene_sig_26726811_9.txt"	"hipc_gene_sig_complete_26726811_9.txt"
""	"hipc_gene_26726811_9"	"2016.02"	"hipc_gene_26726811_9"	"T cell"	"PRKCQ"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"316"	"PRKCQ"	"23"	"hipc_gene_sig_26726811_9.txt"	"hipc_gene_sig_complete_26726811_9.txt"
""	"hipc_gene_26726811_9"	"2016.02"	"hipc_gene_26726811_9"	"T cell"	"NFATC3"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"316"	"NFATC3"	"23"	"hipc_gene_sig_26726811_9.txt"	"hipc_gene_sig_complete_26726811_9.txt"
""	"hipc_gene_26726811_9"	"2016.02"	"hipc_gene_26726811_9"	"T cell"	"RASGRP2"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"316"	"RASGRP2"	"23"	"hipc_gene_sig_26726811_9.txt"	"hipc_gene_sig_complete_26726811_9.txt"
""	"hipc_gene_26726811_9"	"2016.02"	"hipc_gene_26726811_9"	"T cell"	"NFATC2"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"316"	"NFATC2"	"23"	"hipc_gene_sig_26726811_9.txt"	"hipc_gene_sig_complete_26726811_9.txt"
""	"hipc_gene_26726811_9"	"2016.02"	"hipc_gene_26726811_9"	"T cell"	"FYN"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"316"	"FYN"	"23"	"hipc_gene_sig_26726811_9.txt"	"hipc_gene_sig_complete_26726811_9.txt"
""	"hipc_gene_26726811_9"	"2016.02"	"hipc_gene_26726811_9"	"T cell"	"SLA2"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"316"	"SLA2"	"23"	"hipc_gene_sig_26726811_9.txt"	"hipc_gene_sig_complete_26726811_9.txt"
""	"hipc_gene_26726811_9"	"2016.02"	"hipc_gene_26726811_9"	"T cell"	"PLCG1"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"316"	"PLCG1"	"23"	"hipc_gene_sig_26726811_9.txt"	"hipc_gene_sig_complete_26726811_9.txt"
""	"hipc_gene_26726811_9"	"2016.02"	"hipc_gene_26726811_9"	"T cell"	"PAG1"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"316"	"PAG1"	"23"	"hipc_gene_sig_26726811_9.txt"	"hipc_gene_sig_complete_26726811_9.txt"
""	"hipc_gene_26726811_9"	"2016.02"	"hipc_gene_26726811_9"	"T cell"	"NFATC1"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"316"	"NFATC1"	"23"	"hipc_gene_sig_26726811_9.txt"	"hipc_gene_sig_complete_26726811_9.txt"
""	"hipc_gene_26726811_9"	"2016.02"	"hipc_gene_26726811_9"	"T cell"	"CXCL9"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"316"	"CXCL9"	"23"	"hipc_gene_sig_26726811_9.txt"	"hipc_gene_sig_complete_26726811_9.txt"
""	"hipc_gene_26726811_9"	"2016.02"	"hipc_gene_26726811_9"	"T cell"	"CXCL10"	"gene expression"	"up"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"1d-0d"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix (A/California/7/09 (H1N1))"	"VO_0000410"	""	"adults (18-64)"	"26726811"	"2016"	"Fig2c"	"- roughly 60/40 female:male ratio, over 70% were Causasian"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"	"adults, seniors"	"18"	"64"	"years"	"9"	"316"	"CXCL10"	"23"	"hipc_gene_sig_26726811_9.txt"	"hipc_gene_sig_complete_26726811_9.txt"
