""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"signature_source_url"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"signature_file_complete"
""	"hipc_gene_30247603_8"	"2018.09"	"hipc_gene_30247603_8"	"skin of body"	"CD180"	"gene expression"	"up"	"VZV challenge"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/bin/jiy420_suppl_supplementary_table_1.xlsx' target='_blank'>jiy420_suppl_supplementary_table_1.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"8"	"403"	"CD180"	"110"	"hipc_gene_sig_30247603_8.txt"	"hipc_gene_sig_complete_30247603_8.txt"
""	"hipc_gene_30247603_8"	"2018.09"	"hipc_gene_30247603_8"	"skin of body"	"TLR7"	"gene expression"	"up"	"VZV challenge"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/bin/jiy420_suppl_supplementary_table_1.xlsx' target='_blank'>jiy420_suppl_supplementary_table_1.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"8"	"403"	"TLR7"	"110"	"hipc_gene_sig_30247603_8.txt"	"hipc_gene_sig_complete_30247603_8.txt"
""	"hipc_gene_30247603_8"	"2018.09"	"hipc_gene_30247603_8"	"skin of body"	"TLR8"	"gene expression"	"up"	"VZV challenge"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/bin/jiy420_suppl_supplementary_table_1.xlsx' target='_blank'>jiy420_suppl_supplementary_table_1.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"8"	"403"	"TLR8"	"110"	"hipc_gene_sig_30247603_8.txt"	"hipc_gene_sig_complete_30247603_8.txt"
""	"hipc_gene_30247603_8"	"2018.09"	"hipc_gene_30247603_8"	"skin of body"	"CTSS"	"gene expression"	"up"	"VZV challenge"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/bin/jiy420_suppl_supplementary_table_1.xlsx' target='_blank'>jiy420_suppl_supplementary_table_1.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"8"	"403"	"CTSS"	"110"	"hipc_gene_sig_30247603_8.txt"	"hipc_gene_sig_complete_30247603_8.txt"
""	"hipc_gene_30247603_8"	"2018.09"	"hipc_gene_30247603_8"	"skin of body"	"COLEC12"	"gene expression"	"up"	"VZV challenge"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/bin/jiy420_suppl_supplementary_table_1.xlsx' target='_blank'>jiy420_suppl_supplementary_table_1.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"8"	"403"	"COLEC12"	"110"	"hipc_gene_sig_30247603_8.txt"	"hipc_gene_sig_complete_30247603_8.txt"
""	"hipc_gene_30247603_8"	"2018.09"	"hipc_gene_30247603_8"	"skin of body"	"GPSM3"	"gene expression"	"up"	"VZV challenge"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/bin/jiy420_suppl_supplementary_table_1.xlsx' target='_blank'>jiy420_suppl_supplementary_table_1.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"8"	"403"	"GPSM3"	"110"	"hipc_gene_sig_30247603_8.txt"	"hipc_gene_sig_complete_30247603_8.txt"
""	"hipc_gene_30247603_8"	"2018.09"	"hipc_gene_30247603_8"	"skin of body"	"MS4A6A"	"gene expression"	"up"	"VZV challenge"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/bin/jiy420_suppl_supplementary_table_1.xlsx' target='_blank'>jiy420_suppl_supplementary_table_1.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"8"	"403"	"MS4A6A"	"110"	"hipc_gene_sig_30247603_8.txt"	"hipc_gene_sig_complete_30247603_8.txt"
""	"hipc_gene_30247603_8"	"2018.09"	"hipc_gene_30247603_8"	"skin of body"	"CAPRIN1"	"gene expression"	"up"	"VZV challenge"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/bin/jiy420_suppl_supplementary_table_1.xlsx' target='_blank'>jiy420_suppl_supplementary_table_1.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"8"	"403"	"CAPRIN1"	"110"	"hipc_gene_sig_30247603_8.txt"	"hipc_gene_sig_complete_30247603_8.txt"
""	"hipc_gene_30247603_8"	"2018.09"	"hipc_gene_30247603_8"	"skin of body"	"SERPINA1"	"gene expression"	"up"	"VZV challenge"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/bin/jiy420_suppl_supplementary_table_1.xlsx' target='_blank'>jiy420_suppl_supplementary_table_1.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"8"	"403"	"SERPINA1"	"110"	"hipc_gene_sig_30247603_8.txt"	"hipc_gene_sig_complete_30247603_8.txt"
""	"hipc_gene_30247603_8"	"2018.09"	"hipc_gene_30247603_8"	"skin of body"	"VSIG4"	"gene expression"	"up"	"VZV challenge"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/bin/jiy420_suppl_supplementary_table_1.xlsx' target='_blank'>jiy420_suppl_supplementary_table_1.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"8"	"403"	"VSIG4"	"110"	"hipc_gene_sig_30247603_8.txt"	"hipc_gene_sig_complete_30247603_8.txt"
""	"hipc_gene_30247603_8"	"2018.09"	"hipc_gene_30247603_8"	"skin of body"	"SASH3"	"gene expression"	"up"	"VZV challenge"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/bin/jiy420_suppl_supplementary_table_1.xlsx' target='_blank'>jiy420_suppl_supplementary_table_1.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"8"	"403"	"SASH3"	"110"	"hipc_gene_sig_30247603_8.txt"	"hipc_gene_sig_complete_30247603_8.txt"
""	"hipc_gene_30247603_8"	"2018.09"	"hipc_gene_30247603_8"	"skin of body"	"AIF1"	"gene expression"	"up"	"VZV challenge"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/bin/jiy420_suppl_supplementary_table_1.xlsx' target='_blank'>jiy420_suppl_supplementary_table_1.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"8"	"403"	"AIF1"	"110"	"hipc_gene_sig_30247603_8.txt"	"hipc_gene_sig_complete_30247603_8.txt"
""	"hipc_gene_30247603_8"	"2018.09"	"hipc_gene_30247603_8"	"skin of body"	"EPB41L3"	"gene expression"	"up"	"VZV challenge"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/bin/jiy420_suppl_supplementary_table_1.xlsx' target='_blank'>jiy420_suppl_supplementary_table_1.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"8"	"403"	"EPB41L3"	"110"	"hipc_gene_sig_30247603_8.txt"	"hipc_gene_sig_complete_30247603_8.txt"
""	"hipc_gene_30247603_8"	"2018.09"	"hipc_gene_30247603_8"	"skin of body"	"CPVL"	"gene expression"	"up"	"VZV challenge"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/bin/jiy420_suppl_supplementary_table_1.xlsx' target='_blank'>jiy420_suppl_supplementary_table_1.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"8"	"403"	"CPVL"	"110"	"hipc_gene_sig_30247603_8.txt"	"hipc_gene_sig_complete_30247603_8.txt"
""	"hipc_gene_30247603_8"	"2018.09"	"hipc_gene_30247603_8"	"skin of body"	"LILRB2"	"gene expression"	"up"	"VZV challenge"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/bin/jiy420_suppl_supplementary_table_1.xlsx' target='_blank'>jiy420_suppl_supplementary_table_1.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"8"	"403"	"LILRB2"	"110"	"hipc_gene_sig_30247603_8.txt"	"hipc_gene_sig_complete_30247603_8.txt"
""	"hipc_gene_30247603_8"	"2018.09"	"hipc_gene_30247603_8"	"skin of body"	"DAB2"	"gene expression"	"up"	"VZV challenge"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/bin/jiy420_suppl_supplementary_table_1.xlsx' target='_blank'>jiy420_suppl_supplementary_table_1.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"8"	"403"	"DAB2"	"110"	"hipc_gene_sig_30247603_8.txt"	"hipc_gene_sig_complete_30247603_8.txt"
""	"hipc_gene_30247603_8"	"2018.09"	"hipc_gene_30247603_8"	"skin of body"	"HAVCR2"	"gene expression"	"up"	"VZV challenge"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/bin/jiy420_suppl_supplementary_table_1.xlsx' target='_blank'>jiy420_suppl_supplementary_table_1.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"8"	"403"	"HAVCR2"	"110"	"hipc_gene_sig_30247603_8.txt"	"hipc_gene_sig_complete_30247603_8.txt"
""	"hipc_gene_30247603_8"	"2018.09"	"hipc_gene_30247603_8"	"skin of body"	"CYBB"	"gene expression"	"up"	"VZV challenge"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/bin/jiy420_suppl_supplementary_table_1.xlsx' target='_blank'>jiy420_suppl_supplementary_table_1.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"8"	"403"	"CYBB"	"110"	"hipc_gene_sig_30247603_8.txt"	"hipc_gene_sig_complete_30247603_8.txt"
""	"hipc_gene_30247603_8"	"2018.09"	"hipc_gene_30247603_8"	"skin of body"	"CENPH"	"gene expression"	"up"	"VZV challenge"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/bin/jiy420_suppl_supplementary_table_1.xlsx' target='_blank'>jiy420_suppl_supplementary_table_1.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"8"	"403"	"CENPH"	"110"	"hipc_gene_sig_30247603_8.txt"	"hipc_gene_sig_complete_30247603_8.txt"
""	"hipc_gene_30247603_8"	"2018.09"	"hipc_gene_30247603_8"	"skin of body"	"PTGER4"	"gene expression"	"up"	"VZV challenge"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/bin/jiy420_suppl_supplementary_table_1.xlsx' target='_blank'>jiy420_suppl_supplementary_table_1.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"8"	"403"	"PTGER4"	"110"	"hipc_gene_sig_30247603_8.txt"	"hipc_gene_sig_complete_30247603_8.txt"
""	"hipc_gene_30247603_8"	"2018.09"	"hipc_gene_30247603_8"	"skin of body"	"AOX1"	"gene expression"	"up"	"VZV challenge"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/bin/jiy420_suppl_supplementary_table_1.xlsx' target='_blank'>jiy420_suppl_supplementary_table_1.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"8"	"403"	"AOX1"	"110"	"hipc_gene_sig_30247603_8.txt"	"hipc_gene_sig_complete_30247603_8.txt"
