""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"signature_source_url"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"complete_signature_file"
""	"hipc_gene_27764254_7"	"2016.10"	"hipc_gene_27764254_7"	"peripheral blood mononuclear cell"	"AMY2A"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with contraction of VZV specific T cells (peak to 28d)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"7"	"87"	"AMY2A"	"294"	"hipc_gene_sig_27764254_7.txt"	"hipc_gene_sig_complete_27764254_7.txt"
""	"hipc_gene_27764254_7"	"2016.10"	"hipc_gene_27764254_7"	"peripheral blood mononuclear cell"	"ANTXR2"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with contraction of VZV specific T cells (peak to 28d)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"7"	"87"	"ANTXR2"	"294"	"hipc_gene_sig_27764254_7.txt"	"hipc_gene_sig_complete_27764254_7.txt"
""	"hipc_gene_27764254_7"	"2016.10"	"hipc_gene_27764254_7"	"peripheral blood mononuclear cell"	"AP1M1"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with contraction of VZV specific T cells (peak to 28d)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"7"	"87"	"AP1M1"	"294"	"hipc_gene_sig_27764254_7.txt"	"hipc_gene_sig_complete_27764254_7.txt"
""	"hipc_gene_27764254_7"	"2016.10"	"hipc_gene_27764254_7"	"peripheral blood mononuclear cell"	"ARAP3"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with contraction of VZV specific T cells (peak to 28d)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"7"	"87"	"ARAP3"	"294"	"hipc_gene_sig_27764254_7.txt"	"hipc_gene_sig_complete_27764254_7.txt"
""	"hipc_gene_27764254_7"	"2016.10"	"hipc_gene_27764254_7"	"peripheral blood mononuclear cell"	"ARF1"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with contraction of VZV specific T cells (peak to 28d)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"7"	"87"	"ARF1"	"294"	"hipc_gene_sig_27764254_7.txt"	"hipc_gene_sig_complete_27764254_7.txt"
""	"hipc_gene_27764254_7"	"2016.10"	"hipc_gene_27764254_7"	"peripheral blood mononuclear cell"	"ARHGAP25"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with contraction of VZV specific T cells (peak to 28d)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"7"	"87"	"ARHGAP25"	"294"	"hipc_gene_sig_27764254_7.txt"	"hipc_gene_sig_complete_27764254_7.txt"
""	"hipc_gene_27764254_7"	"2016.10"	"hipc_gene_27764254_7"	"peripheral blood mononuclear cell"	"ARHGAP30"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with contraction of VZV specific T cells (peak to 28d)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"7"	"87"	"ARHGAP30"	"294"	"hipc_gene_sig_27764254_7.txt"	"hipc_gene_sig_complete_27764254_7.txt"
""	"hipc_gene_27764254_7"	"2016.10"	"hipc_gene_27764254_7"	"peripheral blood mononuclear cell"	"ARHGDIB"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with contraction of VZV specific T cells (peak to 28d)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"7"	"87"	"ARHGDIB"	"294"	"hipc_gene_sig_27764254_7.txt"	"hipc_gene_sig_complete_27764254_7.txt"
""	"hipc_gene_27764254_7"	"2016.10"	"hipc_gene_27764254_7"	"peripheral blood mononuclear cell"	"ARID1A"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with contraction of VZV specific T cells (peak to 28d)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"7"	"87"	"ARID1A"	"294"	"hipc_gene_sig_27764254_7.txt"	"hipc_gene_sig_complete_27764254_7.txt"
""	"hipc_gene_27764254_7"	"2016.10"	"hipc_gene_27764254_7"	"peripheral blood mononuclear cell"	"ARPC5"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with contraction of VZV specific T cells (peak to 28d)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"7"	"87"	"ARPC5"	"294"	"hipc_gene_sig_27764254_7.txt"	"hipc_gene_sig_complete_27764254_7.txt"
""	"hipc_gene_27764254_7"	"2016.10"	"hipc_gene_27764254_7"	"peripheral blood mononuclear cell"	"ATP6V1B2"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with contraction of VZV specific T cells (peak to 28d)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"7"	"87"	"ATP6V1B2"	"294"	"hipc_gene_sig_27764254_7.txt"	"hipc_gene_sig_complete_27764254_7.txt"
""	"hipc_gene_27764254_7"	"2016.10"	"hipc_gene_27764254_7"	"peripheral blood mononuclear cell"	"B4GALT5"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with contraction of VZV specific T cells (peak to 28d)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"7"	"87"	"B4GALT5"	"294"	"hipc_gene_sig_27764254_7.txt"	"hipc_gene_sig_complete_27764254_7.txt"
""	"hipc_gene_27764254_7"	"2016.10"	"hipc_gene_27764254_7"	"peripheral blood mononuclear cell"	"BANP"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with contraction of VZV specific T cells (peak to 28d)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"7"	"87"	"BANP"	"294"	"hipc_gene_sig_27764254_7.txt"	"hipc_gene_sig_complete_27764254_7.txt"
""	"hipc_gene_27764254_7"	"2016.10"	"hipc_gene_27764254_7"	"peripheral blood mononuclear cell"	"BNIP3L"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with contraction of VZV specific T cells (peak to 28d)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"7"	"87"	"BNIP3L"	"294"	"hipc_gene_sig_27764254_7.txt"	"hipc_gene_sig_complete_27764254_7.txt"
""	"hipc_gene_27764254_7"	"2016.10"	"hipc_gene_27764254_7"	"peripheral blood mononuclear cell"	"BTF3"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with contraction of VZV specific T cells (peak to 28d)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"7"	"87"	"BTF3"	"294"	"hipc_gene_sig_27764254_7.txt"	"hipc_gene_sig_complete_27764254_7.txt"
""	"hipc_gene_27764254_7"	"2016.10"	"hipc_gene_27764254_7"	"peripheral blood mononuclear cell"	"BTN2A1"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with contraction of VZV specific T cells (peak to 28d)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"7"	"87"	"BTN2A1"	"294"	"hipc_gene_sig_27764254_7.txt"	"hipc_gene_sig_complete_27764254_7.txt"
""	"hipc_gene_27764254_7"	"2016.10"	"hipc_gene_27764254_7"	"peripheral blood mononuclear cell"	"VSIR"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with contraction of VZV specific T cells (peak to 28d)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"7"	"87"	"VSIR"	"294"	"hipc_gene_sig_27764254_7.txt"	"hipc_gene_sig_complete_27764254_7.txt"
""	"hipc_gene_27764254_7"	"2016.10"	"hipc_gene_27764254_7"	"peripheral blood mononuclear cell"	"RESF1"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with contraction of VZV specific T cells (peak to 28d)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"7"	"87"	"RESF1"	"294"	"hipc_gene_sig_27764254_7.txt"	"hipc_gene_sig_complete_27764254_7.txt"
""	"hipc_gene_27764254_7"	"2016.10"	"hipc_gene_27764254_7"	"peripheral blood mononuclear cell"	"NIBAN1"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with contraction of VZV specific T cells (peak to 28d)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"7"	"87"	"NIBAN1"	"294"	"hipc_gene_sig_27764254_7.txt"	"hipc_gene_sig_complete_27764254_7.txt"
""	"hipc_gene_27764254_7"	"2016.10"	"hipc_gene_27764254_7"	"peripheral blood mononuclear cell"	"SDE2"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with contraction of VZV specific T cells (peak to 28d)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"7"	"87"	"SDE2"	"294"	"hipc_gene_sig_27764254_7.txt"	"hipc_gene_sig_complete_27764254_7.txt"
""	"hipc_gene_27764254_7"	"2016.10"	"hipc_gene_27764254_7"	"peripheral blood mononuclear cell"	"RTF2"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with contraction of VZV specific T cells (peak to 28d)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"7"	"87"	"RTF2"	"294"	"hipc_gene_sig_27764254_7.txt"	"hipc_gene_sig_complete_27764254_7.txt"
""	"hipc_gene_27764254_7"	"2016.10"	"hipc_gene_27764254_7"	"peripheral blood mononuclear cell"	"CAB39"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with contraction of VZV specific T cells (peak to 28d)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"7"	"87"	"CAB39"	"294"	"hipc_gene_sig_27764254_7.txt"	"hipc_gene_sig_complete_27764254_7.txt"
""	"hipc_gene_27764254_7"	"2016.10"	"hipc_gene_27764254_7"	"peripheral blood mononuclear cell"	"CALM2"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with contraction of VZV specific T cells (peak to 28d)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"7"	"87"	"CALM2"	"294"	"hipc_gene_sig_27764254_7.txt"	"hipc_gene_sig_complete_27764254_7.txt"
""	"hipc_gene_27764254_7"	"2016.10"	"hipc_gene_27764254_7"	"peripheral blood mononuclear cell"	"CAMK2G"	"gene expression"	"positively"	"none"	"1"	"Day"	"time of vaccination (first dose)"	"correlated with contraction of VZV specific T cells (peak to 28d)"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Suppl Table 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072604/bin/ppat.1005892.s003.docx' target='_blank'>ppat.1005892.s003.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"7"	"87"	"CAMK2G"	"294"	"hipc_gene_sig_27764254_7.txt"	"hipc_gene_sig_complete_27764254_7.txt"
