""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"complete_signature_file"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"NEXN"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"NEXN"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"SERPING1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"SERPING1"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"IFI27"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"IFI27"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"IFI6"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"IFI6"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"EIF2AK2"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"EIF2AK2"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"MX1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"MX1"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"TLR7"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"TLR7"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"TRIM22"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"TRIM22"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"TMEM255A"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"TMEM255A"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"PARP12"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"PARP12"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"LGALS3BP"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"LGALS3BP"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"DDX60L"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"DDX60L"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"RASA2"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"RASA2"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"CXCL10"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"CXCL10"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"IL10"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"IL10"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"ISG15"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"ISG15"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"DDX58"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"DDX58"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"IFIT1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"IFIT1"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"IFIT3"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"IFIT3"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"DHX58"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"LGP2"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"IFIT2"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"IFIT2"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"PLSCR1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"PLSCR1"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"HERC5"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"HERC5"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"SAMD9L"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"SAMD9L"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"MX2"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"MX2"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"RSAD2"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"RSAD2"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"OASL"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"OASL"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"OAS3"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"OAS3"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"DDX60"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"DDX60"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"TRIM5"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"TRIM5"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"XAF1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"XAF1"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"IFIH1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"IFIH1"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"IFIH1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"MDA-5"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"SAMD9"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"SAMD9"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"LAMP3"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"LAMP3"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"RGL1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"RGL1"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
""	"hipc_gene_19029902_1"	"2009.01"	"hipc_gene_19029902_1"	"peripheral blood mononuclear cell"	"PNPT1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0d"	"yellow fever virus 17D"	""	"YF-17D vaccine"	"VO_0003134"	""	"adults (18-45)"	"19029902"	"2009"	"Fig1 & Suppl Fig 3"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"adults"	"18"	"45"	"years"	"1"	"359"	"PNPT1"	"47"	"hipc_gene_sig_19029902_1.txt"	"hipc_gene_sig_complete_19029902_1.txt"
