""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"signature_source_url"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"target_pathogen_1"	"target_pathogen_2"	"target_pathogen_3"	"signature_file"	"signature_file_complete"
""	"hipc_gene_27534615_4"	"2016.12"	"hipc_gene_27534615_4"	"peripheral blood mononuclear cell"	"TLR9"	"gene expression"	"up"	"in common with both HAI and VNA"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/table/T2/' target='_blank'>table/T2</a>"	"Common Genesets with genes entering regression models for HAI and VNA Responses, withlog2 Day 28 vs Day 3 fold-change in gene expression as the explanatory variables"	"Y"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"4"	"385"	"TLR9"	"25"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_4.txt"	"hipc_gene_sig_complete_27534615_4.txt"
""	"hipc_gene_27534615_4"	"2016.12"	"hipc_gene_27534615_4"	"peripheral blood mononuclear cell"	"LIG3"	"gene expression"	"up"	"in common with both HAI and VNA"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/table/T2/' target='_blank'>table/T2</a>"	"Common Genesets with genes entering regression models for HAI and VNA Responses, withlog2 Day 28 vs Day 3 fold-change in gene expression as the explanatory variables"	"Y"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"4"	"385"	"LIG3"	"25"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_4.txt"	"hipc_gene_sig_complete_27534615_4.txt"
""	"hipc_gene_27534615_4"	"2016.12"	"hipc_gene_27534615_4"	"peripheral blood mononuclear cell"	"SMUG1"	"gene expression"	"up"	"in common with both HAI and VNA"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/table/T2/' target='_blank'>table/T2</a>"	"Common Genesets with genes entering regression models for HAI and VNA Responses, withlog2 Day 28 vs Day 3 fold-change in gene expression as the explanatory variables"	"Y"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"4"	"385"	"SMUG1"	"25"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_4.txt"	"hipc_gene_sig_complete_27534615_4.txt"
""	"hipc_gene_27534615_4"	"2016.12"	"hipc_gene_27534615_4"	"peripheral blood mononuclear cell"	"ACSL1"	"gene expression"	"up"	"in common with both HAI and VNA"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/table/T2/' target='_blank'>table/T2</a>"	"Common Genesets with genes entering regression models for HAI and VNA Responses, withlog2 Day 28 vs Day 3 fold-change in gene expression as the explanatory variables"	"Y"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"4"	"385"	"ACSL1"	"25"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_4.txt"	"hipc_gene_sig_complete_27534615_4.txt"
""	"hipc_gene_27534615_4"	"2016.12"	"hipc_gene_27534615_4"	"peripheral blood mononuclear cell"	"ACSL5"	"gene expression"	"up"	"in common with both HAI and VNA"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/table/T2/' target='_blank'>table/T2</a>"	"Common Genesets with genes entering regression models for HAI and VNA Responses, withlog2 Day 28 vs Day 3 fold-change in gene expression as the explanatory variables"	"Y"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"4"	"385"	"ACSL5"	"25"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_4.txt"	"hipc_gene_sig_complete_27534615_4.txt"
""	"hipc_gene_27534615_4"	"2016.12"	"hipc_gene_27534615_4"	"peripheral blood mononuclear cell"	"FASN"	"gene expression"	"up"	"in common with both HAI and VNA"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/table/T2/' target='_blank'>table/T2</a>"	"Common Genesets with genes entering regression models for HAI and VNA Responses, withlog2 Day 28 vs Day 3 fold-change in gene expression as the explanatory variables"	"Y"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"4"	"385"	"FASN"	"25"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_4.txt"	"hipc_gene_sig_complete_27534615_4.txt"
""	"hipc_gene_27534615_4"	"2016.12"	"hipc_gene_27534615_4"	"peripheral blood mononuclear cell"	"HSD17B12"	"gene expression"	"up"	"in common with both HAI and VNA"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/table/T2/' target='_blank'>table/T2</a>"	"Common Genesets with genes entering regression models for HAI and VNA Responses, withlog2 Day 28 vs Day 3 fold-change in gene expression as the explanatory variables"	"Y"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"4"	"385"	"HSD17B12"	"25"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_4.txt"	"hipc_gene_sig_complete_27534615_4.txt"
""	"hipc_gene_27534615_4"	"2016.12"	"hipc_gene_27534615_4"	"peripheral blood mononuclear cell"	"SLC25A1"	"gene expression"	"up"	"in common with both HAI and VNA"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/table/T2/' target='_blank'>table/T2</a>"	"Common Genesets with genes entering regression models for HAI and VNA Responses, withlog2 Day 28 vs Day 3 fold-change in gene expression as the explanatory variables"	"Y"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"4"	"385"	"SLC25A1"	"25"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_4.txt"	"hipc_gene_sig_complete_27534615_4.txt"
""	"hipc_gene_27534615_4"	"2016.12"	"hipc_gene_27534615_4"	"peripheral blood mononuclear cell"	"ACO2"	"gene expression"	"up"	"in common with both HAI and VNA"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/table/T2/' target='_blank'>table/T2</a>"	"Common Genesets with genes entering regression models for HAI and VNA Responses, withlog2 Day 28 vs Day 3 fold-change in gene expression as the explanatory variables"	"Y"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"4"	"385"	"ACO2"	"25"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_4.txt"	"hipc_gene_sig_complete_27534615_4.txt"
""	"hipc_gene_27534615_4"	"2016.12"	"hipc_gene_27534615_4"	"peripheral blood mononuclear cell"	"FH"	"gene expression"	"up"	"in common with both HAI and VNA"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/table/T2/' target='_blank'>table/T2</a>"	"Common Genesets with genes entering regression models for HAI and VNA Responses, withlog2 Day 28 vs Day 3 fold-change in gene expression as the explanatory variables"	"Y"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"4"	"385"	"FH"	"25"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_4.txt"	"hipc_gene_sig_complete_27534615_4.txt"
""	"hipc_gene_27534615_4"	"2016.12"	"hipc_gene_27534615_4"	"peripheral blood mononuclear cell"	"IDH2"	"gene expression"	"up"	"in common with both HAI and VNA"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/table/T2/' target='_blank'>table/T2</a>"	"Common Genesets with genes entering regression models for HAI and VNA Responses, withlog2 Day 28 vs Day 3 fold-change in gene expression as the explanatory variables"	"Y"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"4"	"385"	"IDH2"	"25"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_4.txt"	"hipc_gene_sig_complete_27534615_4.txt"
""	"hipc_gene_27534615_4"	"2016.12"	"hipc_gene_27534615_4"	"peripheral blood mononuclear cell"	"OGDH"	"gene expression"	"up"	"in common with both HAI and VNA"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/table/T2/' target='_blank'>table/T2</a>"	"Common Genesets with genes entering regression models for HAI and VNA Responses, withlog2 Day 28 vs Day 3 fold-change in gene expression as the explanatory variables"	"Y"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"4"	"385"	"OGDH"	"25"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_4.txt"	"hipc_gene_sig_complete_27534615_4.txt"
""	"hipc_gene_27534615_4"	"2016.12"	"hipc_gene_27534615_4"	"peripheral blood mononuclear cell"	"SDHA"	"gene expression"	"up"	"in common with both HAI and VNA"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/table/T2/' target='_blank'>table/T2</a>"	"Common Genesets with genes entering regression models for HAI and VNA Responses, withlog2 Day 28 vs Day 3 fold-change in gene expression as the explanatory variables"	"Y"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"4"	"385"	"SDHA"	"25"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_4.txt"	"hipc_gene_sig_complete_27534615_4.txt"
""	"hipc_gene_27534615_4"	"2016.12"	"hipc_gene_27534615_4"	"peripheral blood mononuclear cell"	"SUCLA2"	"gene expression"	"up"	"in common with both HAI and VNA"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/table/T2/' target='_blank'>table/T2</a>"	"Common Genesets with genes entering regression models for HAI and VNA Responses, withlog2 Day 28 vs Day 3 fold-change in gene expression as the explanatory variables"	"Y"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"4"	"385"	"SUCLA2"	"25"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_4.txt"	"hipc_gene_sig_complete_27534615_4.txt"
""	"hipc_gene_27534615_4"	"2016.12"	"hipc_gene_27534615_4"	"peripheral blood mononuclear cell"	"TUBG1"	"gene expression"	"up"	"in common with both HAI and VNA"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/table/T2/' target='_blank'>table/T2</a>"	"Common Genesets with genes entering regression models for HAI and VNA Responses, withlog2 Day 28 vs Day 3 fold-change in gene expression as the explanatory variables"	"Y"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"4"	"385"	"TUBG1"	"25"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_4.txt"	"hipc_gene_sig_complete_27534615_4.txt"
""	"hipc_gene_27534615_4"	"2016.12"	"hipc_gene_27534615_4"	"peripheral blood mononuclear cell"	"ACSL4"	"gene expression"	"up"	"in common with both HAI and VNA"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/table/T2/' target='_blank'>table/T2</a>"	"Common Genesets with genes entering regression models for HAI and VNA Responses, withlog2 Day 28 vs Day 3 fold-change in gene expression as the explanatory variables"	"Y"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"4"	"385"	"ACSL4"	"25"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_4.txt"	"hipc_gene_sig_complete_27534615_4.txt"
""	"hipc_gene_27534615_4"	"2016.12"	"hipc_gene_27534615_4"	"peripheral blood mononuclear cell"	"FYN"	"gene expression"	"up"	"in common with both HAI and VNA"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/table/T2/' target='_blank'>table/T2</a>"	"Common Genesets with genes entering regression models for HAI and VNA Responses, withlog2 Day 28 vs Day 3 fold-change in gene expression as the explanatory variables"	"Y"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"4"	"385"	"FYN"	"25"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_4.txt"	"hipc_gene_sig_complete_27534615_4.txt"
""	"hipc_gene_27534615_4"	"2016.12"	"hipc_gene_27534615_4"	"peripheral blood mononuclear cell"	"GALR2"	"gene expression"	"up"	"in common with both HAI and VNA"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/table/T2/' target='_blank'>table/T2</a>"	"Common Genesets with genes entering regression models for HAI and VNA Responses, withlog2 Day 28 vs Day 3 fold-change in gene expression as the explanatory variables"	"Y"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"4"	"385"	"GALR2"	"25"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_4.txt"	"hipc_gene_sig_complete_27534615_4.txt"
""	"hipc_gene_27534615_4"	"2016.12"	"hipc_gene_27534615_4"	"peripheral blood mononuclear cell"	"NF1"	"gene expression"	"up"	"in common with both HAI and VNA"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/table/T2/' target='_blank'>table/T2</a>"	"Common Genesets with genes entering regression models for HAI and VNA Responses, withlog2 Day 28 vs Day 3 fold-change in gene expression as the explanatory variables"	"Y"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"4"	"385"	"NF1"	"25"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_4.txt"	"hipc_gene_sig_complete_27534615_4.txt"
""	"hipc_gene_27534615_4"	"2016.12"	"hipc_gene_27534615_4"	"peripheral blood mononuclear cell"	"S100B"	"gene expression"	"up"	"in common with both HAI and VNA"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/table/T2/' target='_blank'>table/T2</a>"	"Common Genesets with genes entering regression models for HAI and VNA Responses, withlog2 Day 28 vs Day 3 fold-change in gene expression as the explanatory variables"	"Y"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"4"	"385"	"S100B"	"25"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_4.txt"	"hipc_gene_sig_complete_27534615_4.txt"
""	"hipc_gene_27534615_4"	"2016.12"	"hipc_gene_27534615_4"	"peripheral blood mononuclear cell"	"VLDLR"	"gene expression"	"up"	"in common with both HAI and VNA"	"28"	"days"	"time of vaccination (first dose)"	"28d-3d"	"2010"	"Fluarix"	"VO_0000045"	""	"adults (50-74)"	"27534615"	"2016"	"Table 2"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/table/T2/' target='_blank'>table/T2</a>"	"Common Genesets with genes entering regression models for HAI and VNA Responses, withlog2 Day 28 vs Day 3 fold-change in gene expression as the explanatory variables"	"Y"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133148/"	"adults, seniors"	"50"	"74"	"years"	"4"	"385"	"VLDLR"	"25"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27534615_4.txt"	"hipc_gene_sig_complete_27534615_4.txt"
