""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"signature_source_url"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"target_pathogen_1"	"target_pathogen_2"	"target_pathogen_3"	"signature_file"	"complete_signature_file"
""	"hipc_gene_25596819_6"	"2015.01"	"hipc_gene_25596819_6"	"peripheral blood mononuclear cell"	"USF1"	"gene expression"	"up"	"nonresponder, 2011-12 season"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4356402/#SD1' target='_blank'>#SD1</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"6"	"275"	"USF1"	"128"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_6.txt"	"hipc_gene_sig_complete_25596819_6.txt"
""	"hipc_gene_25596819_6"	"2015.01"	"hipc_gene_25596819_6"	"peripheral blood mononuclear cell"	"VPS13C"	"gene expression"	"up"	"nonresponder, 2011-12 season"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4356402/#SD1' target='_blank'>#SD1</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"6"	"275"	"VPS13C"	"128"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_6.txt"	"hipc_gene_sig_complete_25596819_6.txt"
""	"hipc_gene_25596819_6"	"2015.01"	"hipc_gene_25596819_6"	"peripheral blood mononuclear cell"	"TUT7"	"gene expression"	"up"	"nonresponder, 2011-12 season"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4356402/#SD1' target='_blank'>#SD1</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"6"	"275"	"ZCCHC6"	"128"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_6.txt"	"hipc_gene_sig_complete_25596819_6.txt"
""	"hipc_gene_25596819_6"	"2015.01"	"hipc_gene_25596819_6"	"peripheral blood mononuclear cell"	"ZNF26"	"gene expression"	"up"	"nonresponder, 2011-12 season"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4356402/#SD1' target='_blank'>#SD1</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"6"	"275"	"ZNF26"	"128"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_6.txt"	"hipc_gene_sig_complete_25596819_6.txt"
""	"hipc_gene_25596819_6"	"2015.01"	"hipc_gene_25596819_6"	"peripheral blood mononuclear cell"	"ZNF518A"	"gene expression"	"up"	"nonresponder, 2011-12 season"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4356402/#SD1' target='_blank'>#SD1</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"6"	"275"	"ZNF518A"	"128"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_6.txt"	"hipc_gene_sig_complete_25596819_6.txt"
""	"hipc_gene_25596819_6"	"2015.01"	"hipc_gene_25596819_6"	"peripheral blood mononuclear cell"	"AKAP8L"	"gene expression"	"up"	"nonresponder, 2011-12 season"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4356402/#SD1' target='_blank'>#SD1</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"6"	"275"	"AKAP8L"	"128"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_6.txt"	"hipc_gene_sig_complete_25596819_6.txt"
""	"hipc_gene_25596819_6"	"2015.01"	"hipc_gene_25596819_6"	"peripheral blood mononuclear cell"	"C16orf72"	"gene expression"	"up"	"nonresponder, 2011-12 season"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4356402/#SD1' target='_blank'>#SD1</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"6"	"275"	"C16orf72"	"128"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_6.txt"	"hipc_gene_sig_complete_25596819_6.txt"
""	"hipc_gene_25596819_6"	"2015.01"	"hipc_gene_25596819_6"	"peripheral blood mononuclear cell"	"NECAP2"	"gene expression"	"up"	"nonresponder, 2011-12 season"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4356402/#SD1' target='_blank'>#SD1</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"6"	"275"	"NECAP2"	"128"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_6.txt"	"hipc_gene_sig_complete_25596819_6.txt"
""	"hipc_gene_25596819_6"	"2015.01"	"hipc_gene_25596819_6"	"peripheral blood mononuclear cell"	"PPP2R5A"	"gene expression"	"up"	"nonresponder, 2011-12 season"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4356402/#SD1' target='_blank'>#SD1</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"6"	"275"	"PPP2R5A"	"128"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_6.txt"	"hipc_gene_sig_complete_25596819_6.txt"
""	"hipc_gene_25596819_6"	"2015.01"	"hipc_gene_25596819_6"	"peripheral blood mononuclear cell"	"PSMC1"	"gene expression"	"up"	"nonresponder, 2011-12 season"	"7"	"Days"	"time of vaccination (first dose)"	"7d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4356402/#SD1' target='_blank'>#SD1</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"6"	"275"	"PSMC1"	"128"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_6.txt"	"hipc_gene_sig_complete_25596819_6.txt"
