""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"LY86"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"LY86"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"FKBP1A"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"FKBP1A"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"EFEMP1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"EFEMP1"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"LIPC"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"LIPC"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"CD180"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"CD180"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"TLR7"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"TLR7"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"TLR8"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"TLR8"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"CTSS"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"CTSS"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"COLEC12"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"COLEC12"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"GPSM3"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"GPSM3"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"MS4A6A"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"MS4A6A"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"CAPRIN1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"CAPRIN1"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"SERPINA1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"SERPINA1"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"VSIG4"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"VSIG4"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"SASH3"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"SASH3"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"AIF1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"AIF1"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"EPB41L3"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"EPB41L3"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"CPVL"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"CPVL"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"LILRB2"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"LILRB2"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"DAB2"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"DAB2"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"HAVCR2"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"HAVCR2"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"CYBB"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"CYBB"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"CENPH"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"CENPH"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"PTGER4"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"PTGER4"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"AOX1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"AOX1"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"ATP11A"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"ATP11A"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"SLC15A3"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"SLC15A3"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"OSTC"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"OSTC"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"MYO5A"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"MYO5A"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"NAGA"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"NAGA"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"ARHGAP18"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"ARHGAP18"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"CLEC7A"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"CLEC7A"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"ITGAM"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"ITGAM"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"ZFP36L2"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"ZFP36L2"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"B3GNT7"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"B3GNT7"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"IGSF6"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"IGSF6"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"ZNF567"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"ZNF567"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"GZMK"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"GZMK"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
