""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"signature_source_url"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"signature_file_complete"
""	"hipc_gene_28853442_2"	"2018.03"	"hipc_gene_28853442_2"	"CD4-positive, alpha-beta memory T cell"	"ZNF264"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"7d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"None"	"adults (18-45)"	"28853442"	"2017"	"Fig 6A (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most significantly altered genes comparing Day 0 and Day 7 responses directly ex vivo"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"2"	"477"	"ZNF264"	"40"	"hipc_gene_sig_28853442_2.txt"	"hipc_gene_sig_complete_28853442_2.txt"
""	"hipc_gene_28853442_2"	"2018.03"	"hipc_gene_28853442_2"	"CD4-positive, alpha-beta memory T cell"	"GNG11"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"7d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"None"	"adults (18-45)"	"28853442"	"2017"	"Fig 6A (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most significantly altered genes comparing Day 0 and Day 7 responses directly ex vivo"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"2"	"477"	"GNG11"	"40"	"hipc_gene_sig_28853442_2.txt"	"hipc_gene_sig_complete_28853442_2.txt"
""	"hipc_gene_28853442_2"	"2018.03"	"hipc_gene_28853442_2"	"CD4-positive, alpha-beta memory T cell"	"CES1"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"7d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"None"	"adults (18-45)"	"28853442"	"2017"	"Fig 6A (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most significantly altered genes comparing Day 0 and Day 7 responses directly ex vivo"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"2"	"477"	"CES1"	"40"	"hipc_gene_sig_28853442_2.txt"	"hipc_gene_sig_complete_28853442_2.txt"
""	"hipc_gene_28853442_2"	"2018.03"	"hipc_gene_28853442_2"	"CD4-positive, alpha-beta memory T cell"	"MED24"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"7d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"None"	"adults (18-45)"	"28853442"	"2017"	"Fig 6A (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most significantly altered genes comparing Day 0 and Day 7 responses directly ex vivo"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"2"	"477"	"MED24"	"40"	"hipc_gene_sig_28853442_2.txt"	"hipc_gene_sig_complete_28853442_2.txt"
""	"hipc_gene_28853442_2"	"2018.03"	"hipc_gene_28853442_2"	"CD4-positive, alpha-beta memory T cell"	"TNFRSF8"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"7d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"None"	"adults (18-45)"	"28853442"	"2017"	"Fig 6A (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most significantly altered genes comparing Day 0 and Day 7 responses directly ex vivo"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"2"	"477"	"TNFRSF8"	"40"	"hipc_gene_sig_28853442_2.txt"	"hipc_gene_sig_complete_28853442_2.txt"
""	"hipc_gene_28853442_2"	"2018.03"	"hipc_gene_28853442_2"	"CD4-positive, alpha-beta memory T cell"	"RSPH3"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"7d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"None"	"adults (18-45)"	"28853442"	"2017"	"Fig 6A (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most significantly altered genes comparing Day 0 and Day 7 responses directly ex vivo"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"2"	"477"	"RSPH3"	"40"	"hipc_gene_sig_28853442_2.txt"	"hipc_gene_sig_complete_28853442_2.txt"
""	"hipc_gene_28853442_2"	"2018.03"	"hipc_gene_28853442_2"	"CD4-positive, alpha-beta memory T cell"	"GMEB1"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"7d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"None"	"adults (18-45)"	"28853442"	"2017"	"Fig 6A (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most significantly altered genes comparing Day 0 and Day 7 responses directly ex vivo"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"2"	"477"	"GMEB1"	"40"	"hipc_gene_sig_28853442_2.txt"	"hipc_gene_sig_complete_28853442_2.txt"
""	"hipc_gene_28853442_2"	"2018.03"	"hipc_gene_28853442_2"	"CD4-positive, alpha-beta memory T cell"	"EEF1A2"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"7d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"None"	"adults (18-45)"	"28853442"	"2017"	"Fig 6A (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most significantly altered genes comparing Day 0 and Day 7 responses directly ex vivo"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"2"	"477"	"EEF1A2"	"40"	"hipc_gene_sig_28853442_2.txt"	"hipc_gene_sig_complete_28853442_2.txt"
""	"hipc_gene_28853442_2"	"2018.03"	"hipc_gene_28853442_2"	"CD4-positive, alpha-beta memory T cell"	"CLIP2"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"7d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"None"	"adults (18-45)"	"28853442"	"2017"	"Fig 6A (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most significantly altered genes comparing Day 0 and Day 7 responses directly ex vivo"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"2"	"477"	"CLIP2"	"40"	"hipc_gene_sig_28853442_2.txt"	"hipc_gene_sig_complete_28853442_2.txt"
""	"hipc_gene_28853442_2"	"2018.03"	"hipc_gene_28853442_2"	"CD4-positive, alpha-beta memory T cell"	"SAMD1"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"7d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"None"	"adults (18-45)"	"28853442"	"2017"	"Fig 6A (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most significantly altered genes comparing Day 0 and Day 7 responses directly ex vivo"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"2"	"477"	"SAMD1"	"40"	"hipc_gene_sig_28853442_2.txt"	"hipc_gene_sig_complete_28853442_2.txt"
""	"hipc_gene_28853442_2"	"2018.03"	"hipc_gene_28853442_2"	"CD4-positive, alpha-beta memory T cell"	"MITF"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"7d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"None"	"adults (18-45)"	"28853442"	"2017"	"Fig 6A (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most significantly altered genes comparing Day 0 and Day 7 responses directly ex vivo"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"2"	"477"	"MITF"	"40"	"hipc_gene_sig_28853442_2.txt"	"hipc_gene_sig_complete_28853442_2.txt"
""	"hipc_gene_28853442_2"	"2018.03"	"hipc_gene_28853442_2"	"CD4-positive, alpha-beta memory T cell"	"RASA2"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"7d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"None"	"adults (18-45)"	"28853442"	"2017"	"Fig 6A (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most significantly altered genes comparing Day 0 and Day 7 responses directly ex vivo"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"2"	"477"	"RASA2"	"40"	"hipc_gene_sig_28853442_2.txt"	"hipc_gene_sig_complete_28853442_2.txt"
""	"hipc_gene_28853442_2"	"2018.03"	"hipc_gene_28853442_2"	"CD4-positive, alpha-beta memory T cell"	"PTGFRN"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"7d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"None"	"adults (18-45)"	"28853442"	"2017"	"Fig 6A (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most significantly altered genes comparing Day 0 and Day 7 responses directly ex vivo"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"2"	"477"	"PTGFRN"	"40"	"hipc_gene_sig_28853442_2.txt"	"hipc_gene_sig_complete_28853442_2.txt"
""	"hipc_gene_28853442_2"	"2018.03"	"hipc_gene_28853442_2"	"CD4-positive, alpha-beta memory T cell"	"PPP1R16A"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"7d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"None"	"adults (18-45)"	"28853442"	"2017"	"Fig 6A (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most significantly altered genes comparing Day 0 and Day 7 responses directly ex vivo"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"2"	"477"	"PPP1R16A"	"40"	"hipc_gene_sig_28853442_2.txt"	"hipc_gene_sig_complete_28853442_2.txt"
""	"hipc_gene_28853442_2"	"2018.03"	"hipc_gene_28853442_2"	"CD4-positive, alpha-beta memory T cell"	"ATP6V0A1"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"7d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"None"	"adults (18-45)"	"28853442"	"2017"	"Fig 6A (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most significantly altered genes comparing Day 0 and Day 7 responses directly ex vivo"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"2"	"477"	"ATP6V0A1"	"40"	"hipc_gene_sig_28853442_2.txt"	"hipc_gene_sig_complete_28853442_2.txt"
""	"hipc_gene_28853442_2"	"2018.03"	"hipc_gene_28853442_2"	"CD4-positive, alpha-beta memory T cell"	"TBC1D24"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"7d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"None"	"adults (18-45)"	"28853442"	"2017"	"Fig 6A (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most significantly altered genes comparing Day 0 and Day 7 responses directly ex vivo"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"2"	"477"	"TBC1D24"	"40"	"hipc_gene_sig_28853442_2.txt"	"hipc_gene_sig_complete_28853442_2.txt"
""	"hipc_gene_28853442_2"	"2018.03"	"hipc_gene_28853442_2"	"CD4-positive, alpha-beta memory T cell"	"OPA3"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"7d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"None"	"adults (18-45)"	"28853442"	"2017"	"Fig 6A (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most significantly altered genes comparing Day 0 and Day 7 responses directly ex vivo"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"2"	"477"	"OPA3"	"40"	"hipc_gene_sig_28853442_2.txt"	"hipc_gene_sig_complete_28853442_2.txt"
""	"hipc_gene_28853442_2"	"2018.03"	"hipc_gene_28853442_2"	"CD4-positive, alpha-beta memory T cell"	"TGFBRAP1"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"7d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"None"	"adults (18-45)"	"28853442"	"2017"	"Fig 6A (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most significantly altered genes comparing Day 0 and Day 7 responses directly ex vivo"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"2"	"477"	"TGFBRAP1"	"40"	"hipc_gene_sig_28853442_2.txt"	"hipc_gene_sig_complete_28853442_2.txt"
""	"hipc_gene_28853442_2"	"2018.03"	"hipc_gene_28853442_2"	"CD4-positive, alpha-beta memory T cell"	"TBC1D22A"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"7d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"None"	"adults (18-45)"	"28853442"	"2017"	"Fig 6A (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most significantly altered genes comparing Day 0 and Day 7 responses directly ex vivo"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"2"	"477"	"TBC1D22A"	"40"	"hipc_gene_sig_28853442_2.txt"	"hipc_gene_sig_complete_28853442_2.txt"
""	"hipc_gene_28853442_2"	"2018.03"	"hipc_gene_28853442_2"	"CD4-positive, alpha-beta memory T cell"	"PDGFB"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"7d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"None"	"adults (18-45)"	"28853442"	"2017"	"Fig 6A (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most significantly altered genes comparing Day 0 and Day 7 responses directly ex vivo"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"2"	"477"	"PDGFB"	"40"	"hipc_gene_sig_28853442_2.txt"	"hipc_gene_sig_complete_28853442_2.txt"
""	"hipc_gene_28853442_2"	"2018.03"	"hipc_gene_28853442_2"	"CD4-positive, alpha-beta memory T cell"	"TJP2"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"7d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"None"	"adults (18-45)"	"28853442"	"2017"	"Fig 6A (PO)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/figure/F6/' target='_blank'>figure/F6</a>"	"top 100 most significantly altered genes comparing Day 0 and Day 7 responses directly ex vivo"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"2"	"477"	"TJP2"	"40"	"hipc_gene_sig_28853442_2.txt"	"hipc_gene_sig_complete_28853442_2.txt"
