""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"complete_signature_file"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"CSF2RA"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"CSF2RA"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"CD1A"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"CD1A"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"TLR8"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"TLR8"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"TBXAS1"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"TBXAS1"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"ASGR2"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"ASGR2"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"TNFSF13B"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"TNFSF13B"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"ASGR1"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"ASGR1"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"BCL6"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"BCL6"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"PCTP"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"PCTP"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"HLA-DPB1"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"HLA-DPB1"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"HLA-DPA1"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"HLA-DPA1"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"HLA-DRA"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"HLA-DRA"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"HLA-DQA1"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"HLA-DQA1"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"HLA-DRB1"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"HLA-DRB1"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"HLA-DRB4"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"HLA-DRB4"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"HLA-F"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"HLA-F"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"TLR7"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"TLR7"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"HLA-A"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"HLA-A"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"HLA-B"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"HLA-B"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"HLA-E"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"HLA-E"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"HLA-G"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"HLA-G"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"CD83"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"CD83"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"SLAMF8"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"SLAMF8"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"RIN2"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"RIN2"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"IL4I1"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"IL4I1"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"PRKCD"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"PRKCD"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"IL1RN"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"IL1RN"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"CXCL2"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"CXCL2"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"CD86"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"CD86"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"RGL1"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"RGL1"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"PLXDC2"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"PLXDC2"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"CD1D"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"CD1D"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"HLA-DMA"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"HLA-DMA"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"METTL7A"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"METTL7A"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"FAR2"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"FAR2"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"CYP1B1"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"CYP1B1"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
