""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"complete_signature_file"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"ISG15"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"ISG15"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"MX1"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"MX1"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"RSAD2"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"RSAD2"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"STAT1"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"STAT1"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"IFI44"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"IFI44"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"IFI35"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"IFI35"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"TLR8"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"TLR8"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"TNF"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"TNF"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"IFI44L"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"IFI44L"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"IFI27"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"IFI27"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"IFITM3"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"IFITM3"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"FCGR1B"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"FCGR1B"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"IFIT3"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"IFIT3"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"IFI6"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"IFI6"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"IFIT1"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"IFIT1"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"IFITM2"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"IFITM2"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"IFIT2"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"IFIT2"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"C3AR1"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"C3AR1"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"CCL2"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"CCL2"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"CCL3"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"CCL3"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"CCL3L1"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"CCL3L1"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"CCL4"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"CCL4"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"CCL4L1"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"CCL4L1"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"CCL7"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"CCL7"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"CCL8"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"CCL8"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"CXCL10"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"CXCL10"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"FPR2"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"FPR2"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"FPR3"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"FPR3"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"RNASE2"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"RNASE2"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"S100A8"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"S100A8"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"S100A9"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"S100A9"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"TYMP"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"TYMP"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"ACP2"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"ACP2"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"GLMP"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"GLMP"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"CD68"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"CD68"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
""	"hipc_gene_23844129_1"	"2013.04"	"hipc_gene_23844129_1"	"peripheral blood mononuclear cell"	"CTSL"	"gene expression"	"up"	"none"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"mycobacterium bovis BCG"	""	"Modified Vaccinia Ankara (MVA) virus vaccine vector"	"VO_0003120"	""	"adult (18-55)"	"23844129"	"2013"	"Fig 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23844129"	"adults"	"18"	"55"	"years"	"1"	"76"	"CTSL1"	"67"	"hipc_gene_sig_23844129_1.txt"	"hipc_gene_sig_complete_23844129_1.txt"
