""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"complete_signature_file"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"ZWINT"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"ZWINT"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"MSH2"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"MSH2"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"MSH6"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"MSH6"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"RPA3"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"RPA3"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"CHEK1"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"CHEK1"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"GMNN"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"GMNN"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"RMI1"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"RMI1"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"RACGAP1"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"RACGAP1"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"PCNA"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"PCNA"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"SMC2"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"SMC2"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"SMC3"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"SMC3"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"PRIM1"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"PRIM1"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"ATR"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"ATR"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"TDP1"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"TDP1"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"CDC25A"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"CDC25A"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"MAD2L1"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"MAD2L1"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"RAD21"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"RAD21"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"CDKN1B"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"CDKN1B"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"HDAC2"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"HDAC2"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"MCM2"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"MCM2"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"MCM5"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"MCM5"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"MCM7"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"MCM7"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"PTTG1"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"PTTG1"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"CDK1"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"CDK1"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"SUV39H2"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"SUV39H2"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"GINS2"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"GINS2"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"CENPM"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"CENPM"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"CENPS"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"CENPS"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"FANCD2"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"FANCD2"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"MND1"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"MND1"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"BRCA1"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"BRCA1"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
""	"hipc_gene_27764254_4"	"2016.10"	"hipc_gene_27764254_4"	"peripheral blood mononuclear cell"	"BIRC5"	"gene expression"	"negatively"	"none"	"14"	"Days"	"time of vaccination (first dose)"	"correlated with peak T cell response 28d"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"seniors (50-75)"	"27764254"	"2016"	"Fig 7B"	"negative \"correlation coefficients between gene expression level at day 14 after vaccination and peak to day 28 T cell responses\""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"4"	"84"	"BIRC5"	"37"	"hipc_gene_sig_27764254_4.txt"	"hipc_gene_sig_complete_27764254_4.txt"
