""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"signature_source_url"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"signature_file_complete"
""	"hipc_gene_29580160_6"	"2018.07"	"hipc_gene_29580160_6"	"peripheral blood mononuclear cell"	"RNASE3"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/bin/khvi-14-07-1450122-s001.xlsx' target='_blank'>khvi-14-07-1450122-s001.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"425"	"RNASE3"	"34"	"hipc_gene_sig_29580160_6.txt"	"hipc_gene_sig_complete_29580160_6.txt"
""	"hipc_gene_29580160_6"	"2018.07"	"hipc_gene_29580160_6"	"peripheral blood mononuclear cell"	"MS4A3"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/bin/khvi-14-07-1450122-s001.xlsx' target='_blank'>khvi-14-07-1450122-s001.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"425"	"MS4A3"	"34"	"hipc_gene_sig_29580160_6.txt"	"hipc_gene_sig_complete_29580160_6.txt"
""	"hipc_gene_29580160_6"	"2018.07"	"hipc_gene_29580160_6"	"peripheral blood mononuclear cell"	"ARG1"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/bin/khvi-14-07-1450122-s001.xlsx' target='_blank'>khvi-14-07-1450122-s001.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"425"	"ARG1"	"34"	"hipc_gene_sig_29580160_6.txt"	"hipc_gene_sig_complete_29580160_6.txt"
""	"hipc_gene_29580160_6"	"2018.07"	"hipc_gene_29580160_6"	"peripheral blood mononuclear cell"	"TKTL1"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/bin/khvi-14-07-1450122-s001.xlsx' target='_blank'>khvi-14-07-1450122-s001.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"425"	"TKTL1"	"34"	"hipc_gene_sig_29580160_6.txt"	"hipc_gene_sig_complete_29580160_6.txt"
""	"hipc_gene_29580160_6"	"2018.07"	"hipc_gene_29580160_6"	"peripheral blood mononuclear cell"	"TNF"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/bin/khvi-14-07-1450122-s001.xlsx' target='_blank'>khvi-14-07-1450122-s001.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"425"	"TNF"	"34"	"hipc_gene_sig_29580160_6.txt"	"hipc_gene_sig_complete_29580160_6.txt"
""	"hipc_gene_29580160_6"	"2018.07"	"hipc_gene_29580160_6"	"peripheral blood mononuclear cell"	"TNFAIP6"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/bin/khvi-14-07-1450122-s001.xlsx' target='_blank'>khvi-14-07-1450122-s001.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"425"	"TNFAIP6"	"34"	"hipc_gene_sig_29580160_6.txt"	"hipc_gene_sig_complete_29580160_6.txt"
""	"hipc_gene_29580160_6"	"2018.07"	"hipc_gene_29580160_6"	"peripheral blood mononuclear cell"	"IL23A"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/bin/khvi-14-07-1450122-s001.xlsx' target='_blank'>khvi-14-07-1450122-s001.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"425"	"IL23A"	"34"	"hipc_gene_sig_29580160_6.txt"	"hipc_gene_sig_complete_29580160_6.txt"
""	"hipc_gene_29580160_6"	"2018.07"	"hipc_gene_29580160_6"	"peripheral blood mononuclear cell"	"KCNJ2-AS1"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/bin/khvi-14-07-1450122-s001.xlsx' target='_blank'>khvi-14-07-1450122-s001.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"425"	"KCNJ2-AS1"	"34"	"hipc_gene_sig_29580160_6.txt"	"hipc_gene_sig_complete_29580160_6.txt"
""	"hipc_gene_29580160_6"	"2018.07"	"hipc_gene_29580160_6"	"peripheral blood mononuclear cell"	"CCL4"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/bin/khvi-14-07-1450122-s001.xlsx' target='_blank'>khvi-14-07-1450122-s001.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"425"	"CCL4"	"34"	"hipc_gene_sig_29580160_6.txt"	"hipc_gene_sig_complete_29580160_6.txt"
""	"hipc_gene_29580160_6"	"2018.07"	"hipc_gene_29580160_6"	"peripheral blood mononuclear cell"	"CCL4L1"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/bin/khvi-14-07-1450122-s001.xlsx' target='_blank'>khvi-14-07-1450122-s001.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"425"	"CCL4L1"	"34"	"hipc_gene_sig_29580160_6.txt"	"hipc_gene_sig_complete_29580160_6.txt"
""	"hipc_gene_29580160_6"	"2018.07"	"hipc_gene_29580160_6"	"peripheral blood mononuclear cell"	"KCNJ2"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/bin/khvi-14-07-1450122-s001.xlsx' target='_blank'>khvi-14-07-1450122-s001.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"425"	"KCNJ2"	"34"	"hipc_gene_sig_29580160_6.txt"	"hipc_gene_sig_complete_29580160_6.txt"
""	"hipc_gene_29580160_6"	"2018.07"	"hipc_gene_29580160_6"	"peripheral blood mononuclear cell"	"F3"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/bin/khvi-14-07-1450122-s001.xlsx' target='_blank'>khvi-14-07-1450122-s001.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"425"	"F3"	"34"	"hipc_gene_sig_29580160_6.txt"	"hipc_gene_sig_complete_29580160_6.txt"
""	"hipc_gene_29580160_6"	"2018.07"	"hipc_gene_29580160_6"	"peripheral blood mononuclear cell"	"BABAM2-AS1"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/bin/khvi-14-07-1450122-s001.xlsx' target='_blank'>khvi-14-07-1450122-s001.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"425"	"BABAM2-AS1"	"34"	"hipc_gene_sig_29580160_6.txt"	"hipc_gene_sig_complete_29580160_6.txt"
""	"hipc_gene_29580160_6"	"2018.07"	"hipc_gene_29580160_6"	"peripheral blood mononuclear cell"	"ZC3H12C"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/bin/khvi-14-07-1450122-s001.xlsx' target='_blank'>khvi-14-07-1450122-s001.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"425"	"ZC3H12C"	"34"	"hipc_gene_sig_29580160_6.txt"	"hipc_gene_sig_complete_29580160_6.txt"
""	"hipc_gene_29580160_6"	"2018.07"	"hipc_gene_29580160_6"	"peripheral blood mononuclear cell"	"KISS1R"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/bin/khvi-14-07-1450122-s001.xlsx' target='_blank'>khvi-14-07-1450122-s001.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"425"	"GPR54"	"34"	"hipc_gene_sig_29580160_6.txt"	"hipc_gene_sig_complete_29580160_6.txt"
""	"hipc_gene_29580160_6"	"2018.07"	"hipc_gene_29580160_6"	"peripheral blood mononuclear cell"	"KMO"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/bin/khvi-14-07-1450122-s001.xlsx' target='_blank'>khvi-14-07-1450122-s001.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"425"	"KMO"	"34"	"hipc_gene_sig_29580160_6.txt"	"hipc_gene_sig_complete_29580160_6.txt"
""	"hipc_gene_29580160_6"	"2018.07"	"hipc_gene_29580160_6"	"peripheral blood mononuclear cell"	"IRAK2"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/bin/khvi-14-07-1450122-s001.xlsx' target='_blank'>khvi-14-07-1450122-s001.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"425"	"IRAK2"	"34"	"hipc_gene_sig_29580160_6.txt"	"hipc_gene_sig_complete_29580160_6.txt"
""	"hipc_gene_29580160_6"	"2018.07"	"hipc_gene_29580160_6"	"peripheral blood mononuclear cell"	"CXCL8"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/bin/khvi-14-07-1450122-s001.xlsx' target='_blank'>khvi-14-07-1450122-s001.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"425"	"CXCL8"	"34"	"hipc_gene_sig_29580160_6.txt"	"hipc_gene_sig_complete_29580160_6.txt"
""	"hipc_gene_29580160_6"	"2018.07"	"hipc_gene_29580160_6"	"peripheral blood mononuclear cell"	"IL1RN"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/bin/khvi-14-07-1450122-s001.xlsx' target='_blank'>khvi-14-07-1450122-s001.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"425"	"IL1RN"	"34"	"hipc_gene_sig_29580160_6.txt"	"hipc_gene_sig_complete_29580160_6.txt"
""	"hipc_gene_29580160_6"	"2018.07"	"hipc_gene_29580160_6"	"peripheral blood mononuclear cell"	"MIR3945HG"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/bin/khvi-14-07-1450122-s001.xlsx' target='_blank'>khvi-14-07-1450122-s001.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"425"	"MIR3945HG"	"34"	"hipc_gene_sig_29580160_6.txt"	"hipc_gene_sig_complete_29580160_6.txt"
""	"hipc_gene_29580160_6"	"2018.07"	"hipc_gene_29580160_6"	"peripheral blood mononuclear cell"	"SERPINB2"	"gene expression"	"up"	"none"	"7"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/bin/khvi-14-07-1450122-s001.xlsx' target='_blank'>khvi-14-07-1450122-s001.xlsx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"425"	"SERPINB2"	"34"	"hipc_gene_sig_29580160_6.txt"	"hipc_gene_sig_complete_29580160_6.txt"
