""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_24336226_4"	"2014.02"	"hipc_gene_24336226_4"	"peripheral blood mononuclear cell"	"A2M"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	"VO_0010727"	""	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"4"	"18"	"A2M"	"hipc_gene_sig_24336226_4.txt"	"hipc_gene_sig_complete_24336226_4.txt"
""	"hipc_gene_24336226_4"	"2014.02"	"hipc_gene_24336226_4"	"peripheral blood mononuclear cell"	"CR1"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	"VO_0010727"	""	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"4"	"18"	"CR1"	"hipc_gene_sig_24336226_4.txt"	"hipc_gene_sig_complete_24336226_4.txt"
""	"hipc_gene_24336226_4"	"2014.02"	"hipc_gene_24336226_4"	"peripheral blood mononuclear cell"	"TBC1D8"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	"VO_0010727"	""	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"4"	"18"	"TBC1D8"	"hipc_gene_sig_24336226_4.txt"	"hipc_gene_sig_complete_24336226_4.txt"
""	"hipc_gene_24336226_4"	"2014.02"	"hipc_gene_24336226_4"	"peripheral blood mononuclear cell"	"AIF1"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	"VO_0010727"	""	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"4"	"18"	"AIF1"	"hipc_gene_sig_24336226_4.txt"	"hipc_gene_sig_complete_24336226_4.txt"
""	"hipc_gene_24336226_4"	"2014.02"	"hipc_gene_24336226_4"	"peripheral blood mononuclear cell"	"TLR4"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	"VO_0010727"	""	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"4"	"18"	"TLR4"	"hipc_gene_sig_24336226_4.txt"	"hipc_gene_sig_complete_24336226_4.txt"
""	"hipc_gene_24336226_4"	"2014.02"	"hipc_gene_24336226_4"	"peripheral blood mononuclear cell"	"IL6"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	"VO_0010727"	""	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"4"	"18"	"IL6"	"hipc_gene_sig_24336226_4.txt"	"hipc_gene_sig_complete_24336226_4.txt"
""	"hipc_gene_24336226_4"	"2014.02"	"hipc_gene_24336226_4"	"peripheral blood mononuclear cell"	"ADAMTS20"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	"VO_0010727"	""	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"4"	"18"	"ADAMTS20"	"hipc_gene_sig_24336226_4.txt"	"hipc_gene_sig_complete_24336226_4.txt"
""	"hipc_gene_24336226_4"	"2014.02"	"hipc_gene_24336226_4"	"peripheral blood mononuclear cell"	"IFNA16"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	"VO_0010727"	""	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"4"	"18"	"IFNA16"	"hipc_gene_sig_24336226_4.txt"	"hipc_gene_sig_complete_24336226_4.txt"
""	"hipc_gene_24336226_4"	"2014.02"	"hipc_gene_24336226_4"	"peripheral blood mononuclear cell"	"FGF5"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	"VO_0010727"	""	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"4"	"18"	"FGF5"	"hipc_gene_sig_24336226_4.txt"	"hipc_gene_sig_complete_24336226_4.txt"
""	"hipc_gene_24336226_4"	"2014.02"	"hipc_gene_24336226_4"	"peripheral blood mononuclear cell"	"TNR"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	"VO_0010727"	""	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"4"	"18"	"TNR"	"hipc_gene_sig_24336226_4.txt"	"hipc_gene_sig_complete_24336226_4.txt"
""	"hipc_gene_24336226_4"	"2014.02"	"hipc_gene_24336226_4"	"peripheral blood mononuclear cell"	"ITGB4"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	"VO_0010727"	""	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"4"	"18"	"ITGB4"	"hipc_gene_sig_24336226_4.txt"	"hipc_gene_sig_complete_24336226_4.txt"
""	"hipc_gene_24336226_4"	"2014.02"	"hipc_gene_24336226_4"	"peripheral blood mononuclear cell"	"COL8A1"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	"VO_0010727"	""	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"4"	"18"	"COL8A1"	"hipc_gene_sig_24336226_4.txt"	"hipc_gene_sig_complete_24336226_4.txt"
""	"hipc_gene_24336226_4"	"2014.02"	"hipc_gene_24336226_4"	"peripheral blood mononuclear cell"	"IFNA5"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	"VO_0010727"	""	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"4"	"18"	"IFNA5"	"hipc_gene_sig_24336226_4.txt"	"hipc_gene_sig_complete_24336226_4.txt"
""	"hipc_gene_24336226_4"	"2014.02"	"hipc_gene_24336226_4"	"peripheral blood mononuclear cell"	"IFNA21"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	"VO_0010727"	""	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"4"	"18"	"IFNA21"	"hipc_gene_sig_24336226_4.txt"	"hipc_gene_sig_complete_24336226_4.txt"
""	"hipc_gene_24336226_4"	"2014.02"	"hipc_gene_24336226_4"	"peripheral blood mononuclear cell"	"PRL"	"gene expression"	"down"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	"VO_0010727"	""	"adults (18-45)"	"24336226"	"2014"	"Fig 5b"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"4"	"18"	"PRL"	"hipc_gene_sig_24336226_4.txt"	"hipc_gene_sig_complete_24336226_4.txt"
