""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"complete_signature_file"
""	"hipc_gene_17349694_6"	"2007.05"	"hipc_gene_17349694_6"	"peripheral blood mononuclear cell"	"FCGR3A"	"gene expression"	"down"	"none"	"18"	"Hours"	"time of vaccination (first dose)"	"18hr-0hr"	"francisella tularensis"	""	"F. tularensis vaccine LVS"	"VO_0000271"	""	"adults (22-54)"	"17349694"	"2007"	"Fig 6"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"adults"	"22"	"54"	"years"	"6"	"134"	"FCGR3A"	"21"	"hipc_gene_sig_17349694_6.txt"	"hipc_gene_sig_complete_17349694_6.txt"
""	"hipc_gene_17349694_6"	"2007.05"	"hipc_gene_17349694_6"	"peripheral blood mononuclear cell"	"CD83"	"gene expression"	"down"	"none"	"18"	"Hours"	"time of vaccination (first dose)"	"18hr-0hr"	"francisella tularensis"	""	"F. tularensis vaccine LVS"	"VO_0000271"	""	"adults (22-54)"	"17349694"	"2007"	"Fig 6"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"adults"	"22"	"54"	"years"	"6"	"134"	"CD83"	"21"	"hipc_gene_sig_17349694_6.txt"	"hipc_gene_sig_complete_17349694_6.txt"
""	"hipc_gene_17349694_6"	"2007.05"	"hipc_gene_17349694_6"	"peripheral blood mononuclear cell"	"CCL21"	"gene expression"	"down"	"none"	"18"	"Hours"	"time of vaccination (first dose)"	"18hr-0hr"	"francisella tularensis"	""	"F. tularensis vaccine LVS"	"VO_0000271"	""	"adults (22-54)"	"17349694"	"2007"	"Fig 6"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"adults"	"22"	"54"	"years"	"6"	"134"	"CCL21"	"21"	"hipc_gene_sig_17349694_6.txt"	"hipc_gene_sig_complete_17349694_6.txt"
""	"hipc_gene_17349694_6"	"2007.05"	"hipc_gene_17349694_6"	"peripheral blood mononuclear cell"	"ICAM1"	"gene expression"	"down"	"none"	"18"	"Hours"	"time of vaccination (first dose)"	"18hr-0hr"	"francisella tularensis"	""	"F. tularensis vaccine LVS"	"VO_0000271"	""	"adults (22-54)"	"17349694"	"2007"	"Fig 6"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"adults"	"22"	"54"	"years"	"6"	"134"	"ICAM1"	"21"	"hipc_gene_sig_17349694_6.txt"	"hipc_gene_sig_complete_17349694_6.txt"
""	"hipc_gene_17349694_6"	"2007.05"	"hipc_gene_17349694_6"	"peripheral blood mononuclear cell"	"ICOS"	"gene expression"	"down"	"none"	"18"	"Hours"	"time of vaccination (first dose)"	"18hr-0hr"	"francisella tularensis"	""	"F. tularensis vaccine LVS"	"VO_0000271"	""	"adults (22-54)"	"17349694"	"2007"	"Fig 6"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"adults"	"22"	"54"	"years"	"6"	"134"	"ICOS"	"21"	"hipc_gene_sig_17349694_6.txt"	"hipc_gene_sig_complete_17349694_6.txt"
""	"hipc_gene_17349694_6"	"2007.05"	"hipc_gene_17349694_6"	"peripheral blood mononuclear cell"	"LAMP3"	"gene expression"	"down"	"none"	"18"	"Hours"	"time of vaccination (first dose)"	"18hr-0hr"	"francisella tularensis"	""	"F. tularensis vaccine LVS"	"VO_0000271"	""	"adults (22-54)"	"17349694"	"2007"	"Fig 6"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"adults"	"22"	"54"	"years"	"6"	"134"	"LAMP3"	"21"	"hipc_gene_sig_17349694_6.txt"	"hipc_gene_sig_complete_17349694_6.txt"
""	"hipc_gene_17349694_6"	"2007.05"	"hipc_gene_17349694_6"	"peripheral blood mononuclear cell"	"CCL20"	"gene expression"	"down"	"none"	"18"	"Hours"	"time of vaccination (first dose)"	"18hr-0hr"	"francisella tularensis"	""	"F. tularensis vaccine LVS"	"VO_0000271"	""	"adults (22-54)"	"17349694"	"2007"	"Fig 6"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"adults"	"22"	"54"	"years"	"6"	"134"	"CCL20"	"21"	"hipc_gene_sig_17349694_6.txt"	"hipc_gene_sig_complete_17349694_6.txt"
""	"hipc_gene_17349694_6"	"2007.05"	"hipc_gene_17349694_6"	"peripheral blood mononuclear cell"	"CCL19"	"gene expression"	"down"	"none"	"18"	"Hours"	"time of vaccination (first dose)"	"18hr-0hr"	"francisella tularensis"	""	"F. tularensis vaccine LVS"	"VO_0000271"	""	"adults (22-54)"	"17349694"	"2007"	"Fig 6"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"adults"	"22"	"54"	"years"	"6"	"134"	"CCL19"	"21"	"hipc_gene_sig_17349694_6.txt"	"hipc_gene_sig_complete_17349694_6.txt"
""	"hipc_gene_17349694_6"	"2007.05"	"hipc_gene_17349694_6"	"peripheral blood mononuclear cell"	"CCL18"	"gene expression"	"down"	"none"	"18"	"Hours"	"time of vaccination (first dose)"	"18hr-0hr"	"francisella tularensis"	""	"F. tularensis vaccine LVS"	"VO_0000271"	""	"adults (22-54)"	"17349694"	"2007"	"Fig 6"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"adults"	"22"	"54"	"years"	"6"	"134"	"CCL18"	"21"	"hipc_gene_sig_17349694_6.txt"	"hipc_gene_sig_complete_17349694_6.txt"
""	"hipc_gene_17349694_6"	"2007.05"	"hipc_gene_17349694_6"	"peripheral blood mononuclear cell"	"TAP2"	"gene expression"	"down"	"none"	"18"	"Hours"	"time of vaccination (first dose)"	"18hr-0hr"	"francisella tularensis"	""	"F. tularensis vaccine LVS"	"VO_0000271"	""	"adults (22-54)"	"17349694"	"2007"	"Fig 6"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"adults"	"22"	"54"	"years"	"6"	"134"	"TAP2"	"21"	"hipc_gene_sig_17349694_6.txt"	"hipc_gene_sig_complete_17349694_6.txt"
""	"hipc_gene_17349694_6"	"2007.05"	"hipc_gene_17349694_6"	"peripheral blood mononuclear cell"	"CARD9"	"gene expression"	"down"	"none"	"18"	"Hours"	"time of vaccination (first dose)"	"18hr-0hr"	"francisella tularensis"	""	"F. tularensis vaccine LVS"	"VO_0000271"	""	"adults (22-54)"	"17349694"	"2007"	"Fig 6"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"adults"	"22"	"54"	"years"	"6"	"134"	"CARD9"	"21"	"hipc_gene_sig_17349694_6.txt"	"hipc_gene_sig_complete_17349694_6.txt"
""	"hipc_gene_17349694_6"	"2007.05"	"hipc_gene_17349694_6"	"peripheral blood mononuclear cell"	"CARD10"	"gene expression"	"down"	"none"	"18"	"Hours"	"time of vaccination (first dose)"	"18hr-0hr"	"francisella tularensis"	""	"F. tularensis vaccine LVS"	"VO_0000271"	""	"adults (22-54)"	"17349694"	"2007"	"Fig 6"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"adults"	"22"	"54"	"years"	"6"	"134"	"CARD10"	"21"	"hipc_gene_sig_17349694_6.txt"	"hipc_gene_sig_complete_17349694_6.txt"
""	"hipc_gene_17349694_6"	"2007.05"	"hipc_gene_17349694_6"	"peripheral blood mononuclear cell"	"IRAK1"	"gene expression"	"down"	"none"	"18"	"Hours"	"time of vaccination (first dose)"	"18hr-0hr"	"francisella tularensis"	""	"F. tularensis vaccine LVS"	"VO_0000271"	""	"adults (22-54)"	"17349694"	"2007"	"Fig 6"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"adults"	"22"	"54"	"years"	"6"	"134"	"IRAK1"	"21"	"hipc_gene_sig_17349694_6.txt"	"hipc_gene_sig_complete_17349694_6.txt"
""	"hipc_gene_17349694_6"	"2007.05"	"hipc_gene_17349694_6"	"peripheral blood mononuclear cell"	"IRAK1BP1"	"gene expression"	"down"	"none"	"18"	"Hours"	"time of vaccination (first dose)"	"18hr-0hr"	"francisella tularensis"	""	"F. tularensis vaccine LVS"	"VO_0000271"	""	"adults (22-54)"	"17349694"	"2007"	"Fig 6"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"adults"	"22"	"54"	"years"	"6"	"134"	"IRAK1BP1"	"21"	"hipc_gene_sig_17349694_6.txt"	"hipc_gene_sig_complete_17349694_6.txt"
""	"hipc_gene_17349694_6"	"2007.05"	"hipc_gene_17349694_6"	"peripheral blood mononuclear cell"	"NOD1"	"gene expression"	"down"	"none"	"18"	"Hours"	"time of vaccination (first dose)"	"18hr-0hr"	"francisella tularensis"	""	"F. tularensis vaccine LVS"	"VO_0000271"	""	"adults (22-54)"	"17349694"	"2007"	"Fig 6"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"adults"	"22"	"54"	"years"	"6"	"134"	"NOD1"	"21"	"hipc_gene_sig_17349694_6.txt"	"hipc_gene_sig_complete_17349694_6.txt"
""	"hipc_gene_17349694_6"	"2007.05"	"hipc_gene_17349694_6"	"peripheral blood mononuclear cell"	"PYCARD"	"gene expression"	"down"	"none"	"18"	"Hours"	"time of vaccination (first dose)"	"18hr-0hr"	"francisella tularensis"	""	"F. tularensis vaccine LVS"	"VO_0000271"	""	"adults (22-54)"	"17349694"	"2007"	"Fig 6"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"adults"	"22"	"54"	"years"	"6"	"134"	"PYCARD"	"21"	"hipc_gene_sig_17349694_6.txt"	"hipc_gene_sig_complete_17349694_6.txt"
""	"hipc_gene_17349694_6"	"2007.05"	"hipc_gene_17349694_6"	"peripheral blood mononuclear cell"	"TICAM1"	"gene expression"	"down"	"none"	"18"	"Hours"	"time of vaccination (first dose)"	"18hr-0hr"	"francisella tularensis"	""	"F. tularensis vaccine LVS"	"VO_0000271"	""	"adults (22-54)"	"17349694"	"2007"	"Fig 6"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"adults"	"22"	"54"	"years"	"6"	"134"	"TICAM1"	"21"	"hipc_gene_sig_17349694_6.txt"	"hipc_gene_sig_complete_17349694_6.txt"
