""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"complete_signature_file"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"ASH2L"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"ASH2L"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"ATP6V1B2"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"ATP6V1B2"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"ATP6V1C1"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"ATP6V1C1"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"ATP6V1E1"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"ATP6V1E1"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"BCAP31"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"BCAP31"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"BCAT2"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"BCAT2"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"BTN3A2"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"BTN3A2"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"BTN3A3"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"BTN3A3"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"VIPAS39"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"VIPAS39"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"RTCB"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"RTCB"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"KIAA0930"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"KIAA0930"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"C3AR1"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"C3AR1"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"CACNA2D3"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"CACNA2D3"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"CCDC22"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"CCDC22"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"CCR2"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"CCR2"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"CCT3"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"CCT3"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"CD1C"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"CD1C"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"CD300LF"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"CD300LF"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"CD79B"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"CD79B"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"CD8B"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"CD8B"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"CEBPA"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"CEBPA"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"CISH"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"CISH"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"CLU"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"CLU"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"COMT"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"COMT"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"CORO1A"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"CORO1A"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"CSF1R"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"CSF1R"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"CSNK2A1"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"CSNK2A1"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"CTSZ"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"CTSZ"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"CTTN"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"CTTN"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"CX3CR1"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"CX3CR1"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"SASH3"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"SASH3"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"CYP27A1"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"CYP27A1"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"DAXX"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"DAXX"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"DDX23"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"DDX23"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"DOK2"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"DOK2"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"DTX2"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"DTX2"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
""	"hipc_gene_17651872_6"	"2007.08"	"hipc_gene_17651872_6"	"peripheral blood mononuclear cell"	"DYNLL1"	"gene expression"	"down"	"none"	"50 to 60"	"Days"	"time of vaccination (first dose)"	"(50-60)d-0d"	"vaccinia virus"	""	"APSV Wetvax"	"VO_0004808"	""	"adults (18-32)"	"17651872"	"2007"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"adults"	"18"	"32"	"years"	"6"	"118"	"DYNLL1"	"143"	"hipc_gene_sig_17651872_6.txt"	"hipc_gene_sig_complete_17651872_6.txt"
