""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"complete_signature_file"
""	"hipc_gene_24336226_12"	"2014.02"	"hipc_gene_24336226_12"	"peripheral blood mononuclear cell"	"HLA-DQB1"	"gene expression"	"negatively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"12"	"26"	"HLA-DQB1"	"19"	"hipc_gene_sig_24336226_12.txt"	"hipc_gene_sig_complete_24336226_12.txt"
""	"hipc_gene_24336226_12"	"2014.02"	"hipc_gene_24336226_12"	"peripheral blood mononuclear cell"	"HLA-C"	"gene expression"	"negatively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"12"	"26"	"HLA-C"	"19"	"hipc_gene_sig_24336226_12.txt"	"hipc_gene_sig_complete_24336226_12.txt"
""	"hipc_gene_24336226_12"	"2014.02"	"hipc_gene_24336226_12"	"peripheral blood mononuclear cell"	"CD4"	"gene expression"	"negatively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"12"	"26"	"CD4"	"19"	"hipc_gene_sig_24336226_12.txt"	"hipc_gene_sig_complete_24336226_12.txt"
""	"hipc_gene_24336226_12"	"2014.02"	"hipc_gene_24336226_12"	"peripheral blood mononuclear cell"	"WDFY4"	"gene expression"	"negatively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"12"	"26"	"WDFY4"	"19"	"hipc_gene_sig_24336226_12.txt"	"hipc_gene_sig_complete_24336226_12.txt"
""	"hipc_gene_24336226_12"	"2014.02"	"hipc_gene_24336226_12"	"peripheral blood mononuclear cell"	"ASPH"	"gene expression"	"negatively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"12"	"26"	"ASPH"	"19"	"hipc_gene_sig_24336226_12.txt"	"hipc_gene_sig_complete_24336226_12.txt"
""	"hipc_gene_24336226_12"	"2014.02"	"hipc_gene_24336226_12"	"peripheral blood mononuclear cell"	"ITPR3"	"gene expression"	"negatively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"12"	"26"	"ITPR3"	"19"	"hipc_gene_sig_24336226_12.txt"	"hipc_gene_sig_complete_24336226_12.txt"
""	"hipc_gene_24336226_12"	"2014.02"	"hipc_gene_24336226_12"	"peripheral blood mononuclear cell"	"SLC27A2"	"gene expression"	"negatively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"12"	"26"	"SLC27A2"	"19"	"hipc_gene_sig_24336226_12.txt"	"hipc_gene_sig_complete_24336226_12.txt"
""	"hipc_gene_24336226_12"	"2014.02"	"hipc_gene_24336226_12"	"peripheral blood mononuclear cell"	"LPCAT1"	"gene expression"	"negatively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"12"	"26"	"AGPAT9"	"19"	"hipc_gene_sig_24336226_12.txt"	"hipc_gene_sig_complete_24336226_12.txt"
""	"hipc_gene_24336226_12"	"2014.02"	"hipc_gene_24336226_12"	"peripheral blood mononuclear cell"	"VCAM1"	"gene expression"	"negatively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"12"	"26"	"VCAM1"	"19"	"hipc_gene_sig_24336226_12.txt"	"hipc_gene_sig_complete_24336226_12.txt"
""	"hipc_gene_24336226_12"	"2014.02"	"hipc_gene_24336226_12"	"peripheral blood mononuclear cell"	"IL23A"	"gene expression"	"negatively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"12"	"26"	"IL23A"	"19"	"hipc_gene_sig_24336226_12.txt"	"hipc_gene_sig_complete_24336226_12.txt"
""	"hipc_gene_24336226_12"	"2014.02"	"hipc_gene_24336226_12"	"peripheral blood mononuclear cell"	"BCL3"	"gene expression"	"negatively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"12"	"26"	"BCL3"	"19"	"hipc_gene_sig_24336226_12.txt"	"hipc_gene_sig_complete_24336226_12.txt"
""	"hipc_gene_24336226_12"	"2014.02"	"hipc_gene_24336226_12"	"peripheral blood mononuclear cell"	"CCN2"	"gene expression"	"negatively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"12"	"26"	"CTGF"	"19"	"hipc_gene_sig_24336226_12.txt"	"hipc_gene_sig_complete_24336226_12.txt"
""	"hipc_gene_24336226_12"	"2014.02"	"hipc_gene_24336226_12"	"peripheral blood mononuclear cell"	"STAT4"	"gene expression"	"negatively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"12"	"26"	"STAT4"	"19"	"hipc_gene_sig_24336226_12.txt"	"hipc_gene_sig_complete_24336226_12.txt"
""	"hipc_gene_24336226_12"	"2014.02"	"hipc_gene_24336226_12"	"peripheral blood mononuclear cell"	"CD80"	"gene expression"	"negatively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"12"	"26"	"CD80"	"19"	"hipc_gene_sig_24336226_12.txt"	"hipc_gene_sig_complete_24336226_12.txt"
""	"hipc_gene_24336226_12"	"2014.02"	"hipc_gene_24336226_12"	"peripheral blood mononuclear cell"	"HS3ST3B1"	"gene expression"	"negatively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"12"	"26"	"HS3ST3B1"	"19"	"hipc_gene_sig_24336226_12.txt"	"hipc_gene_sig_complete_24336226_12.txt"
