""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"complete_signature_file"
""	"hipc_gene_29580160_2"	"2018.07"	"hipc_gene_29580160_2"	"peripheral blood mononuclear cell"	"CEACAM8"	"gene expression"	"up"	"none"	"0"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"2"	"421"	"CEACAM8"	"19"	"hipc_gene_sig_29580160_2.txt"	"hipc_gene_sig_complete_29580160_2.txt"
""	"hipc_gene_29580160_2"	"2018.07"	"hipc_gene_29580160_2"	"peripheral blood mononuclear cell"	"DEFA1B"	"gene expression"	"up"	"none"	"0"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"2"	"421"	"DEFA1B"	"19"	"hipc_gene_sig_29580160_2.txt"	"hipc_gene_sig_complete_29580160_2.txt"
""	"hipc_gene_29580160_2"	"2018.07"	"hipc_gene_29580160_2"	"peripheral blood mononuclear cell"	"LTF"	"gene expression"	"up"	"none"	"0"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"2"	"421"	"LTF"	"19"	"hipc_gene_sig_29580160_2.txt"	"hipc_gene_sig_complete_29580160_2.txt"
""	"hipc_gene_29580160_2"	"2018.07"	"hipc_gene_29580160_2"	"peripheral blood mononuclear cell"	"MMP8"	"gene expression"	"up"	"none"	"0"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"2"	"421"	"MMP8"	"19"	"hipc_gene_sig_29580160_2.txt"	"hipc_gene_sig_complete_29580160_2.txt"
""	"hipc_gene_29580160_2"	"2018.07"	"hipc_gene_29580160_2"	"peripheral blood mononuclear cell"	"OLR1"	"gene expression"	"up"	"none"	"0"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"2"	"421"	"OLR1"	"19"	"hipc_gene_sig_29580160_2.txt"	"hipc_gene_sig_complete_29580160_2.txt"
""	"hipc_gene_29580160_2"	"2018.07"	"hipc_gene_29580160_2"	"peripheral blood mononuclear cell"	"RNASE3"	"gene expression"	"up"	"none"	"0"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"2"	"421"	"RNASE3"	"19"	"hipc_gene_sig_29580160_2.txt"	"hipc_gene_sig_complete_29580160_2.txt"
""	"hipc_gene_29580160_2"	"2018.07"	"hipc_gene_29580160_2"	"peripheral blood mononuclear cell"	"CAMP"	"gene expression"	"up"	"none"	"0"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"2"	"421"	"CAMP"	"19"	"hipc_gene_sig_29580160_2.txt"	"hipc_gene_sig_complete_29580160_2.txt"
""	"hipc_gene_29580160_2"	"2018.07"	"hipc_gene_29580160_2"	"peripheral blood mononuclear cell"	"DNM1P46"	"gene expression"	"up"	"none"	"0"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"2"	"421"	"DNM1P46"	"19"	"hipc_gene_sig_29580160_2.txt"	"hipc_gene_sig_complete_29580160_2.txt"
""	"hipc_gene_29580160_2"	"2018.07"	"hipc_gene_29580160_2"	"peripheral blood mononuclear cell"	"TCN1"	"gene expression"	"up"	"none"	"0"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"2"	"421"	"TCN1"	"19"	"hipc_gene_sig_29580160_2.txt"	"hipc_gene_sig_complete_29580160_2.txt"
""	"hipc_gene_29580160_2"	"2018.07"	"hipc_gene_29580160_2"	"peripheral blood mononuclear cell"	"MS4A3"	"gene expression"	"up"	"none"	"0"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"2"	"421"	"MS4A3"	"19"	"hipc_gene_sig_29580160_2.txt"	"hipc_gene_sig_complete_29580160_2.txt"
""	"hipc_gene_29580160_2"	"2018.07"	"hipc_gene_29580160_2"	"peripheral blood mononuclear cell"	"SLPI"	"gene expression"	"up"	"none"	"0"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"2"	"421"	"SLPI"	"19"	"hipc_gene_sig_29580160_2.txt"	"hipc_gene_sig_complete_29580160_2.txt"
""	"hipc_gene_29580160_2"	"2018.07"	"hipc_gene_29580160_2"	"peripheral blood mononuclear cell"	"CPA3"	"gene expression"	"up"	"none"	"0"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"2"	"421"	"CPA3"	"19"	"hipc_gene_sig_29580160_2.txt"	"hipc_gene_sig_complete_29580160_2.txt"
""	"hipc_gene_29580160_2"	"2018.07"	"hipc_gene_29580160_2"	"peripheral blood mononuclear cell"	"TKTL1"	"gene expression"	"up"	"none"	"0"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"2"	"421"	"TKTL1"	"19"	"hipc_gene_sig_29580160_2.txt"	"hipc_gene_sig_complete_29580160_2.txt"
""	"hipc_gene_29580160_2"	"2018.07"	"hipc_gene_29580160_2"	"peripheral blood mononuclear cell"	"ARG1"	"gene expression"	"up"	"none"	"0"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"2"	"421"	"ARG1"	"19"	"hipc_gene_sig_29580160_2.txt"	"hipc_gene_sig_complete_29580160_2.txt"
""	"hipc_gene_29580160_2"	"2018.07"	"hipc_gene_29580160_2"	"peripheral blood mononuclear cell"	"FOLR3"	"gene expression"	"up"	"none"	"0"	"days"	"time of vaccination (first dose)"	"non-responders vs responders"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"adults (<50)"	"29580160"	"2018"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"2"	"421"	"FOLR3"	"19"	"hipc_gene_sig_29580160_2.txt"	"hipc_gene_sig_complete_29580160_2.txt"
