""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"GNB5"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"GNB5"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"MTRF1"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"MTRF1"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"GPR1"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"GPR1"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"TTC33"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"TTC33"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"ZFP91"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"ZFP91"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"ARID4A"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"ARID4A"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"NFAT5"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"NFAT5"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"RGS18"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"RGS18"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"MYO3B"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"MYO3B"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"C19orf25"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"C19orf25"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"SPATA13"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"SPATA13"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"BAIAP2L1"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"BAIAP2L1"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"SSH1"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"SSH1"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"PABPC1"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"PABPC1"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"SPIN1"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"SPIN1"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"ARAP2"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"ARAP2"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"LZTFL1"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"LZTFL1"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"CLIC3"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"CLIC3"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"ZBTB20"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"ZBTB20"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"TMEM191A"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"TMEM191A"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"TUBD1"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"TUBD1"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"ERLIN1"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"ERLIN1"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"IL17RD"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"IL17RD"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"MTFR1"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"MTFR1"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"ZNF140"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"ZNF140"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"OSBPL8"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"OSBPL8"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"NOL8"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"NOL8"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"DCLRE1C"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"DCLRE1C"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"UHMK1"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"UHMK1"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"TAOK1"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"TAOK1"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"THAP1"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"THAP1"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"FOXO3B"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"FOXO3B"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"ACKR3"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"ACKR3"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"TMEM267"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"TMEM267"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"ARAP1"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"ARAP1"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"SPDYE6"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"SPDYE6"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
""	"hipc_gene_28853442_7"	"2018.03"	"hipc_gene_28853442_7"	"CD4-positive, alpha-beta memory T cell"	"GTPBP6"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"adults (18-45)"	"28853442"	"2017"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"7"	"481"	"GTPBP6"	"hipc_gene_sig_28853442_7.txt"	"hipc_gene_sig_complete_28853442_7.txt"
