""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"signature_source_url"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"complete_signature_file"
""	"hipc_gene_19155521_3"	"2009.02"	"hipc_gene_19155521_3"	"peripheral blood mononuclear cell"	"SLAMF1"	"gene expression"	"positively"	"none"	"7"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"3"	"158"	"SLAMF1"	"21"	"hipc_gene_sig_19155521_3.txt"	"hipc_gene_sig_complete_19155521_3.txt"
""	"hipc_gene_19155521_3"	"2009.02"	"hipc_gene_19155521_3"	"peripheral blood mononuclear cell"	"ADGRB3"	"gene expression"	"positively"	"none"	"7"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"3"	"158"	"ADGRB3"	"21"	"hipc_gene_sig_19155521_3.txt"	"hipc_gene_sig_complete_19155521_3.txt"
""	"hipc_gene_19155521_3"	"2009.02"	"hipc_gene_19155521_3"	"peripheral blood mononuclear cell"	"ALAS1"	"gene expression"	"positively"	"none"	"7"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"3"	"158"	"ALAS1"	"21"	"hipc_gene_sig_19155521_3.txt"	"hipc_gene_sig_complete_19155521_3.txt"
""	"hipc_gene_19155521_3"	"2009.02"	"hipc_gene_19155521_3"	"peripheral blood mononuclear cell"	"AURKA"	"gene expression"	"positively"	"none"	"7"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"3"	"158"	"AURKA"	"21"	"hipc_gene_sig_19155521_3.txt"	"hipc_gene_sig_complete_19155521_3.txt"
""	"hipc_gene_19155521_3"	"2009.02"	"hipc_gene_19155521_3"	"peripheral blood mononuclear cell"	"HIRIP3"	"gene expression"	"positively"	"none"	"7"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"3"	"158"	"HIRIP3"	"21"	"hipc_gene_sig_19155521_3.txt"	"hipc_gene_sig_complete_19155521_3.txt"
""	"hipc_gene_19155521_3"	"2009.02"	"hipc_gene_19155521_3"	"peripheral blood mononuclear cell"	"CD180"	"gene expression"	"positively"	"none"	"7"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"3"	"158"	"CD180"	"21"	"hipc_gene_sig_19155521_3.txt"	"hipc_gene_sig_complete_19155521_3.txt"
""	"hipc_gene_19155521_3"	"2009.02"	"hipc_gene_19155521_3"	"peripheral blood mononuclear cell"	"GGT5"	"gene expression"	"positively"	"none"	"7"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"3"	"158"	"GGT5"	"21"	"hipc_gene_sig_19155521_3.txt"	"hipc_gene_sig_complete_19155521_3.txt"
""	"hipc_gene_19155521_3"	"2009.02"	"hipc_gene_19155521_3"	"peripheral blood mononuclear cell"	"PFKP"	"gene expression"	"positively"	"none"	"7"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"3"	"158"	"PFKP"	"21"	"hipc_gene_sig_19155521_3.txt"	"hipc_gene_sig_complete_19155521_3.txt"
""	"hipc_gene_19155521_3"	"2009.02"	"hipc_gene_19155521_3"	"peripheral blood mononuclear cell"	"TPI1"	"gene expression"	"positively"	"none"	"7"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"3"	"158"	"TPI1"	"21"	"hipc_gene_sig_19155521_3.txt"	"hipc_gene_sig_complete_19155521_3.txt"
""	"hipc_gene_19155521_3"	"2009.02"	"hipc_gene_19155521_3"	"peripheral blood mononuclear cell"	"IL6"	"gene expression"	"positively"	"none"	"7"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"3"	"158"	"IL6"	"21"	"hipc_gene_sig_19155521_3.txt"	"hipc_gene_sig_complete_19155521_3.txt"
""	"hipc_gene_19155521_3"	"2009.02"	"hipc_gene_19155521_3"	"peripheral blood mononuclear cell"	"TNF"	"gene expression"	"positively"	"none"	"7"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"3"	"158"	"TNF"	"21"	"hipc_gene_sig_19155521_3.txt"	"hipc_gene_sig_complete_19155521_3.txt"
""	"hipc_gene_19155521_3"	"2009.02"	"hipc_gene_19155521_3"	"peripheral blood mononuclear cell"	"INHBA"	"gene expression"	"positively"	"none"	"7"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"3"	"158"	"INHBA"	"21"	"hipc_gene_sig_19155521_3.txt"	"hipc_gene_sig_complete_19155521_3.txt"
""	"hipc_gene_19155521_3"	"2009.02"	"hipc_gene_19155521_3"	"peripheral blood mononuclear cell"	"ARHGAP29"	"gene expression"	"positively"	"none"	"7"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"3"	"158"	"ARHGAP29"	"21"	"hipc_gene_sig_19155521_3.txt"	"hipc_gene_sig_complete_19155521_3.txt"
""	"hipc_gene_19155521_3"	"2009.02"	"hipc_gene_19155521_3"	"peripheral blood mononuclear cell"	"NTN1"	"gene expression"	"positively"	"none"	"7"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"3"	"158"	"NTN1"	"21"	"hipc_gene_sig_19155521_3.txt"	"hipc_gene_sig_complete_19155521_3.txt"
""	"hipc_gene_19155521_3"	"2009.02"	"hipc_gene_19155521_3"	"peripheral blood mononuclear cell"	"GML"	"gene expression"	"positively"	"none"	"7"	"Months"	"time of vaccination (first dose)"	"correlated with antibody response"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table III"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Supplemetary_t.doc' target='_blank'>Supplemetary_t.doc</a>"	"Spearman Correlation of Gene Expression with Neutralizing Antibody Levels"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"3"	"158"	"GML"	"21"	"hipc_gene_sig_19155521_3.txt"	"hipc_gene_sig_complete_19155521_3.txt"
