""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"publication_reference_url"
""	"20181205-hipciof_ctf_26726811"	"2018.12.05"	"hipciof_ctf_6"	"peripheral blood mononuclear cell"	"gamma-delta T cell"	"Cell type frequency"	"up"	"none"	"1"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2010"	"Pandemrix"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"
""	"20181205-hipciof_ctf_26726811"	"2018.12.05"	"hipciof_ctf_6"	"peripheral blood mononuclear cell"	"plasma cell"	"Cell type frequency"	"up"	"none"	"1"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2010"	"Pandemrix"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"
""	"20181205-hipciof_ctf_26726811"	"2018.12.05"	"hipciof_ctf_6"	"peripheral blood mononuclear cell"	"plasma cell"	"Cell type frequency"	"up"	"none"	"7"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"
""	"20181205-hipciof_ctf_26726811"	"2018.12.05"	"hipciof_ctf_6"	"peripheral blood mononuclear cell"	"plasma cell"	"Cell type frequency"	"up"	"none"	"7"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2010"	"Pandemrix"	"VO_0000410"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"
""	"20181205-hipciof_ctf_26726811"	"2018.12.05"	"hipciof_ctf_6"	"peripheral blood mononuclear cell"	"plasma cell"	"Cell type frequency"	"up"	"none"	"7"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2010"	"Pandemrix"	"VO_0000410"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"
""	"20181205-hipciof_ctf_26726811"	"2018.12.05"	"hipciof_ctf_6"	"peripheral blood mononuclear cell"	"CD8-positive, CXCR3-positive, alpha-beta regulatory T cell"	"Cell type frequency"	"down"	"none"	"1"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-35)"	"26726811"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"
""	"20181205-hipciof_ctf_26726811"	"2018.12.05"	"hipciof_ctf_6"	"peripheral blood mononuclear cell"	"CD8-positive, CXCR3-positive, alpha-beta regulatory T cell"	"Cell type frequency"	"down"	"none"	"1"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2010"	"Pandemrix"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-35)"	"26726811"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"
""	"20181205-hipciof_ctf_26726811"	"2018.12.05"	"hipciof_ctf_6"	"peripheral blood mononuclear cell"	"CD8-positive, CXCR3-positive, alpha-beta regulatory T cell"	"Cell type frequency"	"down"	"none"	"1"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2010"	"Pandemrix"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-35)"	"26726811"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"
""	"20181205-hipciof_ctf_26726811"	"2018.12.05"	"hipciof_ctf_6"	"peripheral blood mononuclear cell"	"plasmablast"	"Cell type frequency"	"up"	"none"	"7"	"Days"	"Influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"
""	"20181205-hipciof_ctf_26726811"	"2018.12.05"	"hipciof_ctf_6"	"peripheral blood mononuclear cell"	"plasmablast"	"Cell type frequency"	"up"	"none"	"7"	"Days"	"Influenza A virus (A/Perth/16/2009(H3N2))"	"2010"	"Pandemrix"	"VO_0000410"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"
""	"20181205-hipciof_ctf_26726811"	"2018.12.05"	"hipciof_ctf_6"	"peripheral blood mononuclear cell"	"plasmablast"	"Cell type frequency"	"up"	"none"	"7"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2010"	"Pandemrix"	"VO_0000410"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26726811"
