""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"publication_reference_url"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"class switched memory B cell"	"Cell type frequency"	"down"	"none"	"7"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"CD3-positive, CD4-positive, CD28-positive B cell"	"Cell type frequency"	"down"	"none"	"7"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"T cells CD3+/CD4+/Ki67+"	"Cell type frequency"	"down"	"none"	"7"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"T cells CD3+/CD8+/CD28+"	"Cell type frequency"	"down"	"none"	"7"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"T cells CD3+/CD8+/Ki67+"	"Cell type frequency"	"down"	"none"	"7"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"Monocytes (CD14+)"	"Cell type frequency"	"down"	"none"	"14"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"14d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"NK cells (CD14-/CD20-/CD3-/NK/NKP46+)"	"Cell type frequency"	"down"	"none"	"14"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"14d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"T cells CD3+/CD4+/Ki67+"	"Cell type frequency"	"down"	"none"	"14"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"14d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"T cells CD3+/CD8+/Ki67+"	"Cell type frequency"	"down"	"none"	"14"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"14d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"plasmacytoid dendritic cell"	"Cell type frequency"	"up"	"none"	"28"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"28d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"B cells CD3-/CD19+CD20+"	"Cell type frequency"	"up"	"none"	"28"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"28d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"B cells CD3-/CD19+CD20+/IgD-IgM+/CD27+"	"Cell type frequency"	"up"	"none"	"28"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"28d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"T cells Cd14-/CD3+/CD4+/IL2+/ENV"	"Cell type frequency"	"up"	"none"	"28"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"28d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"NK cells (CD14-/CD20/CD3-/NK)"	"Cell type frequency"	"down"	"none"	"28"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"28d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"NK cells (CD14-/CD20-/CD3-/NK/NKG2A+)"	"Cell type frequency"	"down"	"none"	"28"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"28d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"NK cells (CD14-/CD20-/CD3-/NK/NKP46+)"	"Cell type frequency"	"down"	"none"	"28"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"28d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"B cells CD3+/CD4+/CD28+"	"Cell type frequency"	"down"	"none"	"28"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"28d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"T cells CD3+/CD4+/Ki67+"	"Cell type frequency"	"down"	"none"	"28"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"28d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"T cells CD3+/CD8+/Ki67+"	"Cell type frequency"	"down"	"none"	"28"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"28d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"DC (NK-/CD123)"	"Cell type frequency"	"up"	"none"	"26"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"26d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"B cells CD3-/CD19+CD20+"	"Cell type frequency"	"up"	"none"	"26"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"26d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"B cells CD3-/CD19+CD20+/IgD-IgM+/CD27+"	"Cell type frequency"	"up"	"none"	"26"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"26d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"B cells CD3-/CD19+CD20+/IgD-IgM-/CD27+"	"Cell type frequency"	"up"	"none"	"26"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"26d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"T cells CD14-/CD3+/CD4+/IL2+/NS1"	"Cell type frequency"	"up"	"none"	"26"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"26d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"NK cells (CD14-/CD20/CD3-/NK)"	"Cell type frequency"	"down"	"none"	"26"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"26d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"NK cells (CD14-/CD20-/CD3-/NK/NKG2A+)"	"Cell type frequency"	"down"	"none"	"26"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"26d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"NK cells (CD14-/CD20-/CD3-/NK/NKP46+)"	"Cell type frequency"	"down"	"none"	"26"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"26d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"T cells CD3+/CD4+/Ki67+"	"Cell type frequency"	"down"	"none"	"26"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"26d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"T cells CD3+/CD8+/Ki67+"	"Cell type frequency"	"down"	"none"	"26"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"26d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"CD11c-positive DC cell"	"Cell type frequency"	"up"	"none"	"86"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"plasmacytoid dendritic cell"	"Cell type frequency"	"up"	"none"	"86"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"B cells CD3-/CD19+CD20+"	"Cell type frequency"	"up"	"none"	"14"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"14d-0d"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"DC HLA-DR+CD11c+"	"Cell type frequency"	"down"	"none"	"14"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"Flavivirus-naive participants"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"DC HLA-DR+CD11c+"	"Cell type frequency"	"down"	"none"	"28"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"Flavivirus-naive participants"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"NK cells NK/P815"	"Cell type frequency"	"up"	"none"	"7"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"Flavivirus-naive participants"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"NK cells NK/CD107a+/K562"	"Cell type frequency"	"up"	"none"	"28"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"Flavivirus-naive participants"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"NK cells NK/TNFa+/K562"	"Cell type frequency"	"up"	"none"	"86"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"Flavivirus-naive participants"	"time of vaccination (first dose)"	"adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"plasmacytoid dendritic cell"	"Cell type frequency"	"up"	"none"	"7"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"7d-0d"	"time of vaccination (first dose)"	"Adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"NK Cells (CD14-/CD19-/CD3-/NK/CD107A+/K562) / (CD14-/CD19-/CD3-/NKI/IFNg+/K562) / (CD14-/CD19-/CD3-/NK/TNFa+/K562)"	"Cell type frequency"	"up"	"none"	"7"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"7d-0d"	"time of vaccination (first dose)"	"Adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"NK cells (CD14-/CD20-/CD3-/NK)"	"Cell type frequency"	"down"	"none"	"7"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"7d-0d"	"time of vaccination (first dose)"	"Adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"NK cells (CD14-/CD20-/CD3-/NK/NKG2A+)"	"Cell type frequency"	"down"	"none"	"7"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"7d-0d"	"time of vaccination (first dose)"	"Adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"NK cells (CD14-/CD20-/CD3-/NK/NKP46+)"	"Cell type frequency"	"down"	"none"	"7"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"7d-0d"	"time of vaccination (first dose)"	"Adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"B cells CD3-/CD19+CD20+/IgD-IgM-/CD27+"	"Cell type frequency"	"down"	"none"	"7"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"7d-0d"	"time of vaccination (first dose)"	"Adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"B cells CD3+/CD4+/CD28+"	"Cell type frequency"	"down"	"none"	"7"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"7d-0d"	"time of vaccination (first dose)"	"Adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"T cells CD3+/CD4+/Ki67+"	"Cell type frequency"	"down"	"none"	"7"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"7d-0d"	"time of vaccination (first dose)"	"Adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"T cells CD3+/CD8+/CD28+"	"Cell type frequency"	"down"	"none"	"7"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"7d-0d"	"time of vaccination (first dose)"	"Adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"T cells CD3+/CD8+/Ki67+"	"Cell type frequency"	"down"	"none"	"7"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"7d-0d"	"time of vaccination (first dose)"	"Adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"Monocytes (CD14+)"	"Cell type frequency"	"down"	"none"	"14"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"14d-0d"	"time of vaccination (first dose)"	"Adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"NK cells (CD14-/CD20-/CD3-/NK/NKP46+)"	"Cell type frequency"	"down"	"none"	"14"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"14d-0d"	"time of vaccination (first dose)"	"Adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"T cells CD3+/CD4+/Ki67+"	"Cell type frequency"	"down"	"none"	"14"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"14d-0d"	"time of vaccination (first dose)"	"Adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"T cells CD3+/CD8+/Ki67+"	"Cell type frequency"	"down"	"none"	"14"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"14d-0d"	"time of vaccination (first dose)"	"Adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"plasmacytoid dendritic cell"	"Cell type frequency"	"up"	"none"	"28"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"28d-0d"	"time of vaccination (first dose)"	"Adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"B cells CD3-/CD19+CD20+"	"Cell type frequency"	"up"	"none"	"28"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"28d-0d"	"time of vaccination (first dose)"	"Adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"B cells CD3-/CD19+CD20+/IgD-IgM+/CD27+"	"Cell type frequency"	"up"	"none"	"28"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"28d-0d"	"time of vaccination (first dose)"	"Adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"T cells Cd14-/CD3+/CD4+/IL2+/ENV"	"Cell type frequency"	"up"	"none"	"28"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"28d-0d"	"time of vaccination (first dose)"	"Adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
""	"20181126-hipciof_ctf_28687661"	"2018.11.26"	"hipciof_ctf"	"peripheral blood mononuclear cell"	"NK cells (CD14-/CD20/CD3-/NK)"	"Cell type frequency"	"down"	"none"	"28"	"Days"	"Yellow fever virus 17D"	""	"YF-17D"	"VO_0003134"	""	"28d-0d"	"time of vaccination (first dose)"	"Adults (25-42)"	"28687661"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28687661"
