""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"CST7"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"CST7"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"GZMH"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"GZMH"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"GNLY"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"GNLY"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"TBX21"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"TBX21"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"PRKCQ"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"PRKCQ"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"KLRB1"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"KLRB1"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"MYBL1"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"MYBL1"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"TRD"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"TRD"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"IL18RAP"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"IL18RAP"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"IL2RB"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"IL2RB"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"STAT4"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"STAT4"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"CD247"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"CD247"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"KLRD1"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"KLRD1"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"NKG7"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"NKG7"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"HOPX"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"HOPX"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"ZAP70"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"ZAP70"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"CD96"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"CD96"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"TGFBR3"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"TGFBR3"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"PTGDR"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"PTGDR"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"GZMB"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"GZMB"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"CLIC3"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"CLIC3"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"S1PR5"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"S1PR5"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"GZMA"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"GZMA"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"KLRF1"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"KLRF1"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"TRA"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"TRA"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"SH2D2A"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"SH2D2A"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"GZMM"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"GZMM"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"CCL5"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"CCL5"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"ADGRG1"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"ADGRG1"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"SAMD3"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"SAMD3"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"KLRK1"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"KLRK1"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"GIMAP7"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"GIMAP7"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"KLRC1"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"KLRC1"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"KIR2DS3"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"KIR2DS3"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"KIR3DL1"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"KIR3DL1"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"KIR2DL2"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"KIR2DL2"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"KIR2DL1"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"KIR2DL1"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"KIR2DS5"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"KIR2DS5"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"KIR2DS2"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"KIR2DS2"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
""	"hipc_gene_cor_28193898"	"2017.02"	"hipc_gene_cor_10"	"peripheral blood mononuclear cell"	"KIR2DL3"	"gene expression"	"negatively"	"none"	"56"	"Days"	"plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"Fig 5"	""	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	""	""	""	""	"2"	"74"	"KIR2DL3"	"hipc_gene_cor_28193898_74.txt"	"hipc_gene_cor_complete_28193898_74.txt"
