"observation_tier"	"template_name"	"observation_summary"	"story_title"	"submission_name"	"submission_description"	"project"	"submission_story"	"submission_story_rank"	"submission_center"	"principal_investigator"
1	"hipc_gene_cor_13"	"In <tissue_type>, <response_component> <response_component_type> was significantly <response_behavior><comparison> in cohort <cohort> after exposure to <exposure_material> targeting <target_pathogen>"	""	"hipc_gene_cor_27764254"	"Qi et al. (2016) Defective T Memory Cell Differentiation after Varicella Zoster Vaccination in Older Individuals. PLoS Pathog. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=27764254' target='_blank'>27764254</a>"	"Gene expression response to vaccine exposure (correlation)"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."
1	"hipc_gene_cor_15"	"In <tissue_type>, <response_component> <response_component_type> was significantly <response_behavior><comparison> in cohort <cohort> after exposure to <exposure_material> targeting <target_pathogen_1>, <target_pathogen_2> and/or <target_pathogen_3>"	""	"hipc_gene_cor_27441275"	"Ovsyannikova et al. (2016) Gene signatures related to HAI response following influenza A/H1N1 vaccine in older individuals. Heliyon PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=27441275' target='_blank'>27441275</a>"	"Gene expression response to vaccine exposure (correlation)"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."
1	"hipc_gene_cor_24"	"In <tissue_type>, <response_component> <response_component_type> was significantly <response_behavior><comparison> in cohort <cohort> after exposure to <exposure_material> targeting <target_pathogen>"	""	"hipc_gene_cor_19155521"	"García-Piñeres et al. (2009) Gene expression patterns induced by HPV-16 L1 virus-like particles in leukocytes from vaccine recipients. J. Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521' target='_blank'>19155521</a>"	"Gene expression response to vaccine exposure (correlation)"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."
1	"hipc_gene_cor_26"	"In <tissue_type>, <response_component> <response_component_type> was significantly <response_behavior><comparison> in subgroup <subgroup> of cohort <cohort> after exposure to <exposure_material_1> and/or <exposure_material_2> targeting <target_pathogen>"	""	"hipc_gene_cor_27322481"	"Hoft et al. (2016) Safety and Immunogenicity of the Recombinant BCG Vaccine AERAS-422 in Healthy BCG-naïve Adults: A Randomized, Active-controlled, First-in-human Phase 1 Trial. EBioMedicine PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481' target='_blank'>27322481</a>"	"Gene expression response to vaccine exposure (correlation)"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."
1	"hipc_gene_cor_28"	"In <tissue_type>, <response_component> <response_component_type> was significantly <response_behavior><comparison> in subgroup <subgroup> of cohort <cohort> after exposure to <exposure_material> targeting <target_pathogen>"	""	"hipc_gene_cor_24912498"	"Matsumiya et al. (2014) Inflammatory and myeloid-associated gene expression before and one day after infant vaccination with MVA85A correlates with induction of a T cell response. BMC Infect. Dis. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498' target='_blank'>24912498</a>"	"Gene expression response to vaccine exposure (correlation)"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."
1	"hipc_gene_cor_30"	"In <tissue_type>, <response_component> <response_component_type> was significantly <response_behavior><comparison> in subgroup <subgroup> of cohort <cohort> after exposure to <exposure_material> targeting <target_pathogen>"	""	"hipc_gene_cor_26742691"	"Fourati et al. (2016) Pre-vaccination inflammation and B-cell signalling predict age-related hyporesponse to hepatitis B vaccination. Nat Commun PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691' target='_blank'>26742691</a>"	"Gene expression response to vaccine exposure (correlation)"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."
1	"hipc_gene_cor_31"	"In <tissue_type>, <response_component> <response_component_type> was significantly <response_behavior><comparison> in cohort <cohort> after exposure to <exposure_material_1> and/or <exposure_material_2> targeting <target_pathogen_1>, <target_pathogen_2> and/or <target_pathogen_3>"	""	"hipc_gene_cor_27317456"	"Haralambieva et al. (2016) Transcriptional signatures of influenza A/H1N1-specific IgG memory-like B cell response in older individuals. Vaccine PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456' target='_blank'>27317456</a>"	"Gene expression response to vaccine exposure (correlation)"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."
1	"hipc_gene_cor_33"	"In <tissue_type>, <response_component> <response_component_type> was significantly <response_behavior><comparison> in cohort <cohort> after exposure to <exposure_material_1> and/or <exposure_material_2>"	""	"hipc_gene_cor_24725414"	"Tsang et al. (2014) Global analyses of human immune variation reveal baseline predictors of postvaccination responses. Cell PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=24725414' target='_blank'>24725414</a>"	"Gene expression response to vaccine exposure (correlation)"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."
1	"hipc_gene_cor_34"	"In <tissue_type>, <response_component> <response_component_type> was significantly <response_behavior><comparison> in cohort <cohort> after exposure to <exposure_material_1> and/or <exposure_material_2>"	""	"hipc_gene_cor_21743478"	"Nakaya et al. (2011) Systems biology of vaccination for seasonal influenza in humans. Nat. Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478' target='_blank'>21743478</a>"	"Gene expression response to vaccine exposure (correlation)"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."
1	"hipc_gene_cor_35"	"In <tissue_type>, <response_component> <response_component_type> was significantly <response_behavior><comparison> in cohort <cohort> after exposure to <exposure_material>"	""	"hipc_gene_cor_23878721"	"Franco et al. (2013) Integrative genomic analysis of the human immune response to influenza vaccination. Elife PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721' target='_blank'>23878721</a>"	"Gene expression response to vaccine exposure (correlation)"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."
1	"hipc_gene_cor_36"	"In <tissue_type>, <response_component> <response_component_type> was significantly <response_behavior><comparison> in cohort <cohort> after exposure to <exposure_material_1> and/or <exposure_material_2> targeting <target_pathogen_1>, <target_pathogen_2> and/or <target_pathogen_3>"	""	"hipc_gene_cor_24495909"	"Cao et al. (2014) Differences in antibody responses between trivalent inactivated influenza vaccine and live attenuated influenza vaccine correlate with the kinetics and magnitude of interferon signaling in children. J. Infect. Dis. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=24495909' target='_blank'>24495909</a>"	"Gene expression response to vaccine exposure (correlation)"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."
1	"hipc_gene_cor_39"	"In <tissue_type>, <response_component> <response_component_type> was significantly <response_behavior><comparison> in subgroup <subgroup> of cohort <cohort> after exposure to <exposure_material>"	""	"hipc_gene_cor_26682988"	"Nakaya et al. (2015) Systems Analysis of Immunity to Influenza Vaccination across Multiple Years and in Diverse Populations Reveals Shared Molecular Signatures. Immunity PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=26682988' target='_blank'>26682988</a>"	"Gene expression response to vaccine exposure (correlation)"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."
1	"hipc_gene_cor_41"	"In <tissue_type>, <response_component> <response_component_type> was significantly <response_behavior><comparison> in cohort <cohort> after exposure to <exposure_material> targeting <target_pathogen_1>, <target_pathogen_2> and/or <target_pathogen_3>"	""	"hipc_gene_cor_23591775"	"Furman et al. (2013) Apoptosis and other immune biomarkers predict influenza vaccine responsiveness. Mol. Syst. Biol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=23591775' target='_blank'>23591775</a>"	"Gene expression response to vaccine exposure (correlation)"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."
1	"hipc_gene_cor_45"	"In <tissue_type>, <response_component> <response_component_type> was significantly <response_behavior><comparison> in subgroup <subgroup> of cohort <cohort> after exposure to <exposure_material> targeting <target_pathogen>"	""	"hipc_gene_cor_29868000"	"Weinberger et al. (2018) Impaired Immune Response to Primary but Not to Booster Vaccination Against Hepatitis B in Older Adults. Front Immunol PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=29868000' target='_blank'>29868000</a>"	"Gene expression response to vaccine exposure (correlation)"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."
