""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"	"signature_file"	"complete_signature_file"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"ATRX"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"ATRX"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"CCDC186"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"CCDC186"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"LCOR"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"LCOR"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"CASC4"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"CASC4"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"CCNT1"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"CCNT1"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"CDK8"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"CDK8"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"CLEC2D"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"CLEC2D"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"CTDSPL2"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"CTDSPL2"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"DENND4C"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"DENND4C"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"DHFR"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"DHFR"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"ESCO1"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"ESCO1"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"ESF1"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"ESF1"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"RAMAC"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"FAM103A1"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"FAM172A"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"FAM172A"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"WASHC2C"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"WASHC2C"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"SINHCAF"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"FAM60A"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"FBXO11"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"FBXO11"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"FYTTD1"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"FYTTD1"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"GCC2"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"GCC2"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"GNG11"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"GNG11"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"GOLGA4"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"GOLGA4"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"GTF2H3"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"GTF2H3"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"HAUS3"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"HAUS3"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"HAUS6"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"HAUS6"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"HNRNPA3"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"HNRNPA3"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"HOOK3"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"HOOK3"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"KDM3A"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"KDM3A"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"FAM214A"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"FAM214A"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"KIF2A"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"KIF2A"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"KIN"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"KIN"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"KIR2DL1"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"KIR2DL1"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"KTN1"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"KTN1"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"LMAN1"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"LMAN1"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"LRRC37B"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"LRRC37B"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"MAP4K5"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"MAP4K5"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"MGAT4A"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"MGAT4A"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"MIER3"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"MIER3"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
""	"20130228-hipciof_gene_corr_23151505"	"2013.02.28"	"hipciof_gene_corr_7"	"peripheral blood mononuclear cell"	"MIS12"	"gene expression"	"positively"	"none"	"3"	"Days"	"Human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"7"	"64"	"MIS12"	"hipciof_gene_corr_23151505_64.txt"	"hipciof_gene_corr_complete_23151505_64.txt"
