""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subObsID"	"uniqObsID"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"NFKB1"	"gene expression"	"up"	"poor responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"poor responders vs responders"	"time of vaccination (first dose)"	"seniors (65-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"seniors"	"65"	"83"	"years"	"1"	"200"	"NFkB"	"hipc_gene_dir_26742691_200.txt"	"hipc_gene_dir_complete_26742691_200.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"ARHGAP4"	"gene expression"	"up"	"poor responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"poor responders vs responders"	"time of vaccination (first dose)"	"seniors (65-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"seniors"	"65"	"83"	"years"	"1"	"200"	"C1"	"hipc_gene_dir_26742691_200.txt"	"hipc_gene_dir_complete_26742691_200.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"IGH"	"gene expression"	"up"	"responders (training set)"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"seniors (65-81)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"seniors"	"65"	"81"	"years"	"2"	"201"	"IGH"	"hipc_gene_dir_26742691_201.txt"	"hipc_gene_dir_complete_26742691_201.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"CD79A"	"gene expression"	"up"	"responders (training set)"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"seniors (65-81)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"seniors"	"65"	"81"	"years"	"2"	"201"	"CD79A"	"hipc_gene_dir_26742691_201.txt"	"hipc_gene_dir_complete_26742691_201.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"CD79B"	"gene expression"	"up"	"responders (training set)"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"seniors (65-81)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"seniors"	"65"	"81"	"years"	"2"	"201"	"CD79B"	"hipc_gene_dir_26742691_201.txt"	"hipc_gene_dir_complete_26742691_201.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"CD19"	"gene expression"	"up"	"responders (training set)"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"seniors (65-81)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"seniors"	"65"	"81"	"years"	"2"	"201"	"CD19"	"hipc_gene_dir_26742691_201.txt"	"hipc_gene_dir_complete_26742691_201.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"IGH"	"gene expression"	"up"	"responders (test set)"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"seniors (65-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"seniors"	"65"	"83"	"years"	"3"	"202"	"IGH"	"hipc_gene_dir_26742691_202.txt"	"hipc_gene_dir_complete_26742691_202.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"CD79A"	"gene expression"	"up"	"responders (test set)"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"seniors (65-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"seniors"	"65"	"83"	"years"	"3"	"202"	"CD79A"	"hipc_gene_dir_26742691_202.txt"	"hipc_gene_dir_complete_26742691_202.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"CD79B"	"gene expression"	"up"	"responders (test set)"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"seniors (65-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"seniors"	"65"	"83"	"years"	"3"	"202"	"CD79B"	"hipc_gene_dir_26742691_202.txt"	"hipc_gene_dir_complete_26742691_202.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"CD19"	"gene expression"	"up"	"responders (test set)"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"seniors (65-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"seniors"	"65"	"83"	"years"	"3"	"202"	"CD19"	"hipc_gene_dir_26742691_202.txt"	"hipc_gene_dir_complete_26742691_202.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"SPTBN1"	"gene expression"	"up"	"responders (training set)"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"seniors (65-81)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"seniors"	"65"	"81"	"years"	"5"	"204"	"SPTBN1"	"hipc_gene_dir_26742691_204.txt"	"hipc_gene_dir_complete_26742691_204.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"BANK1"	"gene expression"	"up"	"responders (training set)"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"seniors (65-81)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"seniors"	"65"	"81"	"years"	"5"	"204"	"BANK1"	"hipc_gene_dir_26742691_204.txt"	"hipc_gene_dir_complete_26742691_204.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"MS4A1"	"gene expression"	"up"	"responders (training set)"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"seniors (65-81)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"seniors"	"65"	"81"	"years"	"5"	"204"	"CD20"	"hipc_gene_dir_26742691_204.txt"	"hipc_gene_dir_complete_26742691_204.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"TSPAN13"	"gene expression"	"up"	"responders (training set)"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"seniors (65-81)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"seniors"	"65"	"81"	"years"	"5"	"204"	"TSPAN13"	"hipc_gene_dir_26742691_204.txt"	"hipc_gene_dir_complete_26742691_204.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"IGHG1"	"gene expression"	"up"	"responders (training set)"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"seniors (65-81)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"seniors"	"65"	"81"	"years"	"5"	"204"	"IGHG1"	"hipc_gene_dir_26742691_204.txt"	"hipc_gene_dir_complete_26742691_204.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"AMMECR1"	"gene expression"	"up"	"responders (training set)"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"seniors (65-81)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"seniors"	"65"	"81"	"years"	"5"	"204"	"AMMECR1"	"hipc_gene_dir_26742691_204.txt"	"hipc_gene_dir_complete_26742691_204.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"EFHC2"	"gene expression"	"up"	"responders (training set)"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"seniors (65-81)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"seniors"	"65"	"81"	"years"	"5"	"204"	"EFHC2"	"hipc_gene_dir_26742691_204.txt"	"hipc_gene_dir_complete_26742691_204.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"HP"	"gene expression"	"down"	"responders (training set)"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"seniors (65-81)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"seniors"	"65"	"81"	"years"	"6"	"205"	"HP"	"hipc_gene_dir_26742691_205.txt"	"hipc_gene_dir_complete_26742691_205.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"HPR"	"gene expression"	"down"	"responders (training set)"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"seniors (65-81)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"seniors"	"65"	"81"	"years"	"6"	"205"	"HPR"	"hipc_gene_dir_26742691_205.txt"	"hipc_gene_dir_complete_26742691_205.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"SYDE2"	"gene expression"	"down"	"responders (training set)"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"seniors (65-81)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"seniors"	"65"	"81"	"years"	"6"	"205"	"SYDE2"	"hipc_gene_dir_26742691_205.txt"	"hipc_gene_dir_complete_26742691_205.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"KIF18B"	"gene expression"	"down"	"responders (training set)"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"seniors (65-81)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"seniors"	"65"	"81"	"years"	"6"	"205"	"KIF18B"	"hipc_gene_dir_26742691_205.txt"	"hipc_gene_dir_complete_26742691_205.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"TOP3A"	"gene expression"	"down"	"responders (training set)"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"seniors (65-81)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"seniors"	"65"	"81"	"years"	"6"	"205"	"TOP3A"	"hipc_gene_dir_26742691_205.txt"	"hipc_gene_dir_complete_26742691_205.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"ABCB11"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"ABCB11"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"ABCB4"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"ABCB4"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"ABLIM1"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"ABLIM1"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"ACSM1"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"ACSM1"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"ADAM21"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"ADAM21"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"ADAM22"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"ADAM22"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"ADAM28"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"ADAM28"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"ADAM30"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"ADAM30"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"ADD3"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"ADD3"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"AFF3"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"AFF3"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"AGPAT5"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"AGPAT5"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"AHR"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"AHR"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"AIDA"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"AIDA"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"ALDH1A3"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"ALDH1A3"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"ALDOB"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"ALDOB"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"AMMECR1"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"AMMECR1"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"AMOTL1"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"AMOTL1"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"ANAPC1"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"ANAPC1"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"ANAPC16"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"ANAPC16"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"ANGPTL1"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"ANGPTL1"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
