""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subObsID"	"uniqObsID"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"MT1H"	"gene expression"	"up"	"none"	"0"	"Days"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"1"	"178"	"MT1H"	"hipc_gene_dir_23759749_178.txt"	"hipc_gene_dir_complete_23759749_178.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"MT1M"	"gene expression"	"up"	"none"	"0"	"Days"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"1"	"178"	"MT1M"	"hipc_gene_dir_23759749_178.txt"	"hipc_gene_dir_complete_23759749_178.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"MT1X"	"gene expression"	"up"	"none"	"0"	"Days"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"1"	"178"	"MT1X"	"hipc_gene_dir_23759749_178.txt"	"hipc_gene_dir_complete_23759749_178.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"MT2A"	"gene expression"	"up"	"none"	"0"	"Days"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"1"	"178"	"MT2A"	"hipc_gene_dir_23759749_178.txt"	"hipc_gene_dir_complete_23759749_178.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"MT1IP"	"gene expression"	"up"	"none"	"0"	"Days"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"1"	"178"	"MTE"	"hipc_gene_dir_23759749_178.txt"	"hipc_gene_dir_complete_23759749_178.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"MT1A"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"2"	"179"	"MT1A"	"hipc_gene_dir_23759749_179.txt"	"hipc_gene_dir_complete_23759749_179.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"MT1E"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"2"	"179"	"MT1E"	"hipc_gene_dir_23759749_179.txt"	"hipc_gene_dir_complete_23759749_179.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"MT1F"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"2"	"179"	"MT1F"	"hipc_gene_dir_23759749_179.txt"	"hipc_gene_dir_complete_23759749_179.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"MT1G"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"2"	"179"	"MT1G"	"hipc_gene_dir_23759749_179.txt"	"hipc_gene_dir_complete_23759749_179.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"MT1H"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"2"	"179"	"MT1H"	"hipc_gene_dir_23759749_179.txt"	"hipc_gene_dir_complete_23759749_179.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"MT1M"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"2"	"179"	"MT1M"	"hipc_gene_dir_23759749_179.txt"	"hipc_gene_dir_complete_23759749_179.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"MT1X"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"2"	"179"	"MT1X"	"hipc_gene_dir_23759749_179.txt"	"hipc_gene_dir_complete_23759749_179.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"MT2A"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"2"	"179"	"MT2A"	"hipc_gene_dir_23759749_179.txt"	"hipc_gene_dir_complete_23759749_179.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"MT1IP"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"2"	"179"	"MTE"	"hipc_gene_dir_23759749_179.txt"	"hipc_gene_dir_complete_23759749_179.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"IFNG"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"3"	"180"	"IFNG"	"hipc_gene_dir_23759749_180.txt"	"hipc_gene_dir_complete_23759749_180.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"CXCL9"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"3"	"180"	"CXCL9"	"hipc_gene_dir_23759749_180.txt"	"hipc_gene_dir_complete_23759749_180.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"IL2RA"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"3"	"180"	"IL2RA"	"hipc_gene_dir_23759749_180.txt"	"hipc_gene_dir_complete_23759749_180.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"TNFAIP6"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"3"	"180"	"TNFAIP6"	"hipc_gene_dir_23759749_180.txt"	"hipc_gene_dir_complete_23759749_180.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"CCL3L1"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"3"	"180"	"CCL3L1"	"hipc_gene_dir_23759749_180.txt"	"hipc_gene_dir_complete_23759749_180.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"IL6"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"3"	"180"	"IL-6"	"hipc_gene_dir_23759749_180.txt"	"hipc_gene_dir_complete_23759749_180.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"IFNG"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"4"	"181"	"IFNG"	"hipc_gene_dir_23759749_181.txt"	"hipc_gene_dir_complete_23759749_181.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"STAT1"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"4"	"181"	"STAT1"	"hipc_gene_dir_23759749_181.txt"	"hipc_gene_dir_complete_23759749_181.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"SOCS1"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"4"	"181"	"SOCS1"	"hipc_gene_dir_23759749_181.txt"	"hipc_gene_dir_complete_23759749_181.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"IFI35"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"4"	"181"	"IFI35"	"hipc_gene_dir_23759749_181.txt"	"hipc_gene_dir_complete_23759749_181.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"TAP1"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"4"	"181"	"TAP1"	"hipc_gene_dir_23759749_181.txt"	"hipc_gene_dir_complete_23759749_181.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"IFNGR1"	"gene expression"	"down"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"5"	"182"	"IFNGR1"	"hipc_gene_dir_23759749_182.txt"	"hipc_gene_dir_complete_23759749_182.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"IFNG"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"6"	"183"	"IFNG"	"hipc_gene_dir_23759749_183.txt"	"hipc_gene_dir_complete_23759749_183.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"IL15RA"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"7"	"184"	"IL15RA"	"hipc_gene_dir_23759749_184.txt"	"hipc_gene_dir_complete_23759749_184.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"TLR10"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"7"	"184"	"TLR10"	"hipc_gene_dir_23759749_184.txt"	"hipc_gene_dir_complete_23759749_184.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"TFPI2"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"7"	"184"	"TFPI2"	"hipc_gene_dir_23759749_184.txt"	"hipc_gene_dir_complete_23759749_184.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"UBD"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"7"	"184"	"UBD"	"hipc_gene_dir_23759749_184.txt"	"hipc_gene_dir_complete_23759749_184.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"CCL3L1"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"7"	"184"	"CCL3L1"	"hipc_gene_dir_23759749_184.txt"	"hipc_gene_dir_complete_23759749_184.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"TNFRSF18"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"7"	"184"	"TNFRSF18"	"hipc_gene_dir_23759749_184.txt"	"hipc_gene_dir_complete_23759749_184.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"PSMB9"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"7"	"184"	"PSMB9"	"hipc_gene_dir_23759749_184.txt"	"hipc_gene_dir_complete_23759749_184.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"TAP2"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"7"	"184"	"TAP2"	"hipc_gene_dir_23759749_184.txt"	"hipc_gene_dir_complete_23759749_184.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"CXCL6"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"7"	"184"	"CXCL6"	"hipc_gene_dir_23759749_184.txt"	"hipc_gene_dir_complete_23759749_184.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"CXCL9"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"7"	"184"	"CXCL9"	"hipc_gene_dir_23759749_184.txt"	"hipc_gene_dir_complete_23759749_184.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"TAP1"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"7"	"184"	"TAP1"	"hipc_gene_dir_23759749_184.txt"	"hipc_gene_dir_complete_23759749_184.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"IL36G"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"7"	"184"	"IL36G"	"hipc_gene_dir_23759749_184.txt"	"hipc_gene_dir_complete_23759749_184.txt"
